date,movie_unscaled,movie_monthly,isPartial,scale,movie
2011-08-27,85,70.0,,0.7,59.49999999999999
2011-08-28,87,70.0,,0.7,60.9
2011-08-29,55,70.0,,0.7,38.5
2011-08-30,49,70.0,,0.7,34.3
2011-08-31,51,70.0,,0.7,35.699999999999996
2011-09-01,50,65.0,False,0.65,32.5
2011-09-02,62,65.0,,0.65,40.300000000000004
2011-09-03,89,65.0,,0.65,57.85
2011-09-04,100,65.0,,0.65,65.0
2011-09-05,90,65.0,,0.65,58.5
2011-09-06,52,65.0,,0.65,33.800000000000004
2011-09-07,49,65.0,,0.65,31.85
2011-09-08,49,65.0,,0.65,31.85
2011-09-09,63,65.0,,0.65,40.95
2011-09-10,89,65.0,,0.65,57.85
2011-09-11,86,65.0,,0.65,55.9
2011-09-12,55,65.0,,0.65,35.75
2011-09-13,50,65.0,,0.65,32.5
2011-09-14,48,65.0,,0.65,31.200000000000003
2011-09-15,55,65.0,,0.65,35.75
2011-09-16,64,65.0,,0.65,41.6
2011-09-17,92,65.0,,0.65,59.800000000000004
2011-09-18,82,65.0,,0.65,53.300000000000004
2011-09-19,53,65.0,,0.65,34.45
2011-09-20,51,65.0,,0.65,33.15
2011-09-21,49,65.0,,0.65,31.85
2011-09-22,51,65.0,,0.65,33.15
2011-09-23,66,65.0,,0.65,42.9
2011-09-24,92,65.0,,0.65,59.800000000000004
2011-09-25,88,65.0,,0.65,57.2
2011-09-26,54,65.0,,0.65,35.1
2011-09-27,51,65.0,,0.65,33.15
2011-09-28,51,65.0,,0.65,33.15
2011-09-29,55,65.0,,0.65,35.75
2011-09-30,67,65.0,,0.65,43.550000000000004
2011-10-01,91,66.0,False,0.66,60.06
2011-10-02,84,66.0,,0.66,55.440000000000005
2011-10-03,54,66.0,,0.66,35.64
2011-10-04,50,66.0,,0.66,33.0
2011-10-05,50,66.0,,0.66,33.0
2011-10-06,52,66.0,,0.66,34.32
2011-10-07,63,66.0,,0.66,41.580000000000005
2011-10-08,88,66.0,,0.66,58.080000000000005
2011-10-09,89,66.0,,0.66,58.74
2011-10-10,61,66.0,,0.66,40.260000000000005
2011-10-11,55,66.0,,0.66,36.300000000000004
2011-10-12,54,66.0,,0.66,35.64
2011-10-13,53,66.0,,0.66,34.980000000000004
2011-10-14,66,66.0,,0.66,43.56
2011-10-15,88,66.0,,0.66,58.080000000000005
2011-10-16,84,66.0,,0.66,55.440000000000005
2011-10-17,56,66.0,,0.66,36.96
2011-10-18,54,66.0,,0.66,35.64
2011-10-19,54,66.0,,0.66,35.64
2011-10-20,56,66.0,,0.66,36.96
2011-10-21,74,66.0,,0.66,48.84
2011-10-22,100,66.0,,0.66,66.0
2011-10-23,92,66.0,,0.66,60.720000000000006
2011-10-24,60,66.0,,0.66,39.6
2011-10-25,54,66.0,,0.66,35.64
2011-10-26,55,66.0,,0.66,36.300000000000004
2011-10-27,58,66.0,,0.66,38.28
2011-10-28,69,66.0,,0.66,45.54
2011-10-29,98,66.0,,0.66,64.68
2011-10-30,94,66.0,,0.66,62.040000000000006
2011-10-31,61,66.0,,0.66,40.260000000000005
2011-11-01,50,69.0,False,0.69,34.5
2011-11-02,47,69.0,,0.69,32.43
2011-11-03,48,69.0,,0.69,33.12
2011-11-04,60,69.0,,0.69,41.4
2011-11-05,86,69.0,,0.69,59.339999999999996
2011-11-06,78,69.0,,0.69,53.81999999999999
2011-11-07,49,69.0,,0.69,33.809999999999995
2011-11-08,48,69.0,,0.69,33.12
2011-11-09,47,69.0,,0.69,32.43
2011-11-10,52,69.0,,0.69,35.879999999999995
2011-11-11,72,69.0,,0.69,49.67999999999999
2011-11-12,89,69.0,,0.69,61.41
2011-11-13,82,69.0,,0.69,56.58
2011-11-14,57,69.0,,0.69,39.33
2011-11-15,52,69.0,,0.69,35.879999999999995
2011-11-16,53,69.0,,0.69,36.57
2011-11-17,56,69.0,,0.69,38.64
2011-11-18,74,69.0,,0.69,51.059999999999995
2011-11-19,100,69.0,,0.69,69.0
2011-11-20,92,69.0,,0.69,63.48
2011-11-21,63,69.0,,0.69,43.47
2011-11-22,56,69.0,,0.69,38.64
2011-11-23,68,69.0,,0.69,46.919999999999995
2011-11-24,82,69.0,,0.69,56.58
2011-11-25,94,69.0,,0.69,64.86
2011-11-26,100,69.0,,0.69,69.0
2011-11-27,90,69.0,,0.69,62.099999999999994
2011-11-28,54,69.0,,0.69,37.26
2011-11-29,47,69.0,,0.69,32.43
2011-11-30,50,69.0,,0.69,34.5
2011-12-01,47,72.0,False,0.72,33.839999999999996
2011-12-02,54,72.0,,0.72,38.879999999999995
2011-12-03,77,72.0,,0.72,55.44
2011-12-04,77,72.0,,0.72,55.44
2011-12-05,51,72.0,,0.72,36.72
2011-12-06,47,72.0,,0.72,33.839999999999996
2011-12-07,47,72.0,,0.72,33.839999999999996
2011-12-08,48,72.0,,0.72,34.56
2011-12-09,55,72.0,,0.72,39.6
2011-12-10,79,72.0,,0.72,56.879999999999995
2011-12-11,77,72.0,,0.72,55.44
2011-12-12,52,72.0,,0.72,37.44
2011-12-13,48,72.0,,0.72,34.56
2011-12-14,49,72.0,,0.72,35.28
2011-12-15,49,72.0,,0.72,35.28
2011-12-16,58,72.0,,0.72,41.76
2011-12-17,79,72.0,,0.72,56.879999999999995
2011-12-18,78,72.0,,0.72,56.16
2011-12-19,58,72.0,,0.72,41.76
2011-12-20,56,72.0,,0.72,40.32
2011-12-21,62,72.0,,0.72,44.64
2011-12-22,63,72.0,,0.72,45.36
2011-12-23,72,72.0,,0.72,51.839999999999996
2011-12-24,81,72.0,,0.72,58.32
2011-12-25,100,72.0,,0.72,72.0
2011-12-26,97,72.0,,0.72,69.84
2011-12-27,80,72.0,,0.72,57.599999999999994
2011-12-28,76,72.0,,0.72,54.72
2011-12-29,75,72.0,,0.72,54.0
2011-12-30,82,72.0,,0.72,59.04
2011-12-31,89,72.0,,0.72,64.08
2012-01-01,97,73.0,False,0.73,70.81
2012-01-02,89,73.0,,0.73,64.97
2012-01-03,60,73.0,,0.73,43.8
2012-01-04,55,73.0,,0.73,40.15
2012-01-05,54,73.0,,0.73,39.42
2012-01-06,68,73.0,,0.73,49.64
2012-01-07,98,73.0,,0.73,71.53999999999999
2012-01-08,94,73.0,,0.73,68.62
2012-01-09,57,73.0,,0.73,41.61
2012-01-10,51,73.0,,0.73,37.23
2012-01-11,52,73.0,,0.73,37.96
2012-01-12,54,73.0,,0.73,39.42
2012-01-13,66,73.0,,0.73,48.18
2012-01-14,94,73.0,,0.73,68.62
2012-01-15,92,73.0,,0.73,67.16
2012-01-16,81,73.0,,0.73,59.129999999999995
2012-01-17,52,73.0,,0.73,37.96
2012-01-18,52,73.0,,0.73,37.96
2012-01-19,52,73.0,,0.73,37.96
2012-01-20,67,73.0,,0.73,48.91
2012-01-21,100,73.0,,0.73,73.0
2012-01-22,89,73.0,,0.73,64.97
2012-01-23,56,73.0,,0.73,40.879999999999995
2012-01-24,54,73.0,,0.73,39.42
2012-01-25,52,73.0,,0.73,37.96
2012-01-26,52,73.0,,0.73,37.96
2012-01-27,66,73.0,,0.73,48.18
2012-01-28,97,73.0,,0.73,70.81
2012-01-29,94,73.0,,0.73,68.62
2012-01-30,56,73.0,,0.73,40.879999999999995
2012-01-31,49,73.0,,0.73,35.769999999999996
2012-02-01,48,70.0,False,0.7,33.599999999999994
2012-02-02,51,70.0,,0.7,35.699999999999996
2012-02-03,59,70.0,,0.7,41.3
2012-02-04,89,70.0,,0.7,62.3
2012-02-05,81,70.0,,0.7,56.699999999999996
2012-02-06,54,70.0,,0.7,37.8
2012-02-07,49,70.0,,0.7,34.3
2012-02-08,48,70.0,,0.7,33.599999999999994
2012-02-09,50,70.0,,0.7,35.0
2012-02-10,67,70.0,,0.7,46.9
2012-02-11,100,70.0,,0.7,70.0
2012-02-12,90,70.0,,0.7,62.99999999999999
2012-02-13,55,70.0,,0.7,38.5
2012-02-14,54,70.0,,0.7,37.8
2012-02-15,52,70.0,,0.7,36.4
2012-02-16,49,70.0,,0.7,34.3
2012-02-17,61,70.0,,0.7,42.699999999999996
2012-02-18,91,70.0,,0.7,63.699999999999996
2012-02-19,93,70.0,,0.7,65.1
2012-02-20,67,70.0,,0.7,46.9
2012-02-21,50,70.0,,0.7,35.0
2012-02-22,48,70.0,,0.7,33.599999999999994
2012-02-23,49,70.0,,0.7,34.3
2012-02-24,62,70.0,,0.7,43.4
2012-02-25,91,70.0,,0.7,63.699999999999996
2012-02-26,90,70.0,,0.7,62.99999999999999
2012-02-27,66,70.0,,0.7,46.199999999999996
2012-02-28,50,70.0,,0.7,35.0
2012-02-29,48,70.0,,0.7,33.599999999999994
2012-03-01,49,69.0,False,0.69,33.809999999999995
2012-03-02,64,69.0,,0.69,44.16
2012-03-03,96,69.0,,0.69,66.24
2012-03-04,93,69.0,,0.69,64.17
2012-03-05,56,69.0,,0.69,38.64
2012-03-06,50,69.0,,0.69,34.5
2012-03-07,48,69.0,,0.69,33.12
2012-03-08,49,69.0,,0.69,33.809999999999995
2012-03-09,63,69.0,,0.69,43.47
2012-03-10,90,69.0,,0.69,62.099999999999994
2012-03-11,93,69.0,,0.69,64.17
2012-03-12,57,69.0,,0.69,39.33
2012-03-13,51,69.0,,0.69,35.19
2012-03-14,50,69.0,,0.69,34.5
2012-03-15,51,69.0,,0.69,35.19
2012-03-16,59,69.0,,0.69,40.709999999999994
2012-03-17,85,69.0,,0.69,58.65
2012-03-18,85,69.0,,0.69,58.65
2012-03-19,55,69.0,,0.69,37.949999999999996
2012-03-20,53,69.0,,0.69,36.57
2012-03-21,53,69.0,,0.69,36.57
2012-03-22,56,69.0,,0.69,38.64
2012-03-23,76,69.0,,0.69,52.44
2012-03-24,100,69.0,,0.69,69.0
2012-03-25,96,69.0,,0.69,66.24
2012-03-26,59,69.0,,0.69,40.709999999999994
2012-03-27,53,69.0,,0.69,36.57
2012-03-28,52,69.0,,0.69,35.879999999999995
2012-03-29,51,69.0,,0.69,35.19
2012-03-30,63,69.0,,0.69,43.47
2012-03-31,83,69.0,,0.69,57.269999999999996
2012-04-01,91,68.0,False,0.68,61.88
2012-04-02,58,68.0,,0.68,39.440000000000005
2012-04-03,53,68.0,,0.68,36.04
2012-04-04,57,68.0,,0.68,38.760000000000005
2012-04-05,60,68.0,,0.68,40.800000000000004
2012-04-06,73,68.0,,0.68,49.64
2012-04-07,93,68.0,,0.68,63.24
2012-04-08,93,68.0,,0.68,63.24
2012-04-09,62,68.0,,0.68,42.160000000000004
2012-04-10,53,68.0,,0.68,36.04
2012-04-11,53,68.0,,0.68,36.04
2012-04-12,54,68.0,,0.68,36.720000000000006
2012-04-13,67,68.0,,0.68,45.56
2012-04-14,90,68.0,,0.68,61.2
2012-04-15,89,68.0,,0.68,60.52
2012-04-16,55,68.0,,0.68,37.400000000000006
2012-04-17,50,68.0,,0.68,34.0
2012-04-18,51,68.0,,0.68,34.68
2012-04-19,53,68.0,,0.68,36.04
2012-04-20,71,68.0,,0.68,48.28
2012-04-21,100,68.0,,0.68,68.0
2012-04-22,97,68.0,,0.68,65.96000000000001
2012-04-23,60,68.0,,0.68,40.800000000000004
2012-04-24,52,68.0,,0.68,35.36
2012-04-25,51,68.0,,0.68,34.68
2012-04-26,53,68.0,,0.68,36.04
2012-04-27,63,68.0,,0.68,42.84
2012-04-28,90,68.0,,0.68,61.2
2012-04-29,89,68.0,,0.68,60.52
2012-04-30,56,68.0,,0.68,38.080000000000005
2012-05-01,48,69.0,False,0.69,33.12
2012-05-02,48,69.0,,0.69,33.12
2012-05-03,51,69.0,,0.69,35.19
2012-05-04,71,69.0,,0.69,48.989999999999995
2012-05-05,98,69.0,,0.69,67.61999999999999
2012-05-06,100,69.0,,0.69,69.0
2012-05-07,62,69.0,,0.69,42.779999999999994
2012-05-08,57,69.0,,0.69,39.33
2012-05-09,53,69.0,,0.69,36.57
2012-05-10,54,69.0,,0.69,37.26
2012-05-11,63,69.0,,0.69,43.47
2012-05-12,90,69.0,,0.69,62.099999999999994
2012-05-13,92,69.0,,0.69,63.48
2012-05-14,57,69.0,,0.69,39.33
2012-05-15,51,69.0,,0.69,35.19
2012-05-16,51,69.0,,0.69,35.19
2012-05-17,53,69.0,,0.69,36.57
2012-05-18,62,69.0,,0.69,42.779999999999994
2012-05-19,86,69.0,,0.69,59.339999999999996
2012-05-20,88,69.0,,0.69,60.72
2012-05-21,55,69.0,,0.69,37.949999999999996
2012-05-22,52,69.0,,0.69,35.879999999999995
2012-05-23,52,69.0,,0.69,35.879999999999995
2012-05-24,53,69.0,,0.69,36.57
2012-05-25,65,69.0,,0.69,44.849999999999994
2012-05-26,88,69.0,,0.69,60.72
2012-05-27,94,69.0,,0.69,64.86
2012-05-28,86,69.0,,0.69,59.339999999999996
2012-05-29,57,69.0,,0.69,39.33
2012-05-30,53,69.0,,0.69,36.57
2012-05-31,52,69.0,,0.69,35.879999999999995
2012-06-01,62,76.0,False,0.76,47.12
2012-06-02,87,76.0,,0.76,66.12
2012-06-03,85,76.0,,0.76,64.6
2012-06-04,70,76.0,,0.76,53.2
2012-06-05,56,76.0,,0.76,42.56
2012-06-06,55,76.0,,0.76,41.8
2012-06-07,55,76.0,,0.76,41.8
2012-06-08,69,76.0,,0.76,52.44
2012-06-09,85,76.0,,0.76,64.6
2012-06-10,86,76.0,,0.76,65.36
2012-06-11,59,76.0,,0.76,44.84
2012-06-12,55,76.0,,0.76,41.8
2012-06-13,55,76.0,,0.76,41.8
2012-06-14,53,76.0,,0.76,40.28
2012-06-15,65,76.0,,0.76,49.4
2012-06-16,83,76.0,,0.76,63.08
2012-06-17,84,76.0,,0.76,63.84
2012-06-18,61,76.0,,0.76,46.36
2012-06-19,56,76.0,,0.76,42.56
2012-06-20,55,76.0,,0.76,41.8
2012-06-21,56,76.0,,0.76,42.56
2012-06-22,69,76.0,,0.76,52.44
2012-06-23,91,76.0,,0.76,69.16
2012-06-24,92,76.0,,0.76,69.92
2012-06-25,63,76.0,,0.76,47.88
2012-06-26,62,76.0,,0.76,47.12
2012-06-27,59,76.0,,0.76,44.84
2012-06-28,63,76.0,,0.76,47.88
2012-06-29,81,76.0,,0.76,61.56
2012-06-30,100,76.0,,0.76,76.0
2012-07-01,94,82.0,False,0.82,77.08
2012-07-02,63,82.0,,0.82,51.66
2012-07-03,65,82.0,,0.82,53.3
2012-07-04,80,82.0,,0.82,65.6
2012-07-05,66,82.0,,0.82,54.12
2012-07-06,72,82.0,,0.82,59.04
2012-07-07,93,82.0,,0.82,76.25999999999999
2012-07-08,91,82.0,,0.82,74.61999999999999
2012-07-09,59,82.0,,0.82,48.379999999999995
2012-07-10,54,82.0,,0.82,44.279999999999994
2012-07-11,55,82.0,,0.82,45.099999999999994
2012-07-12,55,82.0,,0.82,45.099999999999994
2012-07-13,67,82.0,,0.82,54.94
2012-07-14,86,82.0,,0.82,70.52
2012-07-15,86,82.0,,0.82,70.52
2012-07-16,58,82.0,,0.82,47.559999999999995
2012-07-17,55,82.0,,0.82,45.099999999999994
2012-07-18,54,82.0,,0.82,44.279999999999994
2012-07-19,57,82.0,,0.82,46.739999999999995
2012-07-20,94,82.0,,0.82,77.08
2012-07-21,100,82.0,,0.82,82.0
2012-07-22,93,82.0,,0.82,76.25999999999999
2012-07-23,65,82.0,,0.82,53.3
2012-07-24,59,82.0,,0.82,48.379999999999995
2012-07-25,55,82.0,,0.82,45.099999999999994
2012-07-26,56,82.0,,0.82,45.919999999999995
2012-07-27,60,82.0,,0.82,49.199999999999996
2012-07-28,78,82.0,,0.82,63.959999999999994
2012-07-29,82,82.0,,0.82,67.24
2012-07-30,54,82.0,,0.82,44.279999999999994
2012-07-31,51,82.0,,0.82,41.82
2012-08-01,64,71.0,False,0.71,45.44
2012-08-02,60,71.0,,0.71,42.599999999999994
2012-08-03,68,71.0,,0.71,48.28
2012-08-04,90,71.0,,0.71,63.9
2012-08-05,93,71.0,,0.71,66.03
2012-08-06,64,71.0,,0.71,45.44
2012-08-07,60,71.0,,0.71,42.599999999999994
2012-08-08,61,71.0,,0.71,43.309999999999995
2012-08-09,62,71.0,,0.71,44.019999999999996
2012-08-10,74,71.0,,0.71,52.54
2012-08-11,96,71.0,,0.71,68.16
2012-08-12,94,71.0,,0.71,66.74
2012-08-13,63,71.0,,0.71,44.73
2012-08-14,62,71.0,,0.71,44.019999999999996
2012-08-15,62,71.0,,0.71,44.019999999999996
2012-08-16,64,71.0,,0.71,45.44
2012-08-17,77,71.0,,0.71,54.669999999999995
2012-08-18,100,71.0,,0.71,71.0
2012-08-19,100,71.0,,0.71,71.0
2012-08-20,67,71.0,,0.71,47.57
2012-08-21,62,71.0,,0.71,44.019999999999996
2012-08-22,61,71.0,,0.71,43.309999999999995
2012-08-23,61,71.0,,0.71,43.309999999999995
2012-08-24,70,71.0,,0.71,49.699999999999996
2012-08-25,96,71.0,,0.71,68.16
2012-08-26,94,71.0,,0.71,66.74
2012-08-27,61,71.0,,0.71,43.309999999999995
2012-08-28,55,71.0,,0.71,39.05
2012-08-29,55,71.0,,0.71,39.05
2012-08-30,56,71.0,,0.71,39.76
2012-08-31,66,71.0,,0.71,46.86
2012-09-01,90,65.0,False,0.65,58.5
2012-09-02,100,65.0,,0.65,65.0
2012-09-03,94,65.0,,0.65,61.1
2012-09-04,61,65.0,,0.65,39.65
2012-09-05,54,65.0,,0.65,35.1
2012-09-06,53,65.0,,0.65,34.45
2012-09-07,61,65.0,,0.65,39.65
2012-09-08,90,65.0,,0.65,58.5
2012-09-09,83,65.0,,0.65,53.95
2012-09-10,50,65.0,,0.65,32.5
2012-09-11,49,65.0,,0.65,31.85
2012-09-12,54,65.0,,0.65,35.1
2012-09-13,56,65.0,,0.65,36.4
2012-09-14,69,65.0,,0.65,44.85
2012-09-15,93,65.0,,0.65,60.45
2012-09-16,89,65.0,,0.65,57.85
2012-09-17,59,65.0,,0.65,38.35
2012-09-18,51,65.0,,0.65,33.15
2012-09-19,51,65.0,,0.65,33.15
2012-09-20,53,65.0,,0.65,34.45
2012-09-21,65,65.0,,0.65,42.25
2012-09-22,92,65.0,,0.65,59.800000000000004
2012-09-23,83,65.0,,0.65,53.95
2012-09-24,54,65.0,,0.65,35.1
2012-09-25,51,65.0,,0.65,33.15
2012-09-26,55,65.0,,0.65,35.75
2012-09-27,53,65.0,,0.65,34.45
2012-09-28,66,65.0,,0.65,42.9
2012-09-29,96,65.0,,0.65,62.400000000000006
2012-09-30,88,65.0,,0.65,57.2
2012-10-01,56,65.0,False,0.65,36.4
2012-10-02,54,65.0,,0.65,35.1
2012-10-03,56,65.0,,0.65,36.4
2012-10-04,56,65.0,,0.65,36.4
2012-10-05,72,65.0,,0.65,46.800000000000004
2012-10-06,98,65.0,,0.65,63.7
2012-10-07,95,65.0,,0.65,61.75
2012-10-08,66,65.0,,0.65,42.9
2012-10-09,55,65.0,,0.65,35.75
2012-10-10,56,65.0,,0.65,36.4
2012-10-11,56,65.0,,0.65,36.4
2012-10-12,71,65.0,,0.65,46.15
2012-10-13,100,65.0,,0.65,65.0
2012-10-14,92,65.0,,0.65,59.800000000000004
2012-10-15,61,65.0,,0.65,39.65
2012-10-16,53,65.0,,0.65,34.45
2012-10-17,52,65.0,,0.65,33.800000000000004
2012-10-18,58,65.0,,0.65,37.7
2012-10-19,73,65.0,,0.65,47.45
2012-10-20,99,65.0,,0.65,64.35000000000001
2012-10-21,94,65.0,,0.65,61.1
2012-10-22,59,65.0,,0.65,38.35
2012-10-23,54,65.0,,0.65,35.1
2012-10-24,56,65.0,,0.65,36.4
2012-10-25,57,65.0,,0.65,37.050000000000004
2012-10-26,68,65.0,,0.65,44.2
2012-10-27,91,65.0,,0.65,59.15
2012-10-28,86,65.0,,0.65,55.9
2012-10-29,63,65.0,,0.65,40.95
2012-10-30,58,65.0,,0.65,37.7
2012-10-31,59,65.0,,0.65,38.35
2012-11-01,50,72.0,False,0.72,36.0
2012-11-02,60,72.0,,0.72,43.199999999999996
2012-11-03,85,72.0,,0.72,61.199999999999996
2012-11-04,81,72.0,,0.72,58.32
2012-11-05,51,72.0,,0.72,36.72
2012-11-06,46,72.0,,0.72,33.12
2012-11-07,39,72.0,,0.72,28.08
2012-11-08,49,72.0,,0.72,35.28
2012-11-09,62,72.0,,0.72,44.64
2012-11-10,90,72.0,,0.72,64.8
2012-11-11,88,72.0,,0.72,63.36
2012-11-12,61,72.0,,0.72,43.92
2012-11-13,50,72.0,,0.72,36.0
2012-11-14,49,72.0,,0.72,35.28
2012-11-15,52,72.0,,0.72,37.44
2012-11-16,69,72.0,,0.72,49.68
2012-11-17,97,72.0,,0.72,69.84
2012-11-18,93,72.0,,0.72,66.96
2012-11-19,59,72.0,,0.72,42.48
2012-11-20,56,72.0,,0.72,40.32
2012-11-21,66,72.0,,0.72,47.519999999999996
2012-11-22,78,72.0,,0.72,56.16
2012-11-23,91,72.0,,0.72,65.52
2012-11-24,100,72.0,,0.72,72.0
2012-11-25,88,72.0,,0.72,63.36
2012-11-26,53,72.0,,0.72,38.16
2012-11-27,49,72.0,,0.72,35.28
2012-11-28,47,72.0,,0.72,33.839999999999996
2012-11-29,48,72.0,,0.72,34.56
2012-11-30,57,72.0,,0.72,41.04
2012-12-01,75,78.0,False,0.78,58.5
2012-12-02,75,78.0,,0.78,58.5
2012-12-03,47,78.0,,0.78,36.660000000000004
2012-12-04,44,78.0,,0.78,34.32
2012-12-05,46,78.0,,0.78,35.88
2012-12-06,44,78.0,,0.78,34.32
2012-12-07,51,78.0,,0.78,39.78
2012-12-08,72,78.0,,0.78,56.160000000000004
2012-12-09,71,78.0,,0.78,55.38
2012-12-10,48,78.0,,0.78,37.44
2012-12-11,46,78.0,,0.78,35.88
2012-12-12,47,78.0,,0.78,36.660000000000004
2012-12-13,48,78.0,,0.78,37.44
2012-12-14,52,78.0,,0.78,40.56
2012-12-15,73,78.0,,0.78,56.940000000000005
2012-12-16,76,78.0,,0.78,59.28
2012-12-17,52,78.0,,0.78,40.56
2012-12-18,48,78.0,,0.78,37.44
2012-12-19,49,78.0,,0.78,38.22
2012-12-20,51,78.0,,0.78,39.78
2012-12-21,58,78.0,,0.78,45.24
2012-12-22,80,78.0,,0.78,62.400000000000006
2012-12-23,81,78.0,,0.78,63.18
2012-12-24,76,78.0,,0.78,59.28
2012-12-25,100,78.0,,0.78,78.0
2012-12-26,87,78.0,,0.78,67.86
2012-12-27,79,78.0,,0.78,61.620000000000005
2012-12-28,79,78.0,,0.78,61.620000000000005
2012-12-29,94,78.0,,0.78,73.32000000000001
2012-12-30,96,78.0,,0.78,74.88
2012-12-31,78,78.0,,0.78,60.84
2013-01-01,97,75.0,False,0.75,72.75
2013-01-02,73,75.0,,0.75,54.75
2013-01-03,64,75.0,,0.75,48.0
2013-01-04,75,75.0,,0.75,56.25
2013-01-05,99,75.0,,0.75,74.25
2013-01-06,96,75.0,,0.75,72.0
2013-01-07,60,75.0,,0.75,45.0
2013-01-08,53,75.0,,0.75,39.75
2013-01-09,54,75.0,,0.75,40.5
2013-01-10,57,75.0,,0.75,42.75
2013-01-11,71,75.0,,0.75,53.25
2013-01-12,99,75.0,,0.75,74.25
2013-01-13,92,75.0,,0.75,69.0
2013-01-14,61,75.0,,0.75,45.75
2013-01-15,53,75.0,,0.75,39.75
2013-01-16,52,75.0,,0.75,39.0
2013-01-17,54,75.0,,0.75,40.5
2013-01-18,67,75.0,,0.75,50.25
2013-01-19,100,75.0,,0.75,75.0
2013-01-20,100,75.0,,0.75,75.0
2013-01-21,76,75.0,,0.75,57.0
2013-01-22,52,75.0,,0.75,39.0
2013-01-23,48,75.0,,0.75,36.0
2013-01-24,52,75.0,,0.75,39.0
2013-01-25,63,75.0,,0.75,47.25
2013-01-26,94,75.0,,0.75,70.5
2013-01-27,93,75.0,,0.75,69.75
2013-01-28,56,75.0,,0.75,42.0
2013-01-29,49,75.0,,0.75,36.75
2013-01-30,48,75.0,,0.75,36.0
2013-01-31,48,75.0,,0.75,36.0
2013-02-01,60,70.0,False,0.7,42.0
2013-02-02,89,70.0,,0.7,62.3
2013-02-03,81,70.0,,0.7,56.699999999999996
2013-02-04,51,70.0,,0.7,35.699999999999996
2013-02-05,50,70.0,,0.7,35.0
2013-02-06,49,70.0,,0.7,34.3
2013-02-07,50,70.0,,0.7,35.0
2013-02-08,61,70.0,,0.7,42.699999999999996
2013-02-09,92,70.0,,0.7,64.39999999999999
2013-02-10,93,70.0,,0.7,65.1
2013-02-11,56,70.0,,0.7,39.199999999999996
2013-02-12,50,70.0,,0.7,35.0
2013-02-13,49,70.0,,0.7,34.3
2013-02-14,59,70.0,,0.7,41.3
2013-02-15,69,70.0,,0.7,48.3
2013-02-16,95,70.0,,0.7,66.5
2013-02-17,100,70.0,,0.7,70.0
2013-02-18,71,70.0,,0.7,49.699999999999996
2013-02-19,53,70.0,,0.7,37.099999999999994
2013-02-20,51,70.0,,0.7,35.699999999999996
2013-02-21,50,70.0,,0.7,35.0
2013-02-22,62,70.0,,0.7,43.4
2013-02-23,91,70.0,,0.7,63.699999999999996
2013-02-24,90,70.0,,0.7,62.99999999999999
2013-02-25,66,70.0,,0.7,46.199999999999996
2013-02-26,52,70.0,,0.7,36.4
2013-02-27,51,70.0,,0.7,35.699999999999996
2013-02-28,50,70.0,,0.7,35.0
2013-03-01,67,68.0,False,0.68,45.56
2013-03-02,98,68.0,,0.68,66.64
2013-03-03,99,68.0,,0.68,67.32000000000001
2013-03-04,61,68.0,,0.68,41.480000000000004
2013-03-05,54,68.0,,0.68,36.720000000000006
2013-03-06,55,68.0,,0.68,37.400000000000006
2013-03-07,56,68.0,,0.68,38.080000000000005
2013-03-08,68,68.0,,0.68,46.24
2013-03-09,98,68.0,,0.68,66.64
2013-03-10,97,68.0,,0.68,65.96000000000001
2013-03-11,61,68.0,,0.68,41.480000000000004
2013-03-12,57,68.0,,0.68,38.760000000000005
2013-03-13,55,68.0,,0.68,37.400000000000006
2013-03-14,57,68.0,,0.68,38.760000000000005
2013-03-15,69,68.0,,0.68,46.92
2013-03-16,92,68.0,,0.68,62.56
2013-03-17,94,68.0,,0.68,63.92
2013-03-18,59,68.0,,0.68,40.120000000000005
2013-03-19,56,68.0,,0.68,38.080000000000005
2013-03-20,56,68.0,,0.68,38.080000000000005
2013-03-21,58,68.0,,0.68,39.440000000000005
2013-03-22,70,68.0,,0.68,47.6
2013-03-23,99,68.0,,0.68,67.32000000000001
2013-03-24,98,68.0,,0.68,66.64
2013-03-25,66,68.0,,0.68,44.88
2013-03-26,60,68.0,,0.68,40.800000000000004
2013-03-27,61,68.0,,0.68,41.480000000000004
2013-03-28,64,68.0,,0.68,43.52
2013-03-29,83,68.0,,0.68,56.440000000000005
2013-03-30,98,68.0,,0.68,66.64
2013-03-31,100,68.0,,0.68,68.0
2013-04-01,63,68.0,False,0.68,42.84
2013-04-02,59,68.0,,0.68,40.120000000000005
2013-04-03,56,68.0,,0.68,38.080000000000005
2013-04-04,61,68.0,,0.68,41.480000000000004
2013-04-05,72,68.0,,0.68,48.96
2013-04-06,98,68.0,,0.68,66.64
2013-04-07,93,68.0,,0.68,63.24
2013-04-08,57,68.0,,0.68,38.760000000000005
2013-04-09,53,68.0,,0.68,36.04
2013-04-10,53,68.0,,0.68,36.04
2013-04-11,56,68.0,,0.68,38.080000000000005
2013-04-12,70,68.0,,0.68,47.6
2013-04-13,100,68.0,,0.68,68.0
2013-04-14,100,68.0,,0.68,68.0
2013-04-15,69,68.0,,0.68,46.92
2013-04-16,55,68.0,,0.68,37.400000000000006
2013-04-17,53,68.0,,0.68,36.04
2013-04-18,54,68.0,,0.68,36.720000000000006
2013-04-19,65,68.0,,0.68,44.2
2013-04-20,93,68.0,,0.68,63.24
