date,tourism_unscaled,tourism_monthly,isPartial,scale,tourism
2017-06-10,89,30.0,,0.3,26.7
2017-06-11,80,30.0,,0.3,24.0
2017-06-12,85,30.0,,0.3,25.5
2017-06-13,78,30.0,,0.3,23.4
2017-06-14,76,30.0,,0.3,22.8
2017-06-15,73,30.0,,0.3,21.9
2017-06-16,86,30.0,,0.3,25.8
2017-06-17,71,30.0,,0.3,21.3
2017-06-18,79,30.0,,0.3,23.7
2017-06-19,73,30.0,,0.3,21.9
2017-06-20,91,30.0,,0.3,27.3
2017-06-21,76,30.0,,0.3,22.8
2017-06-22,78,30.0,,0.3,23.4
2017-06-23,74,30.0,,0.3,22.2
2017-06-24,64,30.0,,0.3,19.2
2017-06-25,84,30.0,,0.3,25.2
2017-06-26,79,30.0,,0.3,23.7
2017-06-27,84,30.0,,0.3,25.2
2017-06-28,80,30.0,,0.3,24.0
2017-06-29,69,30.0,,0.3,20.7
2017-06-30,69,30.0,,0.3,20.7
2017-07-01,71,28.0,False,0.28,19.880000000000003
2017-07-02,84,28.0,,0.28,23.520000000000003
2017-07-03,84,28.0,,0.28,23.520000000000003
2017-07-04,78,28.0,,0.28,21.840000000000003
2017-07-05,85,28.0,,0.28,23.8
2017-07-06,100,28.0,,0.28,28.000000000000004
2017-07-07,85,28.0,,0.28,23.8
2017-07-08,81,28.0,,0.28,22.680000000000003
2017-07-09,74,28.0,,0.28,20.720000000000002
2017-07-10,83,28.0,,0.28,23.240000000000002
2017-07-11,79,28.0,,0.28,22.12
2017-07-12,78,28.0,,0.28,21.840000000000003
2017-07-13,81,28.0,,0.28,22.680000000000003
2017-07-14,77,28.0,,0.28,21.560000000000002
2017-07-15,81,28.0,,0.28,22.680000000000003
2017-07-16,92,28.0,,0.28,25.76
2017-07-17,69,28.0,,0.28,19.32
2017-07-18,78,28.0,,0.28,21.840000000000003
2017-07-19,82,28.0,,0.28,22.96
2017-07-20,81,28.0,,0.28,22.680000000000003
2017-07-21,73,28.0,,0.28,20.44
2017-07-22,73,28.0,,0.28,20.44
2017-07-23,74,28.0,,0.28,20.720000000000002
2017-07-24,87,28.0,,0.28,24.360000000000003
2017-07-25,81,28.0,,0.28,22.680000000000003
2017-07-26,81,28.0,,0.28,22.680000000000003
2017-07-27,74,28.0,,0.28,20.720000000000002
2017-07-28,90,28.0,,0.28,25.200000000000003
2017-07-29,68,28.0,,0.28,19.040000000000003
2017-07-30,72,28.0,,0.28,20.160000000000004
2017-07-31,82,28.0,,0.28,22.96
2017-08-01,79,28.0,False,0.28,22.12
2017-08-02,76,28.0,,0.28,21.28
2017-08-03,72,28.0,,0.28,20.160000000000004
2017-08-04,57,28.0,,0.28,15.96
2017-08-05,66,28.0,,0.28,18.48
2017-08-06,83,28.0,,0.28,23.240000000000002
2017-08-07,94,28.0,,0.28,26.320000000000004
2017-08-08,68,28.0,,0.28,19.040000000000003
2017-08-09,81,28.0,,0.28,22.680000000000003
2017-08-10,80,28.0,,0.28,22.400000000000002
2017-08-11,71,28.0,,0.28,19.880000000000003
2017-08-12,77,28.0,,0.28,21.560000000000002
2017-08-13,83,28.0,,0.28,23.240000000000002
2017-08-14,77,28.0,,0.28,21.560000000000002
2017-08-15,100,28.0,,0.28,28.000000000000004
2017-08-16,79,28.0,,0.28,22.12
2017-08-17,85,28.0,,0.28,23.8
2017-08-18,73,28.0,,0.28,20.44
2017-08-19,78,28.0,,0.28,21.840000000000003
2017-08-20,79,28.0,,0.28,22.12
2017-08-21,86,28.0,,0.28,24.080000000000002
2017-08-22,96,28.0,,0.28,26.880000000000003
2017-08-23,68,28.0,,0.28,19.040000000000003
2017-08-24,81,28.0,,0.28,22.680000000000003
2017-08-25,56,28.0,,0.28,15.680000000000001
2017-08-26,49,28.0,,0.28,13.72
2017-08-27,52,28.0,,0.28,14.560000000000002
2017-08-28,68,28.0,,0.28,19.040000000000003
2017-08-29,84,28.0,,0.28,23.520000000000003
2017-08-30,74,28.0,,0.28,20.720000000000002
2017-08-31,65,28.0,,0.28,18.200000000000003
2017-09-01,76,29.0,False,0.29,22.04
2017-09-02,81,29.0,,0.29,23.49
2017-09-03,91,29.0,,0.29,26.389999999999997
2017-09-04,82,29.0,,0.29,23.779999999999998
2017-09-05,95,29.0,,0.29,27.549999999999997
2017-09-06,70,29.0,,0.29,20.299999999999997
2017-09-07,85,29.0,,0.29,24.65
2017-09-08,77,29.0,,0.29,22.33
2017-09-09,66,29.0,,0.29,19.139999999999997
2017-09-10,63,29.0,,0.29,18.27
2017-09-11,80,29.0,,0.29,23.2
2017-09-12,89,29.0,,0.29,25.81
2017-09-13,94,29.0,,0.29,27.259999999999998
2017-09-14,75,29.0,,0.29,21.75
2017-09-15,85,29.0,,0.29,24.65
2017-09-16,67,29.0,,0.29,19.43
2017-09-17,62,29.0,,0.29,17.98
2017-09-18,86,29.0,,0.29,24.939999999999998
2017-09-19,81,29.0,,0.29,23.49
2017-09-20,100,29.0,,0.29,28.999999999999996
2017-09-21,76,29.0,,0.29,22.04
2017-09-22,70,29.0,,0.29,20.299999999999997
2017-09-23,58,29.0,,0.29,16.82
2017-09-24,71,29.0,,0.29,20.59
2017-09-25,86,29.0,,0.29,24.939999999999998
2017-09-26,100,29.0,,0.29,28.999999999999996
2017-09-27,82,29.0,,0.29,23.779999999999998
2017-09-28,77,29.0,,0.29,22.33
2017-09-29,65,29.0,,0.29,18.849999999999998
2017-09-30,63,29.0,,0.29,18.27
2017-10-01,79,27.0,False,0.27,21.330000000000002
2017-10-02,100,27.0,,0.27,27.0
2017-10-03,93,27.0,,0.27,25.110000000000003
2017-10-04,97,27.0,,0.27,26.19
2017-10-05,97,27.0,,0.27,26.19
2017-10-06,89,27.0,,0.27,24.03
2017-10-07,75,27.0,,0.27,20.25
2017-10-08,72,27.0,,0.27,19.44
2017-10-09,94,27.0,,0.27,25.380000000000003
2017-10-10,99,27.0,,0.27,26.73
2017-10-11,100,27.0,,0.27,27.0
2017-10-12,99,27.0,,0.27,26.73
2017-10-13,97,27.0,,0.27,26.19
2017-10-14,91,27.0,,0.27,24.57
2017-10-15,88,27.0,,0.27,23.76
2017-10-16,84,27.0,,0.27,22.68
2017-10-17,93,27.0,,0.27,25.110000000000003
2017-10-18,94,27.0,,0.27,25.380000000000003
2017-10-19,100,27.0,,0.27,27.0
2017-10-20,77,27.0,,0.27,20.790000000000003
2017-10-21,64,27.0,,0.27,17.28
2017-10-22,71,27.0,,0.27,19.17
2017-10-23,86,27.0,,0.27,23.220000000000002
2017-10-24,92,27.0,,0.27,24.840000000000003
2017-10-25,95,27.0,,0.27,25.650000000000002
2017-10-26,83,27.0,,0.27,22.41
2017-10-27,89,27.0,,0.27,24.03
2017-10-28,64,27.0,,0.27,17.28
2017-10-29,70,27.0,,0.27,18.900000000000002
2017-10-30,71,27.0,,0.27,19.17
2017-10-31,89,27.0,,0.27,24.03
2017-11-01,78,26.0,False,0.26,20.28
2017-11-02,75,26.0,,0.26,19.5
2017-11-03,70,26.0,,0.26,18.2
2017-11-04,53,26.0,,0.26,13.780000000000001
2017-11-05,68,26.0,,0.26,17.68
2017-11-06,69,26.0,,0.26,17.94
2017-11-07,86,26.0,,0.26,22.36
2017-11-08,84,26.0,,0.26,21.84
2017-11-09,67,26.0,,0.26,17.42
2017-11-10,58,26.0,,0.26,15.08
2017-11-11,57,26.0,,0.26,14.82
2017-11-12,57,26.0,,0.26,14.82
2017-11-13,88,26.0,,0.26,22.880000000000003
2017-11-14,100,26.0,,0.26,26.0
2017-11-15,67,26.0,,0.26,17.42
2017-11-16,71,26.0,,0.26,18.46
2017-11-17,61,26.0,,0.26,15.860000000000001
2017-11-18,57,26.0,,0.26,14.82
2017-11-19,54,26.0,,0.26,14.040000000000001
2017-11-20,64,26.0,,0.26,16.64
2017-11-21,60,26.0,,0.26,15.600000000000001
2017-11-22,58,26.0,,0.26,15.08
2017-11-23,39,26.0,,0.26,10.14
2017-11-24,47,26.0,,0.26,12.22
2017-11-25,50,26.0,,0.26,13.0
2017-11-26,84,26.0,,0.26,21.84
2017-11-27,53,26.0,,0.26,13.780000000000001
2017-11-28,61,26.0,,0.26,15.860000000000001
2017-11-29,65,26.0,,0.26,16.900000000000002
2017-11-30,71,26.0,,0.26,18.46
2017-12-01,52,23.0,False,0.23,11.96
2017-12-02,53,23.0,,0.23,12.190000000000001
2017-12-03,55,23.0,,0.23,12.65
2017-12-04,72,23.0,,0.23,16.560000000000002
2017-12-05,55,23.0,,0.23,12.65
2017-12-06,73,23.0,,0.23,16.79
2017-12-07,61,23.0,,0.23,14.030000000000001
2017-12-08,67,23.0,,0.23,15.41
2017-12-09,43,23.0,,0.23,9.89
2017-12-10,57,23.0,,0.23,13.110000000000001
2017-12-11,63,23.0,,0.23,14.49
2017-12-12,100,23.0,,0.23,23.0
2017-12-13,79,23.0,,0.23,18.17
2017-12-14,63,23.0,,0.23,14.49
2017-12-15,59,23.0,,0.23,13.57
2017-12-16,53,23.0,,0.23,12.190000000000001
2017-12-17,46,23.0,,0.23,10.58
2017-12-18,55,23.0,,0.23,12.65
2017-12-19,61,23.0,,0.23,14.030000000000001
2017-12-20,33,23.0,,0.23,7.590000000000001
2017-12-21,52,23.0,,0.23,11.96
2017-12-22,50,23.0,,0.23,11.5
2017-12-23,52,23.0,,0.23,11.96
2017-12-24,42,23.0,,0.23,9.66
2017-12-25,44,23.0,,0.23,10.120000000000001
2017-12-26,61,23.0,,0.23,14.030000000000001
2017-12-27,46,23.0,,0.23,10.58
2017-12-28,62,23.0,,0.23,14.26
2017-12-29,59,23.0,,0.23,13.57
2017-12-30,62,23.0,,0.23,14.26
2017-12-31,57,23.0,,0.23,13.110000000000001
2018-01-01,53,28.0,False,0.28,14.840000000000002
2018-01-02,73,28.0,,0.28,20.44
2018-01-03,81,28.0,,0.28,22.680000000000003
2018-01-04,88,28.0,,0.28,24.64
2018-01-05,81,28.0,,0.28,22.680000000000003
2018-01-06,73,28.0,,0.28,20.44
2018-01-07,59,28.0,,0.28,16.520000000000003
2018-01-08,94,28.0,,0.28,26.320000000000004
2018-01-09,86,28.0,,0.28,24.080000000000002
2018-01-10,91,28.0,,0.28,25.480000000000004
2018-01-11,74,28.0,,0.28,20.720000000000002
2018-01-12,85,28.0,,0.28,23.8
2018-01-13,78,28.0,,0.28,21.840000000000003
2018-01-14,78,28.0,,0.28,21.840000000000003
2018-01-15,88,28.0,,0.28,24.64
2018-01-16,78,28.0,,0.28,21.840000000000003
2018-01-17,100,28.0,,0.28,28.000000000000004
2018-01-18,93,28.0,,0.28,26.040000000000003
2018-01-19,71,28.0,,0.28,19.880000000000003
2018-01-20,61,28.0,,0.28,17.080000000000002
2018-01-21,64,28.0,,0.28,17.92
2018-01-22,86,28.0,,0.28,24.080000000000002
2018-01-23,86,28.0,,0.28,24.080000000000002
2018-01-24,95,28.0,,0.28,26.6
2018-01-25,94,28.0,,0.28,26.320000000000004
2018-01-26,85,28.0,,0.28,23.8
2018-01-27,78,28.0,,0.28,21.840000000000003
2018-01-28,72,28.0,,0.28,20.160000000000004
2018-01-29,80,28.0,,0.28,22.400000000000002
2018-01-30,89,28.0,,0.28,24.92
2018-01-31,92,28.0,,0.28,25.76
2018-02-01,83,30.0,False,0.3,24.9
2018-02-02,90,30.0,,0.3,27.0
2018-02-03,58,30.0,,0.3,17.4
2018-02-04,72,30.0,,0.3,21.599999999999998
2018-02-05,83,30.0,,0.3,24.9
2018-02-06,100,30.0,,0.3,30.0
2018-02-07,88,30.0,,0.3,26.4
2018-02-08,100,30.0,,0.3,30.0
2018-02-09,92,30.0,,0.3,27.599999999999998
2018-02-10,70,30.0,,0.3,21.0
2018-02-11,76,30.0,,0.3,22.8
2018-02-12,88,30.0,,0.3,26.4
2018-02-13,91,30.0,,0.3,27.3
2018-02-14,77,30.0,,0.3,23.099999999999998
2018-02-15,66,30.0,,0.3,19.8
2018-02-16,83,30.0,,0.3,24.9
2018-02-17,62,30.0,,0.3,18.599999999999998
2018-02-18,63,30.0,,0.3,18.9
2018-02-19,84,30.0,,0.3,25.2
2018-02-20,98,30.0,,0.3,29.4
2018-02-21,81,30.0,,0.3,24.3
2018-02-22,92,30.0,,0.3,27.599999999999998
2018-02-23,89,30.0,,0.3,26.7
2018-02-24,69,30.0,,0.3,20.7
2018-02-25,68,30.0,,0.3,20.4
2018-02-26,90,30.0,,0.3,27.0
2018-02-27,83,30.0,,0.3,24.9
2018-02-28,98,30.0,,0.3,29.4
2018-03-01,77,29.0,False,0.29,22.33
2018-03-02,84,29.0,,0.29,24.36
2018-03-03,58,29.0,,0.29,16.82
2018-03-04,73,29.0,,0.29,21.169999999999998
2018-03-05,94,29.0,,0.29,27.259999999999998
2018-03-06,95,29.0,,0.29,27.549999999999997
2018-03-07,90,29.0,,0.29,26.099999999999998
2018-03-08,79,29.0,,0.29,22.91
2018-03-09,74,29.0,,0.29,21.459999999999997
2018-03-10,79,29.0,,0.29,22.91
2018-03-11,60,29.0,,0.29,17.4
2018-03-12,67,29.0,,0.29,19.43
2018-03-13,85,29.0,,0.29,24.65
2018-03-14,68,29.0,,0.29,19.72
2018-03-15,80,29.0,,0.29,23.2
2018-03-16,53,29.0,,0.29,15.37
2018-03-17,65,29.0,,0.29,18.849999999999998
2018-03-18,76,29.0,,0.29,22.04
2018-03-19,81,29.0,,0.29,23.49
2018-03-20,77,29.0,,0.29,22.33
2018-03-21,78,29.0,,0.29,22.619999999999997
2018-03-22,75,29.0,,0.29,21.75
2018-03-23,60,29.0,,0.29,17.4
2018-03-24,55,29.0,,0.29,15.95
2018-03-25,71,29.0,,0.29,20.59
2018-03-26,92,29.0,,0.29,26.68
2018-03-27,100,29.0,,0.29,28.999999999999996
2018-03-28,77,29.0,,0.29,22.33
2018-03-29,76,29.0,,0.29,22.04
2018-03-30,72,29.0,,0.29,20.88
2018-03-31,51,29.0,,0.29,14.79
2018-04-01,61,30.0,False,0.3,18.3
2018-04-02,93,30.0,,0.3,27.9
2018-04-03,87,30.0,,0.3,26.099999999999998
2018-04-04,90,30.0,,0.3,27.0
2018-04-05,94,30.0,,0.3,28.2
2018-04-06,83,30.0,,0.3,24.9
2018-04-07,69,30.0,,0.3,20.7
2018-04-08,68,30.0,,0.3,20.4
2018-04-09,80,30.0,,0.3,24.0
2018-04-10,88,30.0,,0.3,26.4
2018-04-11,95,30.0,,0.3,28.5
2018-04-12,92,30.0,,0.3,27.599999999999998
2018-04-13,75,30.0,,0.3,22.5
2018-04-14,59,30.0,,0.3,17.7
2018-04-15,69,30.0,,0.3,20.7
2018-04-16,88,30.0,,0.3,26.4
2018-04-17,82,30.0,,0.3,24.599999999999998
2018-04-18,83,30.0,,0.3,24.9
2018-04-19,91,30.0,,0.3,27.3
2018-04-20,89,30.0,,0.3,26.7
2018-04-21,60,30.0,,0.3,18.0
2018-04-22,72,30.0,,0.3,21.599999999999998
2018-04-23,92,30.0,,0.3,27.599999999999998
2018-04-24,100,30.0,,0.3,30.0
2018-04-25,91,30.0,,0.3,27.3
2018-04-26,81,30.0,,0.3,24.3
2018-04-27,68,30.0,,0.3,20.4
2018-04-28,52,30.0,,0.3,15.6
2018-04-29,82,30.0,,0.3,24.599999999999998
2018-04-30,82,30.0,,0.3,24.599999999999998
2018-05-01,86,31.0,False,0.31,26.66
2018-05-02,82,31.0,,0.31,25.419999999999998
2018-05-03,83,31.0,,0.31,25.73
2018-05-04,79,31.0,,0.31,24.49
2018-05-05,66,31.0,,0.31,20.46
2018-05-06,72,31.0,,0.31,22.32
2018-05-07,100,31.0,,0.31,31.0
2018-05-08,94,31.0,,0.31,29.14
2018-05-09,93,31.0,,0.31,28.83
2018-05-10,83,31.0,,0.31,25.73
2018-05-11,71,31.0,,0.31,22.01
2018-05-12,55,31.0,,0.31,17.05
2018-05-13,60,31.0,,0.31,18.6
2018-05-14,84,31.0,,0.31,26.04
2018-05-15,86,31.0,,0.31,26.66
2018-05-16,85,31.0,,0.31,26.35
2018-05-17,79,31.0,,0.31,24.49
2018-05-18,66,31.0,,0.31,20.46
2018-05-19,63,31.0,,0.31,19.53
2018-05-20,73,31.0,,0.31,22.63
2018-05-21,85,31.0,,0.31,26.35
2018-05-22,91,31.0,,0.31,28.21
2018-05-23,71,31.0,,0.31,22.01
2018-05-24,73,31.0,,0.31,22.63
2018-05-25,65,31.0,,0.31,20.15
2018-05-26,57,31.0,,0.31,17.669999999999998
2018-05-27,67,31.0,,0.31,20.77
2018-05-28,87,31.0,,0.31,26.97
2018-05-29,71,31.0,,0.31,22.01
2018-05-30,68,31.0,,0.31,21.08
2018-05-31,78,31.0,,0.31,24.18
2018-06-01,79,26.0,False,0.26,20.54
2018-06-02,73,26.0,,0.26,18.98
2018-06-03,69,26.0,,0.26,17.94
2018-06-04,93,26.0,,0.26,24.18
2018-06-05,92,26.0,,0.26,23.92
2018-06-06,96,26.0,,0.26,24.96
2018-06-07,92,26.0,,0.26,23.92
2018-06-08,66,26.0,,0.26,17.16
2018-06-09,70,26.0,,0.26,18.2
2018-06-10,72,26.0,,0.26,18.72
2018-06-11,100,26.0,,0.26,26.0
2018-06-12,97,26.0,,0.26,25.220000000000002
2018-06-13,83,26.0,,0.26,21.580000000000002
2018-06-14,74,26.0,,0.26,19.240000000000002
2018-06-15,63,26.0,,0.26,16.38
2018-06-16,79,26.0,,0.26,20.54
2018-06-17,88,26.0,,0.26,22.880000000000003
2018-06-18,97,26.0,,0.26,25.220000000000002
2018-06-19,89,26.0,,0.26,23.14
2018-06-20,74,26.0,,0.26,19.240000000000002
2018-06-21,92,26.0,,0.26,23.92
2018-06-22,76,26.0,,0.26,19.76
2018-06-23,69,26.0,,0.26,17.94
2018-06-24,75,26.0,,0.26,19.5
2018-06-25,83,26.0,,0.26,21.580000000000002
2018-06-26,86,26.0,,0.26,22.36
2018-06-27,79,26.0,,0.26,20.54
2018-06-28,67,26.0,,0.26,17.42
2018-06-29,79,26.0,,0.26,20.54
2018-06-30,77,26.0,,0.26,20.02
2018-07-01,100,28.0,False,0.28,28.000000000000004
2018-07-02,77,28.0,,0.28,21.560000000000002
2018-07-03,83,28.0,,0.28,23.240000000000002
2018-07-04,83,28.0,,0.28,23.240000000000002
2018-07-05,96,28.0,,0.28,26.880000000000003
2018-07-06,92,28.0,,0.28,25.76
2018-07-07,85,28.0,,0.28,23.8
2018-07-08,95,28.0,,0.28,26.6
2018-07-09,97,28.0,,0.28,27.160000000000004
2018-07-10,90,28.0,,0.28,25.200000000000003
2018-07-11,85,28.0,,0.28,23.8
2018-07-12,77,28.0,,0.28,21.560000000000002
2018-07-13,81,28.0,,0.28,22.680000000000003
2018-07-14,80,28.0,,0.28,22.400000000000002
2018-07-15,90,28.0,,0.28,25.200000000000003
2018-07-16,96,28.0,,0.28,26.880000000000003
2018-07-17,71,28.0,,0.28,19.880000000000003
2018-07-18,75,28.0,,0.28,21.000000000000004
2018-07-19,98,28.0,,0.28,27.44
2018-07-20,67,28.0,,0.28,18.76
2018-07-21,74,28.0,,0.28,20.720000000000002
2018-07-22,86,28.0,,0.28,24.080000000000002
2018-07-23,88,28.0,,0.28,24.64
2018-07-24,92,28.0,,0.28,25.76
2018-07-25,77,28.0,,0.28,21.560000000000002
2018-07-26,87,28.0,,0.28,24.360000000000003
2018-07-27,62,28.0,,0.28,17.360000000000003
2018-07-28,73,28.0,,0.28,20.44
2018-07-29,92,28.0,,0.28,25.76
2018-07-30,93,28.0,,0.28,26.040000000000003
2018-07-31,89,28.0,,0.28,24.92
2018-08-01,89,27.0,False,0.27,24.03
2018-08-02,89,27.0,,0.27,24.03
2018-08-03,81,27.0,,0.27,21.87
2018-08-04,77,27.0,,0.27,20.790000000000003
2018-08-05,100,27.0,,0.27,27.0
2018-08-06,81,27.0,,0.27,21.87
2018-08-07,90,27.0,,0.27,24.3
2018-08-08,85,27.0,,0.27,22.950000000000003
2018-08-09,80,27.0,,0.27,21.6
2018-08-10,92,27.0,,0.27,24.840000000000003
2018-08-11,74,27.0,,0.27,19.98
2018-08-12,84,27.0,,0.27,22.68
2018-08-13,88,27.0,,0.27,23.76
2018-08-14,95,27.0,,0.27,25.650000000000002
2018-08-15,80,27.0,,0.27,21.6
2018-08-16,82,27.0,,0.27,22.14
2018-08-17,81,27.0,,0.27,21.87
2018-08-18,90,27.0,,0.27,24.3
2018-08-19,82,27.0,,0.27,22.14
2018-08-20,81,27.0,,0.27,21.87
2018-08-21,86,27.0,,0.27,23.220000000000002
2018-08-22,91,27.0,,0.27,24.57
2018-08-23,80,27.0,,0.27,21.6
2018-08-24,82,27.0,,0.27,22.14
2018-08-25,66,27.0,,0.27,17.82
2018-08-26,71,27.0,,0.27,19.17
2018-08-27,89,27.0,,0.27,24.03
2018-08-28,96,27.0,,0.27,25.92
2018-08-29,97,27.0,,0.27,26.19
2018-08-30,94,27.0,,0.27,25.380000000000003
2018-08-31,89,27.0,,0.27,24.03
2018-09-01,65,25.0,False,0.25,16.25
2018-09-02,77,25.0,,0.25,19.25
2018-09-03,86,25.0,,0.25,21.5
2018-09-04,77,25.0,,0.25,19.25
2018-09-05,96,25.0,,0.25,24.0
2018-09-06,86,25.0,,0.25,21.5
2018-09-07,73,25.0,,0.25,18.25
2018-09-08,69,25.0,,0.25,17.25
2018-09-09,69,25.0,,0.25,17.25
2018-09-10,61,25.0,,0.25,15.25
2018-09-11,95,25.0,,0.25,23.75
2018-09-12,87,25.0,,0.25,21.75
2018-09-13,70,25.0,,0.25,17.5
2018-09-14,74,25.0,,0.25,18.5
2018-09-15,68,25.0,,0.25,17.0
2018-09-16,77,25.0,,0.25,19.25
2018-09-17,92,25.0,,0.25,23.0
2018-09-18,83,25.0,,0.25,20.75
2018-09-19,84,25.0,,0.25,21.0
2018-09-20,100,25.0,,0.25,25.0
2018-09-21,83,25.0,,0.25,20.75
2018-09-22,67,25.0,,0.25,16.75
2018-09-23,79,25.0,,0.25,19.75
2018-09-24,84,25.0,,0.25,21.0
2018-09-25,79,25.0,,0.25,19.75
2018-09-26,87,25.0,,0.25,21.75
2018-09-27,96,25.0,,0.25,24.0
2018-09-28,92,25.0,,0.25,23.0
2018-09-29,73,25.0,,0.25,18.25
2018-09-30,67,25.0,,0.25,16.75
2018-10-01,90,27.0,False,0.27,24.3
2018-10-02,87,27.0,,0.27,23.490000000000002
2018-10-03,84,27.0,,0.27,22.68
2018-10-04,92,27.0,,0.27,24.840000000000003
2018-10-05,82,27.0,,0.27,22.14
2018-10-06,69,27.0,,0.27,18.630000000000003
2018-10-07,82,27.0,,0.27,22.14
2018-10-08,83,27.0,,0.27,22.41
2018-10-09,80,27.0,,0.27,21.6
2018-10-10,95,27.0,,0.27,25.650000000000002
2018-10-11,80,27.0,,0.27,21.6
2018-10-12,79,27.0,,0.27,21.330000000000002
2018-10-13,62,27.0,,0.27,16.740000000000002
2018-10-14,69,27.0,,0.27,18.630000000000003
2018-10-15,78,27.0,,0.27,21.060000000000002
2018-10-16,76,27.0,,0.27,20.520000000000003
2018-10-17,83,27.0,,0.27,22.41
2018-10-18,100,27.0,,0.27,27.0
2018-10-19,100,27.0,,0.27,27.0
2018-10-20,87,27.0,,0.27,23.490000000000002
2018-10-21,92,27.0,,0.27,24.840000000000003
2018-10-22,88,27.0,,0.27,23.76
2018-10-23,92,27.0,,0.27,24.840000000000003
2018-10-24,91,27.0,,0.27,24.57
2018-10-25,87,27.0,,0.27,23.490000000000002
2018-10-26,74,27.0,,0.27,19.98
2018-10-27,76,27.0,,0.27,20.520000000000003
2018-10-28,63,27.0,,0.27,17.01
2018-10-29,83,27.0,,0.27,22.41
2018-10-30,98,27.0,,0.27,26.46
2018-10-31,81,27.0,,0.27,21.87
2018-11-01,75,23.0,False,0.23,17.25
2018-11-02,87,23.0,,0.23,20.01
2018-11-03,61,23.0,,0.23,14.030000000000001
2018-11-04,74,23.0,,0.23,17.02
2018-11-05,83,23.0,,0.23,19.09
2018-11-06,70,23.0,,0.23,16.1
2018-11-07,77,23.0,,0.23,17.71
2018-11-08,85,23.0,,0.23,19.55
2018-11-09,64,23.0,,0.23,14.72
2018-11-10,56,23.0,,0.23,12.88
2018-11-11,57,23.0,,0.23,13.110000000000001
2018-11-12,100,23.0,,0.23,23.0
2018-11-13,82,23.0,,0.23,18.86
2018-11-14,81,23.0,,0.23,18.630000000000003
2018-11-15,70,23.0,,0.23,16.1
2018-11-16,75,23.0,,0.23,17.25
2018-11-17,62,23.0,,0.23,14.26
2018-11-18,60,23.0,,0.23,13.8
2018-11-19,71,23.0,,0.23,16.330000000000002
2018-11-20,72,23.0,,0.23,16.560000000000002
2018-11-21,58,23.0,,0.23,13.34
2018-11-22,34,23.0,,0.23,7.82
2018-11-23,37,23.0,,0.23,8.51
2018-11-24,55,23.0,,0.23,12.65
2018-11-25,63,23.0,,0.23,14.49
2018-11-26,65,23.0,,0.23,14.950000000000001
2018-11-27,67,23.0,,0.23,15.41
2018-11-28,89,23.0,,0.23,20.470000000000002
2018-11-29,83,23.0,,0.23,19.09
2018-11-30,84,23.0,,0.23,19.32
2018-12-01,66,22.0,False,0.22,14.52
2018-12-02,77,22.0,,0.22,16.94
2018-12-03,91,22.0,,0.22,20.02
2018-12-04,96,22.0,,0.22,21.12
2018-12-05,78,22.0,,0.22,17.16
2018-12-06,99,22.0,,0.22,21.78
2018-12-07,89,22.0,,0.22,19.580000000000002
2018-12-08,56,22.0,,0.22,12.32
2018-12-09,53,22.0,,0.22,11.66
2018-12-10,90,22.0,,0.22,19.8
2018-12-11,93,22.0,,0.22,20.46
2018-12-12,84,22.0,,0.22,18.48
2018-12-13,76,22.0,,0.22,16.72
2018-12-14,79,22.0,,0.22,17.38
2018-12-15,57,22.0,,0.22,12.540000000000001
2018-12-16,71,22.0,,0.22,15.62
2018-12-17,72,22.0,,0.22,15.84
2018-12-18,64,22.0,,0.22,14.08
2018-12-19,100,22.0,,0.22,22.0
2018-12-20,57,22.0,,0.22,12.540000000000001
2018-12-21,60,22.0,,0.22,13.2
2018-12-22,67,22.0,,0.22,14.74
2018-12-23,56,22.0,,0.22,12.32
2018-12-24,47,22.0,,0.22,10.34
2018-12-25,50,22.0,,0.22,11.0
2018-12-26,75,22.0,,0.22,16.5
2018-12-27,65,22.0,,0.22,14.3
2018-12-28,73,22.0,,0.22,16.06
2018-12-29,69,22.0,,0.22,15.18
2018-12-30,59,22.0,,0.22,12.98
2018-12-31,57,22.0,,0.22,12.540000000000001
2019-01-01,73,27.0,False,0.27,19.71
2019-01-02,86,27.0,,0.27,23.220000000000002
2019-01-03,83,27.0,,0.27,22.41
2019-01-04,88,27.0,,0.27,23.76
2019-01-05,62,27.0,,0.27,16.740000000000002
2019-01-06,67,27.0,,0.27,18.09
2019-01-07,71,27.0,,0.27,19.17
2019-01-08,90,27.0,,0.27,24.3
2019-01-09,94,27.0,,0.27,25.380000000000003
2019-01-10,91,27.0,,0.27,24.57
2019-01-11,79,27.0,,0.27,21.330000000000002
2019-01-12,53,27.0,,0.27,14.31
2019-01-13,78,27.0,,0.27,21.060000000000002
2019-01-14,99,27.0,,0.27,26.73
2019-01-15,87,27.0,,0.27,23.490000000000002
2019-01-16,82,27.0,,0.27,22.14
2019-01-17,74,27.0,,0.27,19.98
2019-01-18,86,27.0,,0.27,23.220000000000002
2019-01-19,67,27.0,,0.27,18.09
2019-01-20,64,27.0,,0.27,17.28
2019-01-21,84,27.0,,0.27,22.68
2019-01-22,88,27.0,,0.27,23.76
2019-01-23,94,27.0,,0.27,25.380000000000003
2019-01-24,74,27.0,,0.27,19.98
2019-01-25,72,27.0,,0.27,19.44
2019-01-26,70,27.0,,0.27,18.900000000000002
2019-01-27,63,27.0,,0.27,17.01
2019-01-28,80,27.0,,0.27,21.6
