date,fine_unscaled,fine_monthly,isPartial,scale,fine
2010-01-01,67,78.0,False,0.78,52.260000000000005
2010-01-02,89,78.0,,0.78,69.42
2010-01-03,74,78.0,,0.78,57.72
2010-01-04,71,78.0,,0.78,55.38
2010-01-05,76,78.0,,0.78,59.28
2010-01-06,67,78.0,,0.78,52.260000000000005
2010-01-07,78,78.0,,0.78,60.84
2010-01-08,65,78.0,,0.78,50.7
2010-01-09,75,78.0,,0.78,58.5
2010-01-10,78,78.0,,0.78,60.84
2010-01-11,76,78.0,,0.78,59.28
2010-01-12,71,78.0,,0.78,55.38
2010-01-13,75,78.0,,0.78,58.5
2010-01-14,79,78.0,,0.78,61.620000000000005
2010-01-15,81,78.0,,0.78,63.18
2010-01-16,67,78.0,,0.78,52.260000000000005
2010-01-17,77,78.0,,0.78,60.06
2010-01-18,66,78.0,,0.78,51.480000000000004
2010-01-19,71,78.0,,0.78,55.38
2010-01-20,70,78.0,,0.78,54.6
2010-01-21,92,78.0,,0.78,71.76
2010-01-22,100,78.0,,0.78,78.0
2010-01-23,100,78.0,,0.78,78.0
2010-01-24,89,78.0,,0.78,69.42
2010-01-25,66,78.0,,0.78,51.480000000000004
2010-01-26,74,78.0,,0.78,57.72
2010-01-27,91,78.0,,0.78,70.98
2010-01-28,67,78.0,,0.78,52.260000000000005
2010-01-29,81,78.0,,0.78,63.18
2010-01-30,79,78.0,,0.78,61.620000000000005
2010-01-31,72,78.0,,0.78,56.160000000000004
2010-02-01,86,78.0,False,0.78,67.08
2010-02-02,79,78.0,,0.78,61.620000000000005
2010-02-03,93,78.0,,0.78,72.54
2010-02-04,95,78.0,,0.78,74.10000000000001
2010-02-05,93,78.0,,0.78,72.54
2010-02-06,89,78.0,,0.78,69.42
2010-02-07,85,78.0,,0.78,66.3
2010-02-08,95,78.0,,0.78,74.10000000000001
2010-02-09,94,78.0,,0.78,73.32000000000001
2010-02-10,96,78.0,,0.78,74.88
2010-02-11,95,78.0,,0.78,74.10000000000001
2010-02-12,99,78.0,,0.78,77.22
2010-02-13,99,78.0,,0.78,77.22
2010-02-14,100,78.0,,0.78,78.0
2010-02-15,86,78.0,,0.78,67.08
2010-02-16,83,78.0,,0.78,64.74000000000001
2010-02-17,85,78.0,,0.78,66.3
2010-02-18,82,78.0,,0.78,63.96
2010-02-19,92,78.0,,0.78,71.76
2010-02-20,79,78.0,,0.78,61.620000000000005
2010-02-21,93,78.0,,0.78,72.54
2010-02-22,81,78.0,,0.78,63.18
2010-02-23,86,78.0,,0.78,67.08
2010-02-24,88,78.0,,0.78,68.64
2010-02-25,86,78.0,,0.78,67.08
2010-02-26,94,78.0,,0.78,73.32000000000001
2010-02-27,89,78.0,,0.78,69.42
2010-02-28,79,78.0,,0.78,61.620000000000005
2010-03-01,76,76.0,False,0.76,57.76
2010-03-02,70,76.0,,0.76,53.2
2010-03-03,89,76.0,,0.76,67.64
2010-03-04,72,76.0,,0.76,54.72
2010-03-05,77,76.0,,0.76,58.52
2010-03-06,86,76.0,,0.76,65.36
2010-03-07,77,76.0,,0.76,58.52
2010-03-08,77,76.0,,0.76,58.52
2010-03-09,70,76.0,,0.76,53.2
2010-03-10,85,76.0,,0.76,64.6
2010-03-11,75,76.0,,0.76,57.0
2010-03-12,82,76.0,,0.76,62.32
2010-03-13,61,76.0,,0.76,46.36
2010-03-14,79,76.0,,0.76,60.04
2010-03-15,71,76.0,,0.76,53.96
2010-03-16,70,76.0,,0.76,53.2
2010-03-17,81,76.0,,0.76,61.56
2010-03-18,75,76.0,,0.76,57.0
2010-03-19,63,76.0,,0.76,47.88
2010-03-20,61,76.0,,0.76,46.36
2010-03-21,100,76.0,,0.76,76.0
2010-03-22,77,76.0,,0.76,58.52
2010-03-23,81,76.0,,0.76,61.56
2010-03-24,77,76.0,,0.76,58.52
2010-03-25,76,76.0,,0.76,57.76
2010-03-26,76,76.0,,0.76,57.76
2010-03-27,65,76.0,,0.76,49.4
2010-03-28,66,76.0,,0.76,50.160000000000004
2010-03-29,68,76.0,,0.76,51.68
2010-03-30,64,76.0,,0.76,48.64
2010-03-31,93,76.0,,0.76,70.68
2010-04-01,73,78.0,False,0.78,56.940000000000005
2010-04-02,81,78.0,,0.78,63.18
2010-04-03,74,78.0,,0.78,57.72
2010-04-04,91,78.0,,0.78,70.98
2010-04-05,85,78.0,,0.78,66.3
2010-04-06,80,78.0,,0.78,62.400000000000006
2010-04-07,100,78.0,,0.78,78.0
2010-04-08,90,78.0,,0.78,70.2
2010-04-09,88,78.0,,0.78,68.64
2010-04-10,81,78.0,,0.78,63.18
2010-04-11,100,78.0,,0.78,78.0
2010-04-12,84,78.0,,0.78,65.52
2010-04-13,78,78.0,,0.78,60.84
2010-04-14,97,78.0,,0.78,75.66
2010-04-15,83,78.0,,0.78,64.74000000000001
2010-04-16,82,78.0,,0.78,63.96
2010-04-17,80,78.0,,0.78,62.400000000000006
2010-04-18,85,78.0,,0.78,66.3
2010-04-19,99,78.0,,0.78,77.22
2010-04-20,81,78.0,,0.78,63.18
2010-04-21,85,78.0,,0.78,66.3
2010-04-22,82,78.0,,0.78,63.96
2010-04-23,73,78.0,,0.78,56.940000000000005
2010-04-24,81,78.0,,0.78,63.18
2010-04-25,85,78.0,,0.78,66.3
2010-04-26,90,78.0,,0.78,70.2
2010-04-27,97,78.0,,0.78,75.66
2010-04-28,88,78.0,,0.78,68.64
2010-04-29,94,78.0,,0.78,73.32000000000001
2010-04-30,93,78.0,,0.78,72.54
2010-05-01,100,77.0,False,0.77,77.0
2010-05-02,79,77.0,,0.77,60.83
2010-05-03,76,77.0,,0.77,58.52
2010-05-04,78,77.0,,0.77,60.06
2010-05-05,80,77.0,,0.77,61.6
2010-05-06,80,77.0,,0.77,61.6
2010-05-07,69,77.0,,0.77,53.13
2010-05-08,83,77.0,,0.77,63.910000000000004
2010-05-09,83,77.0,,0.77,63.910000000000004
2010-05-10,88,77.0,,0.77,67.76
2010-05-11,77,77.0,,0.77,59.29
2010-05-12,71,77.0,,0.77,54.67
2010-05-13,75,77.0,,0.77,57.75
2010-05-14,80,77.0,,0.77,61.6
2010-05-15,97,77.0,,0.77,74.69
2010-05-16,81,77.0,,0.77,62.370000000000005
2010-05-17,75,77.0,,0.77,57.75
2010-05-18,94,77.0,,0.77,72.38
2010-05-19,82,77.0,,0.77,63.14
2010-05-20,82,77.0,,0.77,63.14
2010-05-21,80,77.0,,0.77,61.6
2010-05-22,77,77.0,,0.77,59.29
2010-05-23,73,77.0,,0.77,56.21
2010-05-24,78,77.0,,0.77,60.06
2010-05-25,81,77.0,,0.77,62.370000000000005
2010-05-26,87,77.0,,0.77,66.99
2010-05-27,72,77.0,,0.77,55.44
2010-05-28,69,77.0,,0.77,53.13
2010-05-29,77,77.0,,0.77,59.29
2010-05-30,90,77.0,,0.77,69.3
2010-05-31,69,77.0,,0.77,53.13
2010-06-01,100,73.0,False,0.73,73.0
2010-06-02,82,73.0,,0.73,59.86
2010-06-03,86,73.0,,0.73,62.78
2010-06-04,89,73.0,,0.73,64.97
2010-06-05,77,73.0,,0.73,56.21
2010-06-06,66,73.0,,0.73,48.18
2010-06-07,85,73.0,,0.73,62.05
2010-06-08,84,73.0,,0.73,61.32
2010-06-09,100,73.0,,0.73,73.0
2010-06-10,78,73.0,,0.73,56.94
2010-06-11,73,73.0,,0.73,53.29
2010-06-12,77,73.0,,0.73,56.21
2010-06-13,84,73.0,,0.73,61.32
2010-06-14,88,73.0,,0.73,64.24
2010-06-15,89,73.0,,0.73,64.97
2010-06-16,93,73.0,,0.73,67.89
2010-06-17,88,73.0,,0.73,64.24
2010-06-18,79,73.0,,0.73,57.67
2010-06-19,91,73.0,,0.73,66.42999999999999
2010-06-20,77,73.0,,0.73,56.21
2010-06-21,76,73.0,,0.73,55.48
2010-06-22,81,73.0,,0.73,59.129999999999995
2010-06-23,78,73.0,,0.73,56.94
2010-06-24,100,73.0,,0.73,73.0
2010-06-25,84,73.0,,0.73,61.32
2010-06-26,82,73.0,,0.73,59.86
2010-06-27,76,73.0,,0.73,55.48
2010-06-28,77,73.0,,0.73,56.21
2010-06-29,91,73.0,,0.73,66.42999999999999
2010-06-30,79,73.0,,0.73,57.67
2010-07-01,83,71.0,False,0.71,58.93
2010-07-02,90,71.0,,0.71,63.9
2010-07-03,86,71.0,,0.71,61.059999999999995
2010-07-04,84,71.0,,0.71,59.64
2010-07-05,89,71.0,,0.71,63.19
2010-07-06,94,71.0,,0.71,66.74
2010-07-07,77,71.0,,0.71,54.669999999999995
2010-07-08,75,71.0,,0.71,53.25
2010-07-09,86,71.0,,0.71,61.059999999999995
2010-07-10,81,71.0,,0.71,57.51
2010-07-11,82,71.0,,0.71,58.22
2010-07-12,89,71.0,,0.71,63.19
2010-07-13,85,71.0,,0.71,60.349999999999994
2010-07-14,87,71.0,,0.71,61.769999999999996
2010-07-15,100,71.0,,0.71,71.0
2010-07-16,85,71.0,,0.71,60.349999999999994
2010-07-17,74,71.0,,0.71,52.54
2010-07-18,79,71.0,,0.71,56.089999999999996
2010-07-19,84,71.0,,0.71,59.64
2010-07-20,86,71.0,,0.71,61.059999999999995
2010-07-21,97,71.0,,0.71,68.86999999999999
2010-07-22,92,71.0,,0.71,65.32
2010-07-23,75,71.0,,0.71,53.25
2010-07-24,98,71.0,,0.71,69.58
2010-07-25,74,71.0,,0.71,52.54
2010-07-26,90,71.0,,0.71,63.9
2010-07-27,81,71.0,,0.71,57.51
2010-07-28,98,71.0,,0.71,69.58
2010-07-29,99,71.0,,0.71,70.28999999999999
2010-07-30,94,71.0,,0.71,66.74
2010-07-31,82,71.0,,0.71,58.22
2010-08-01,89,72.0,False,0.72,64.08
2010-08-02,86,72.0,,0.72,61.919999999999995
2010-08-03,82,72.0,,0.72,59.04
2010-08-04,79,72.0,,0.72,56.879999999999995
2010-08-05,99,72.0,,0.72,71.28
2010-08-06,85,72.0,,0.72,61.199999999999996
2010-08-07,85,72.0,,0.72,61.199999999999996
2010-08-08,87,72.0,,0.72,62.64
2010-08-09,88,72.0,,0.72,63.36
2010-08-10,95,72.0,,0.72,68.39999999999999
2010-08-11,84,72.0,,0.72,60.48
2010-08-12,88,72.0,,0.72,63.36
2010-08-13,89,72.0,,0.72,64.08
2010-08-14,100,72.0,,0.72,72.0
2010-08-15,65,72.0,,0.72,46.8
2010-08-16,86,72.0,,0.72,61.919999999999995
2010-08-17,95,72.0,,0.72,68.39999999999999
2010-08-18,74,72.0,,0.72,53.28
2010-08-19,99,72.0,,0.72,71.28
2010-08-20,95,72.0,,0.72,68.39999999999999
2010-08-21,75,72.0,,0.72,54.0
2010-08-22,84,72.0,,0.72,60.48
2010-08-23,78,72.0,,0.72,56.16
2010-08-24,78,72.0,,0.72,56.16
2010-08-25,89,72.0,,0.72,64.08
2010-08-26,84,72.0,,0.72,60.48
2010-08-27,84,72.0,,0.72,60.48
2010-08-28,58,72.0,,0.72,41.76
2010-08-29,86,72.0,,0.72,61.919999999999995
2010-08-30,92,72.0,,0.72,66.24
2010-08-31,83,72.0,,0.72,59.76
2010-09-01,92,71.0,False,0.71,65.32
2010-09-02,88,71.0,,0.71,62.48
2010-09-03,88,71.0,,0.71,62.48
2010-09-04,89,71.0,,0.71,63.19
2010-09-05,81,71.0,,0.71,57.51
2010-09-06,80,71.0,,0.71,56.8
2010-09-07,82,71.0,,0.71,58.22
2010-09-08,83,71.0,,0.71,58.93
2010-09-09,79,71.0,,0.71,56.089999999999996
2010-09-10,91,71.0,,0.71,64.61
2010-09-11,86,71.0,,0.71,61.059999999999995
2010-09-12,80,71.0,,0.71,56.8
2010-09-13,99,71.0,,0.71,70.28999999999999
2010-09-14,87,71.0,,0.71,61.769999999999996
2010-09-15,92,71.0,,0.71,65.32
2010-09-16,90,71.0,,0.71,63.9
2010-09-17,77,71.0,,0.71,54.669999999999995
2010-09-18,88,71.0,,0.71,62.48
2010-09-19,94,71.0,,0.71,66.74
2010-09-20,92,71.0,,0.71,65.32
2010-09-21,100,71.0,,0.71,71.0
2010-09-22,95,71.0,,0.71,67.45
2010-09-23,99,71.0,,0.71,70.28999999999999
2010-09-24,96,71.0,,0.71,68.16
2010-09-25,94,71.0,,0.71,66.74
2010-09-26,74,71.0,,0.71,52.54
2010-09-27,93,71.0,,0.71,66.03
2010-09-28,94,71.0,,0.71,66.74
2010-09-29,84,71.0,,0.71,59.64
2010-09-30,88,71.0,,0.71,62.48
2010-10-01,82,69.0,False,0.69,56.58
2010-10-02,68,69.0,,0.69,46.919999999999995
2010-10-03,87,69.0,,0.69,60.029999999999994
2010-10-04,80,69.0,,0.69,55.199999999999996
2010-10-05,84,69.0,,0.69,57.959999999999994
2010-10-06,92,69.0,,0.69,63.48
2010-10-07,95,69.0,,0.69,65.55
2010-10-08,80,69.0,,0.69,55.199999999999996
2010-10-09,76,69.0,,0.69,52.44
2010-10-10,84,69.0,,0.69,57.959999999999994
2010-10-11,88,69.0,,0.69,60.72
2010-10-12,80,69.0,,0.69,55.199999999999996
2010-10-13,87,69.0,,0.69,60.029999999999994
2010-10-14,84,69.0,,0.69,57.959999999999994
2010-10-15,79,69.0,,0.69,54.51
2010-10-16,88,69.0,,0.69,60.72
2010-10-17,83,69.0,,0.69,57.269999999999996
2010-10-18,93,69.0,,0.69,64.17
2010-10-19,100,69.0,,0.69,69.0
2010-10-20,78,69.0,,0.69,53.81999999999999
2010-10-21,86,69.0,,0.69,59.339999999999996
2010-10-22,89,69.0,,0.69,61.41
2010-10-23,83,69.0,,0.69,57.269999999999996
2010-10-24,88,69.0,,0.69,60.72
2010-10-25,100,69.0,,0.69,69.0
2010-10-26,88,69.0,,0.69,60.72
2010-10-27,84,69.0,,0.69,57.959999999999994
2010-10-28,99,69.0,,0.69,68.30999999999999
2010-10-29,67,69.0,,0.69,46.23
2010-10-30,66,69.0,,0.69,45.54
2010-10-31,85,69.0,,0.69,58.65
2010-11-01,87,75.0,False,0.75,65.25
2010-11-02,83,75.0,,0.75,62.25
2010-11-03,70,75.0,,0.75,52.5
2010-11-04,78,75.0,,0.75,58.5
2010-11-05,99,75.0,,0.75,74.25
2010-11-06,82,75.0,,0.75,61.5
2010-11-07,78,75.0,,0.75,58.5
2010-11-08,99,75.0,,0.75,74.25
2010-11-09,85,75.0,,0.75,63.75
2010-11-10,83,75.0,,0.75,62.25
2010-11-11,79,75.0,,0.75,59.25
2010-11-12,83,75.0,,0.75,62.25
2010-11-13,68,75.0,,0.75,51.0
2010-11-14,94,75.0,,0.75,70.5
2010-11-15,81,75.0,,0.75,60.75
2010-11-16,87,75.0,,0.75,65.25
2010-11-17,97,75.0,,0.75,72.75
2010-11-18,87,75.0,,0.75,65.25
2010-11-19,84,75.0,,0.75,63.0
2010-11-20,100,75.0,,0.75,75.0
2010-11-21,81,75.0,,0.75,60.75
2010-11-22,75,75.0,,0.75,56.25
2010-11-23,90,75.0,,0.75,67.5
2010-11-24,87,75.0,,0.75,65.25
2010-11-25,74,75.0,,0.75,55.5
2010-11-26,70,75.0,,0.75,52.5
2010-11-27,89,75.0,,0.75,66.75
2010-11-28,79,75.0,,0.75,59.25
2010-11-29,87,75.0,,0.75,65.25
2010-11-30,99,75.0,,0.75,74.25
2010-12-01,82,74.0,False,0.74,60.68
2010-12-02,90,74.0,,0.74,66.6
2010-12-03,80,74.0,,0.74,59.2
2010-12-04,85,74.0,,0.74,62.9
2010-12-05,84,74.0,,0.74,62.16
2010-12-06,80,74.0,,0.74,59.2
2010-12-07,83,74.0,,0.74,61.42
2010-12-08,100,74.0,,0.74,74.0
2010-12-09,83,74.0,,0.74,61.42
2010-12-10,87,74.0,,0.74,64.38
2010-12-11,84,74.0,,0.74,62.16
2010-12-12,74,74.0,,0.74,54.76
2010-12-13,82,74.0,,0.74,60.68
2010-12-14,91,74.0,,0.74,67.34
2010-12-15,95,74.0,,0.74,70.3
2010-12-16,91,74.0,,0.74,67.34
2010-12-17,86,74.0,,0.74,63.64
2010-12-18,76,74.0,,0.74,56.24
2010-12-19,88,74.0,,0.74,65.12
2010-12-20,83,74.0,,0.74,61.42
2010-12-21,90,74.0,,0.74,66.6
2010-12-22,90,74.0,,0.74,66.6
2010-12-23,83,74.0,,0.74,61.42
2010-12-24,82,74.0,,0.74,60.68
2010-12-25,71,74.0,,0.74,52.54
2010-12-26,81,74.0,,0.74,59.94
2010-12-27,82,74.0,,0.74,60.68
2010-12-28,91,74.0,,0.74,67.34
2010-12-29,94,74.0,,0.74,69.56
2010-12-30,94,74.0,,0.74,69.56
2010-12-31,90,74.0,,0.74,66.6
2011-01-01,80,80.0,False,0.8,64.0
2011-01-02,88,80.0,,0.8,70.4
2011-01-03,82,80.0,,0.8,65.60000000000001
2011-01-04,89,80.0,,0.8,71.2
2011-01-05,82,80.0,,0.8,65.60000000000001
2011-01-06,98,80.0,,0.8,78.4
2011-01-07,90,80.0,,0.8,72.0
2011-01-08,83,80.0,,0.8,66.4
2011-01-09,85,80.0,,0.8,68.0
2011-01-10,88,80.0,,0.8,70.4
2011-01-11,88,80.0,,0.8,70.4
2011-01-12,85,80.0,,0.8,68.0
2011-01-13,94,80.0,,0.8,75.2
2011-01-14,84,80.0,,0.8,67.2
2011-01-15,95,80.0,,0.8,76.0
2011-01-16,76,80.0,,0.8,60.800000000000004
2011-01-17,87,80.0,,0.8,69.60000000000001
2011-01-18,85,80.0,,0.8,68.0
2011-01-19,97,80.0,,0.8,77.60000000000001
2011-01-20,80,80.0,,0.8,64.0
2011-01-21,77,80.0,,0.8,61.6
2011-01-22,92,80.0,,0.8,73.60000000000001
2011-01-23,91,80.0,,0.8,72.8
2011-01-24,90,80.0,,0.8,72.0
2011-01-25,100,80.0,,0.8,80.0
2011-01-26,92,80.0,,0.8,73.60000000000001
2011-01-27,91,80.0,,0.8,72.8
2011-01-28,75,80.0,,0.8,60.0
2011-01-29,85,80.0,,0.8,68.0
2011-01-30,77,80.0,,0.8,61.6
2011-01-31,83,80.0,,0.8,66.4
2011-02-01,70,85.0,False,0.85,59.5
2011-02-02,69,85.0,,0.85,58.65
2011-02-03,80,85.0,,0.85,68.0
2011-02-04,86,85.0,,0.85,73.1
2011-02-05,76,85.0,,0.85,64.6
2011-02-06,83,85.0,,0.85,70.55
2011-02-07,74,85.0,,0.85,62.9
2011-02-08,87,85.0,,0.85,73.95
2011-02-09,86,85.0,,0.85,73.1
2011-02-10,95,85.0,,0.85,80.75
2011-02-11,90,85.0,,0.85,76.5
2011-02-12,79,85.0,,0.85,67.14999999999999
2011-02-13,98,85.0,,0.85,83.3
2011-02-14,100,85.0,,0.85,85.0
2011-02-15,69,85.0,,0.85,58.65
2011-02-16,84,85.0,,0.85,71.39999999999999
2011-02-17,79,85.0,,0.85,67.14999999999999
2011-02-18,78,85.0,,0.85,66.3
2011-02-19,82,85.0,,0.85,69.7
2011-02-20,83,85.0,,0.85,70.55
2011-02-21,75,85.0,,0.85,63.75
2011-02-22,74,85.0,,0.85,62.9
2011-02-23,84,85.0,,0.85,71.39999999999999
2011-02-24,76,85.0,,0.85,64.6
2011-02-25,79,85.0,,0.85,67.14999999999999
2011-02-26,81,85.0,,0.85,68.85
2011-02-27,86,85.0,,0.85,73.1
2011-02-28,72,85.0,,0.85,61.199999999999996
2011-03-01,80,79.0,False,0.79,63.2
2011-03-02,82,79.0,,0.79,64.78
2011-03-03,81,79.0,,0.79,63.99
2011-03-04,90,79.0,,0.79,71.10000000000001
2011-03-05,100,79.0,,0.79,79.0
2011-03-06,88,79.0,,0.79,69.52000000000001
2011-03-07,89,79.0,,0.79,70.31
2011-03-08,83,79.0,,0.79,65.57000000000001
2011-03-09,84,79.0,,0.79,66.36
2011-03-10,88,79.0,,0.79,69.52000000000001
2011-03-11,80,79.0,,0.79,63.2
2011-03-12,75,79.0,,0.79,59.25
2011-03-13,72,79.0,,0.79,56.88
2011-03-14,75,79.0,,0.79,59.25
2011-03-15,82,79.0,,0.79,64.78
2011-03-16,76,79.0,,0.79,60.040000000000006
2011-03-17,85,79.0,,0.79,67.15
2011-03-18,86,79.0,,0.79,67.94
2011-03-19,79,79.0,,0.79,62.410000000000004
2011-03-20,89,79.0,,0.79,70.31
2011-03-21,88,79.0,,0.79,69.52000000000001
2011-03-22,87,79.0,,0.79,68.73
2011-03-23,85,79.0,,0.79,67.15
2011-03-24,73,79.0,,0.79,57.67
2011-03-25,82,79.0,,0.79,64.78
2011-03-26,78,79.0,,0.79,61.620000000000005
2011-03-27,85,79.0,,0.79,67.15
2011-03-28,85,79.0,,0.79,67.15
2011-03-29,92,79.0,,0.79,72.68
2011-03-30,83,79.0,,0.79,65.57000000000001
2011-03-31,80,79.0,,0.79,63.2
2011-04-01,81,84.0,False,0.84,68.03999999999999
2011-04-02,92,84.0,,0.84,77.28
2011-04-03,90,84.0,,0.84,75.6
2011-04-04,83,84.0,,0.84,69.72
2011-04-05,86,84.0,,0.84,72.24
2011-04-06,84,84.0,,0.84,70.56
2011-04-07,83,84.0,,0.84,69.72
2011-04-08,90,84.0,,0.84,75.6
2011-04-09,88,84.0,,0.84,73.92
2011-04-10,74,84.0,,0.84,62.16
2011-04-11,80,84.0,,0.84,67.2
2011-04-12,85,84.0,,0.84,71.39999999999999
2011-04-13,88,84.0,,0.84,73.92
2011-04-14,94,84.0,,0.84,78.96
2011-04-15,80,84.0,,0.84,67.2
2011-04-16,100,84.0,,0.84,84.0
2011-04-17,78,84.0,,0.84,65.52
2011-04-18,84,84.0,,0.84,70.56
2011-04-19,91,84.0,,0.84,76.44
2011-04-20,86,84.0,,0.84,72.24
2011-04-21,85,84.0,,0.84,71.39999999999999
2011-04-22,99,84.0,,0.84,83.16
2011-04-23,91,84.0,,0.84,76.44
2011-04-24,80,84.0,,0.84,67.2
2011-04-25,85,84.0,,0.84,71.39999999999999
2011-04-26,76,84.0,,0.84,63.839999999999996
2011-04-27,87,84.0,,0.84,73.08
2011-04-28,89,84.0,,0.84,74.75999999999999
2011-04-29,85,84.0,,0.84,71.39999999999999
2011-04-30,86,84.0,,0.84,72.24
2011-05-01,71,79.0,False,0.79,56.09
2011-05-02,66,79.0,,0.79,52.14
2011-05-03,72,79.0,,0.79,56.88
2011-05-04,82,79.0,,0.79,64.78
2011-05-05,83,79.0,,0.79,65.57000000000001
2011-05-06,79,79.0,,0.79,62.410000000000004
2011-05-07,88,79.0,,0.79,69.52000000000001
2011-05-08,73,79.0,,0.79,57.67
2011-05-09,87,79.0,,0.79,68.73
2011-05-10,100,79.0,,0.79,79.0
2011-05-11,74,79.0,,0.79,58.46
2011-05-12,80,79.0,,0.79,63.2
2011-05-13,85,79.0,,0.79,67.15
2011-05-14,90,79.0,,0.79,71.10000000000001
2011-05-15,79,79.0,,0.79,62.410000000000004
2011-05-16,88,79.0,,0.79,69.52000000000001
2011-05-17,87,79.0,,0.79,68.73
2011-05-18,94,79.0,,0.79,74.26
2011-05-19,82,79.0,,0.79,64.78
2011-05-20,90,79.0,,0.79,71.10000000000001
2011-05-21,86,79.0,,0.79,67.94
2011-05-22,85,79.0,,0.79,67.15
2011-05-23,91,79.0,,0.79,71.89
2011-05-24,99,79.0,,0.79,78.21000000000001
2011-05-25,82,79.0,,0.79,64.78
2011-05-26,86,79.0,,0.79,67.94
2011-05-27,75,79.0,,0.79,59.25
2011-05-28,88,79.0,,0.79,69.52000000000001
2011-05-29,99,79.0,,0.79,78.21000000000001
2011-05-30,97,79.0,,0.79,76.63000000000001
2011-05-31,67,79.0,,0.79,52.93
2011-06-01,81,79.0,False,0.79,63.99
2011-06-02,100,79.0,,0.79,79.0
2011-06-03,76,79.0,,0.79,60.040000000000006
2011-06-04,84,79.0,,0.79,66.36
2011-06-05,83,79.0,,0.79,65.57000000000001
2011-06-06,84,79.0,,0.79,66.36
2011-06-07,85,79.0,,0.79,67.15
2011-06-08,86,79.0,,0.79,67.94
2011-06-09,83,79.0,,0.79,65.57000000000001
2011-06-10,76,79.0,,0.79,60.040000000000006
2011-06-11,87,79.0,,0.79,68.73
2011-06-12,88,79.0,,0.79,69.52000000000001
2011-06-13,81,79.0,,0.79,63.99
2011-06-14,85,79.0,,0.79,67.15
2011-06-15,84,79.0,,0.79,66.36
2011-06-16,79,79.0,,0.79,62.410000000000004
2011-06-17,88,79.0,,0.79,69.52000000000001
2011-06-18,88,79.0,,0.79,69.52000000000001
2011-06-19,94,79.0,,0.79,74.26
2011-06-20,86,79.0,,0.79,67.94
2011-06-21,80,79.0,,0.79,63.2
2011-06-22,79,79.0,,0.79,62.410000000000004
2011-06-23,87,79.0,,0.79,68.73
2011-06-24,83,79.0,,0.79,65.57000000000001
2011-06-25,79,79.0,,0.79,62.410000000000004
2011-06-26,85,79.0,,0.79,67.15
2011-06-27,87,79.0,,0.79,68.73
2011-06-28,88,79.0,,0.79,69.52000000000001
2011-06-29,85,79.0,,0.79,67.15
2011-06-30,80,79.0,,0.79,63.2
2011-07-01,95,80.0,False,0.8,76.0
2011-07-02,87,80.0,,0.8,69.60000000000001
2011-07-03,92,80.0,,0.8,73.60000000000001
2011-07-04,85,80.0,,0.8,68.0
2011-07-05,74,80.0,,0.8,59.2
2011-07-06,88,80.0,,0.8,70.4
2011-07-07,66,80.0,,0.8,52.800000000000004
2011-07-08,82,80.0,,0.8,65.60000000000001
2011-07-09,86,80.0,,0.8,68.8
2011-07-10,91,80.0,,0.8,72.8
2011-07-11,85,80.0,,0.8,68.0
2011-07-12,81,80.0,,0.8,64.8
2011-07-13,89,80.0,,0.8,71.2
2011-07-14,100,80.0,,0.8,80.0
2011-07-15,80,80.0,,0.8,64.0
2011-07-16,95,80.0,,0.8,76.0
2011-07-17,82,80.0,,0.8,65.60000000000001
2011-07-18,84,80.0,,0.8,67.2
2011-07-19,86,80.0,,0.8,68.8
2011-07-20,97,80.0,,0.8,77.60000000000001
2011-07-21,92,80.0,,0.8,73.60000000000001
2011-07-22,92,80.0,,0.8,73.60000000000001
2011-07-23,83,80.0,,0.8,66.4
2011-07-24,86,80.0,,0.8,68.8
2011-07-25,85,80.0,,0.8,68.0
2011-07-26,88,80.0,,0.8,70.4
2011-07-27,93,80.0,,0.8,74.4
2011-07-28,89,80.0,,0.8,71.2
2011-07-29,90,80.0,,0.8,72.0
2011-07-30,84,80.0,,0.8,67.2
2011-07-31,84,80.0,,0.8,67.2
2011-08-01,90,79.0,False,0.79,71.10000000000001
2011-08-02,87,79.0,,0.79,68.73
2011-08-03,86,79.0,,0.79,67.94
2011-08-04,84,79.0,,0.79,66.36
2011-08-05,82,79.0,,0.79,64.78
2011-08-06,100,79.0,,0.79,79.0
2011-08-07,94,79.0,,0.79,74.26
2011-08-08,89,79.0,,0.79,70.31
2011-08-09,82,79.0,,0.79,64.78
2011-08-10,90,79.0,,0.79,71.10000000000001
2011-08-11,86,79.0,,0.79,67.94
2011-08-12,83,79.0,,0.79,65.57000000000001
2011-08-13,86,79.0,,0.79,67.94
2011-08-14,80,79.0,,0.79,63.2
2011-08-15,85,79.0,,0.79,67.15
2011-08-16,84,79.0,,0.79,66.36
2011-08-17,85,79.0,,0.79,67.15
2011-08-18,78,79.0,,0.79,61.620000000000005
2011-08-19,96,79.0,,0.79,75.84
2011-08-20,84,79.0,,0.79,66.36
2011-08-21,90,79.0,,0.79,71.10000000000001
2011-08-22,80,79.0,,0.79,63.2
2011-08-23,87,79.0,,0.79,68.73
2011-08-24,88,79.0,,0.79,69.52000000000001
2011-08-25,96,79.0,,0.79,75.84
2011-08-26,83,79.0,,0.79,65.57000000000001
2011-08-27,84,79.0,,0.79,66.36
2011-08-28,70,79.0,,0.79,55.300000000000004
2011-08-29,73,79.0,,0.79,57.67
2011-08-30,88,79.0,,0.79,69.52000000000001
2011-08-31,85,79.0,,0.79,67.15
