date,gold_unscaled,gold_monthly,isPartial,scale,gold
2016-09-05,98,77.0,,0.77,75.46000000000001
2016-09-06,90,77.0,,0.77,69.3
2016-09-07,87,77.0,,0.77,66.99
2016-09-08,90,77.0,,0.77,69.3
2016-09-09,86,77.0,,0.77,66.22
2016-09-10,98,77.0,,0.77,75.46000000000001
2016-09-11,95,77.0,,0.77,73.15
2016-09-12,90,77.0,,0.77,69.3
2016-09-13,89,77.0,,0.77,68.53
2016-09-14,87,77.0,,0.77,66.99
2016-09-15,89,77.0,,0.77,68.53
2016-09-16,93,77.0,,0.77,71.61
2016-09-17,99,77.0,,0.77,76.23
2016-09-18,98,77.0,,0.77,75.46000000000001
2016-09-19,90,77.0,,0.77,69.3
2016-09-20,83,77.0,,0.77,63.910000000000004
2016-09-21,90,77.0,,0.77,69.3
2016-09-22,88,77.0,,0.77,67.76
2016-09-23,84,77.0,,0.77,64.68
2016-09-24,97,77.0,,0.77,74.69
2016-09-25,97,77.0,,0.77,74.69
2016-09-26,87,77.0,,0.77,66.99
2016-09-27,82,77.0,,0.77,63.14
2016-09-28,85,77.0,,0.77,65.45
2016-09-29,86,77.0,,0.77,66.22
2016-09-30,86,77.0,,0.77,66.22
2016-10-01,89,76.0,False,0.76,67.64
2016-10-02,88,76.0,,0.76,66.88
2016-10-03,83,76.0,,0.76,63.08
2016-10-04,86,76.0,,0.76,65.36
2016-10-05,80,76.0,,0.76,60.8
2016-10-06,79,76.0,,0.76,60.04
2016-10-07,79,76.0,,0.76,60.04
2016-10-08,87,76.0,,0.76,66.12
2016-10-09,85,76.0,,0.76,64.6
2016-10-10,84,76.0,,0.76,63.84
2016-10-11,83,76.0,,0.76,63.08
2016-10-12,83,76.0,,0.76,63.08
2016-10-13,87,76.0,,0.76,66.12
2016-10-14,81,76.0,,0.76,61.56
2016-10-15,100,76.0,,0.76,76.0
2016-10-16,92,76.0,,0.76,69.92
2016-10-17,85,76.0,,0.76,64.6
2016-10-18,90,76.0,,0.76,68.4
2016-10-19,85,76.0,,0.76,64.6
2016-10-20,85,76.0,,0.76,64.6
2016-10-21,80,76.0,,0.76,60.8
2016-10-22,94,76.0,,0.76,71.44
2016-10-23,87,76.0,,0.76,66.12
2016-10-24,83,76.0,,0.76,63.08
2016-10-25,84,76.0,,0.76,63.84
2016-10-26,90,76.0,,0.76,68.4
2016-10-27,79,76.0,,0.76,60.04
2016-10-28,83,76.0,,0.76,63.08
2016-10-29,91,76.0,,0.76,69.16
2016-10-30,90,76.0,,0.76,68.4
2016-10-31,81,76.0,,0.76,61.56
2016-11-01,72,83.0,False,0.83,59.76
2016-11-02,73,83.0,,0.83,60.589999999999996
2016-11-03,71,83.0,,0.83,58.93
2016-11-04,77,83.0,,0.83,63.91
2016-11-05,86,83.0,,0.83,71.38
2016-11-06,84,83.0,,0.83,69.72
2016-11-07,77,83.0,,0.83,63.91
2016-11-08,73,83.0,,0.83,60.589999999999996
2016-11-09,72,83.0,,0.83,59.76
2016-11-10,80,83.0,,0.83,66.39999999999999
2016-11-11,84,83.0,,0.83,69.72
2016-11-12,88,83.0,,0.83,73.03999999999999
2016-11-13,90,83.0,,0.83,74.7
2016-11-14,85,83.0,,0.83,70.55
2016-11-15,86,83.0,,0.83,71.38
2016-11-16,84,83.0,,0.83,69.72
2016-11-17,82,83.0,,0.83,68.06
2016-11-18,83,83.0,,0.83,68.89
2016-11-19,91,83.0,,0.83,75.53
2016-11-20,94,83.0,,0.83,78.02
2016-11-21,91,83.0,,0.83,75.53
2016-11-22,89,83.0,,0.83,73.86999999999999
2016-11-23,86,83.0,,0.83,71.38
2016-11-24,84,83.0,,0.83,69.72
2016-11-25,99,83.0,,0.83,82.17
2016-11-26,100,83.0,,0.83,83.0
2016-11-27,99,83.0,,0.83,82.17
2016-11-28,93,83.0,,0.83,77.19
2016-11-29,90,83.0,,0.83,74.7
2016-11-30,91,83.0,,0.83,75.53
2016-12-01,94,89.0,False,0.89,83.66
2016-12-02,92,89.0,,0.89,81.88
2016-12-03,100,89.0,,0.89,89.0
2016-12-04,96,89.0,,0.89,85.44
2016-12-05,92,89.0,,0.89,81.88
2016-12-06,86,89.0,,0.89,76.54
2016-12-07,84,89.0,,0.89,74.76
2016-12-08,88,89.0,,0.89,78.32000000000001
2016-12-09,84,89.0,,0.89,74.76
2016-12-10,92,89.0,,0.89,81.88
2016-12-11,96,89.0,,0.89,85.44
2016-12-12,88,89.0,,0.89,78.32000000000001
2016-12-13,87,89.0,,0.89,77.43
2016-12-14,93,89.0,,0.89,82.77
2016-12-15,88,89.0,,0.89,78.32000000000001
2016-12-16,84,89.0,,0.89,74.76
2016-12-17,95,89.0,,0.89,84.55
2016-12-18,90,89.0,,0.89,80.1
2016-12-19,90,89.0,,0.89,80.1
2016-12-20,89,89.0,,0.89,79.21000000000001
2016-12-21,89,89.0,,0.89,79.21000000000001
2016-12-22,91,89.0,,0.89,80.99
2016-12-23,89,89.0,,0.89,79.21000000000001
2016-12-24,84,89.0,,0.89,74.76
2016-12-25,99,89.0,,0.89,88.11
2016-12-26,97,89.0,,0.89,86.33
2016-12-27,92,89.0,,0.89,81.88
2016-12-28,94,89.0,,0.89,83.66
2016-12-29,91,89.0,,0.89,80.99
2016-12-30,89,89.0,,0.89,79.21000000000001
2016-12-31,86,89.0,,0.89,76.54
2017-01-01,80,81.0,False,0.81,64.80000000000001
2017-01-02,82,81.0,,0.81,66.42
2017-01-03,79,81.0,,0.81,63.99
2017-01-04,75,81.0,,0.81,60.75000000000001
2017-01-05,78,81.0,,0.81,63.18000000000001
2017-01-06,80,81.0,,0.81,64.80000000000001
2017-01-07,87,81.0,,0.81,70.47
2017-01-08,83,81.0,,0.81,67.23
2017-01-09,79,81.0,,0.81,63.99
2017-01-10,74,81.0,,0.81,59.940000000000005
2017-01-11,75,81.0,,0.81,60.75000000000001
2017-01-12,80,81.0,,0.81,64.80000000000001
2017-01-13,79,81.0,,0.81,63.99
2017-01-14,88,81.0,,0.81,71.28
2017-01-15,83,81.0,,0.81,67.23
2017-01-16,82,81.0,,0.81,66.42
2017-01-17,78,81.0,,0.81,63.18000000000001
2017-01-18,78,81.0,,0.81,63.18000000000001
2017-01-19,75,81.0,,0.81,60.75000000000001
2017-01-20,73,81.0,,0.81,59.13
2017-01-21,84,81.0,,0.81,68.04
2017-01-22,83,81.0,,0.81,67.23
2017-01-23,75,81.0,,0.81,60.75000000000001
2017-01-24,75,81.0,,0.81,60.75000000000001
2017-01-25,77,81.0,,0.81,62.370000000000005
2017-01-26,79,81.0,,0.81,63.99
2017-01-27,96,81.0,,0.81,77.76
2017-01-28,100,81.0,,0.81,81.0
2017-01-29,94,81.0,,0.81,76.14
2017-01-30,84,81.0,,0.81,68.04
2017-01-31,82,81.0,,0.81,66.42
2017-02-01,85,80.0,False,0.8,68.0
2017-02-02,80,80.0,,0.8,64.0
2017-02-03,85,80.0,,0.8,68.0
2017-02-04,100,80.0,,0.8,80.0
2017-02-05,88,80.0,,0.8,70.4
2017-02-06,77,80.0,,0.8,61.6
2017-02-07,84,80.0,,0.8,67.2
2017-02-08,81,80.0,,0.8,64.8
2017-02-09,82,80.0,,0.8,65.60000000000001
2017-02-10,81,80.0,,0.8,64.8
2017-02-11,93,80.0,,0.8,74.4
2017-02-12,92,80.0,,0.8,73.60000000000001
2017-02-13,84,80.0,,0.8,67.2
2017-02-14,80,80.0,,0.8,64.0
2017-02-15,82,80.0,,0.8,65.60000000000001
2017-02-16,75,80.0,,0.8,60.0
2017-02-17,78,80.0,,0.8,62.400000000000006
2017-02-18,88,80.0,,0.8,70.4
2017-02-19,88,80.0,,0.8,70.4
2017-02-20,85,80.0,,0.8,68.0
2017-02-21,78,80.0,,0.8,62.400000000000006
2017-02-22,76,80.0,,0.8,60.800000000000004
2017-02-23,77,80.0,,0.8,61.6
2017-02-24,79,80.0,,0.8,63.2
2017-02-25,85,80.0,,0.8,68.0
2017-02-26,88,80.0,,0.8,70.4
2017-02-27,78,80.0,,0.8,62.400000000000006
2017-02-28,81,80.0,,0.8,64.8
2017-03-01,90,78.0,False,0.78,70.2
2017-03-02,91,78.0,,0.78,70.98
2017-03-03,91,78.0,,0.78,70.98
2017-03-04,100,78.0,,0.78,78.0
2017-03-05,100,78.0,,0.78,78.0
2017-03-06,93,78.0,,0.78,72.54
2017-03-07,91,78.0,,0.78,70.98
2017-03-08,88,78.0,,0.78,68.64
2017-03-09,87,78.0,,0.78,67.86
2017-03-10,91,78.0,,0.78,70.98
2017-03-11,98,78.0,,0.78,76.44
2017-03-12,98,78.0,,0.78,76.44
2017-03-13,91,78.0,,0.78,70.98
2017-03-14,90,78.0,,0.78,70.2
2017-03-15,89,78.0,,0.78,69.42
2017-03-16,92,78.0,,0.78,71.76
2017-03-17,94,78.0,,0.78,73.32000000000001
2017-03-18,94,78.0,,0.78,73.32000000000001
2017-03-19,97,78.0,,0.78,75.66
2017-03-20,89,78.0,,0.78,69.42
2017-03-21,87,78.0,,0.78,67.86
2017-03-22,86,78.0,,0.78,67.08
2017-03-23,87,78.0,,0.78,67.86
2017-03-24,85,78.0,,0.78,66.3
2017-03-25,95,78.0,,0.78,74.10000000000001
2017-03-26,96,78.0,,0.78,74.88
2017-03-27,90,78.0,,0.78,70.2
2017-03-28,88,78.0,,0.78,68.64
2017-03-29,89,78.0,,0.78,69.42
2017-03-30,87,78.0,,0.78,67.86
2017-03-31,88,78.0,,0.78,68.64
2017-04-01,93,75.0,False,0.75,69.75
2017-04-02,97,75.0,,0.75,72.75
2017-04-03,81,75.0,,0.75,60.75
2017-04-04,81,75.0,,0.75,60.75
2017-04-05,85,75.0,,0.75,63.75
2017-04-06,86,75.0,,0.75,64.5
2017-04-07,88,75.0,,0.75,66.0
2017-04-08,100,75.0,,0.75,75.0
2017-04-09,94,75.0,,0.75,70.5
2017-04-10,87,75.0,,0.75,65.25
2017-04-11,90,75.0,,0.75,67.5
2017-04-12,86,75.0,,0.75,64.5
2017-04-13,83,75.0,,0.75,62.25
2017-04-14,82,75.0,,0.75,61.5
2017-04-15,92,75.0,,0.75,69.0
2017-04-16,91,75.0,,0.75,68.25
2017-04-17,85,75.0,,0.75,63.75
2017-04-18,84,75.0,,0.75,63.0
2017-04-19,83,75.0,,0.75,62.25
2017-04-20,85,75.0,,0.75,63.75
2017-04-21,86,75.0,,0.75,64.5
2017-04-22,93,75.0,,0.75,69.75
2017-04-23,97,75.0,,0.75,72.75
2017-04-24,88,75.0,,0.75,66.0
2017-04-25,89,75.0,,0.75,66.75
2017-04-26,88,75.0,,0.75,66.0
2017-04-27,86,75.0,,0.75,64.5
2017-04-28,83,75.0,,0.75,62.25
2017-04-29,89,75.0,,0.75,66.75
2017-04-30,95,75.0,,0.75,71.25
2017-05-01,88,77.0,False,0.77,67.76
2017-05-02,84,77.0,,0.77,64.68
2017-05-03,80,77.0,,0.77,61.6
2017-05-04,85,77.0,,0.77,65.45
2017-05-05,86,77.0,,0.77,66.22
2017-05-06,95,77.0,,0.77,73.15
2017-05-07,100,77.0,,0.77,77.0
2017-05-08,94,77.0,,0.77,72.38
2017-05-09,91,77.0,,0.77,70.07000000000001
2017-05-10,84,77.0,,0.77,64.68
2017-05-11,85,77.0,,0.77,65.45
2017-05-12,85,77.0,,0.77,65.45
2017-05-13,91,77.0,,0.77,70.07000000000001
2017-05-14,97,77.0,,0.77,74.69
2017-05-15,85,77.0,,0.77,65.45
2017-05-16,87,77.0,,0.77,66.99
2017-05-17,83,77.0,,0.77,63.910000000000004
2017-05-18,82,77.0,,0.77,63.14
2017-05-19,78,77.0,,0.77,60.06
2017-05-20,91,77.0,,0.77,70.07000000000001
2017-05-21,95,77.0,,0.77,73.15
2017-05-22,83,77.0,,0.77,63.910000000000004
2017-05-23,84,77.0,,0.77,64.68
2017-05-24,81,77.0,,0.77,62.370000000000005
2017-05-25,78,77.0,,0.77,60.06
2017-05-26,83,77.0,,0.77,63.910000000000004
2017-05-27,86,77.0,,0.77,66.22
2017-05-28,90,77.0,,0.77,69.3
2017-05-29,88,77.0,,0.77,67.76
2017-05-30,88,77.0,,0.77,67.76
2017-05-31,84,77.0,,0.77,64.68
2017-06-01,80,76.0,False,0.76,60.8
2017-06-02,80,76.0,,0.76,60.8
2017-06-03,87,76.0,,0.76,66.12
2017-06-04,88,76.0,,0.76,66.88
2017-06-05,84,76.0,,0.76,63.84
2017-06-06,100,76.0,,0.76,76.0
2017-06-07,92,76.0,,0.76,69.92
2017-06-08,87,76.0,,0.76,66.12
2017-06-09,93,76.0,,0.76,70.68
2017-06-10,89,76.0,,0.76,67.64
2017-06-11,93,76.0,,0.76,70.68
2017-06-12,86,76.0,,0.76,65.36
2017-06-13,84,76.0,,0.76,63.84
2017-06-14,86,76.0,,0.76,65.36
2017-06-15,84,76.0,,0.76,63.84
2017-06-16,86,76.0,,0.76,65.36
2017-06-17,88,76.0,,0.76,66.88
2017-06-18,92,76.0,,0.76,69.92
2017-06-19,84,76.0,,0.76,63.84
2017-06-20,84,76.0,,0.76,63.84
2017-06-21,90,76.0,,0.76,68.4
2017-06-22,87,76.0,,0.76,66.12
2017-06-23,83,76.0,,0.76,63.08
2017-06-24,92,76.0,,0.76,69.92
2017-06-25,93,76.0,,0.76,70.68
2017-06-26,86,76.0,,0.76,65.36
2017-06-27,86,76.0,,0.76,65.36
2017-06-28,85,76.0,,0.76,64.6
2017-06-29,81,76.0,,0.76,61.56
2017-06-30,85,76.0,,0.76,64.6
2017-07-01,67,87.0,False,0.87,58.29
2017-07-02,72,87.0,,0.87,62.64
2017-07-03,67,87.0,,0.87,58.29
2017-07-04,66,87.0,,0.87,57.42
2017-07-05,62,87.0,,0.87,53.94
2017-07-06,68,87.0,,0.87,59.16
2017-07-07,70,87.0,,0.87,60.9
2017-07-08,88,87.0,,0.87,76.56
2017-07-09,81,87.0,,0.87,70.47
2017-07-10,77,87.0,,0.87,66.99
2017-07-11,71,87.0,,0.87,61.77
2017-07-12,77,87.0,,0.87,66.99
2017-07-13,79,87.0,,0.87,68.73
2017-07-14,80,87.0,,0.87,69.6
2017-07-15,86,87.0,,0.87,74.82
2017-07-16,92,87.0,,0.87,80.04
2017-07-17,83,87.0,,0.87,72.21
2017-07-18,68,87.0,,0.87,59.16
2017-07-19,76,87.0,,0.87,66.12
2017-07-20,85,87.0,,0.87,73.95
2017-07-21,82,87.0,,0.87,71.34
2017-07-22,77,87.0,,0.87,66.99
2017-07-23,100,87.0,,0.87,87.0
2017-07-24,86,87.0,,0.87,74.82
2017-07-25,70,87.0,,0.87,60.9
2017-07-26,76,87.0,,0.87,66.12
2017-07-27,99,87.0,,0.87,86.13
2017-07-28,68,87.0,,0.87,59.16
2017-07-29,67,87.0,,0.87,58.29
2017-07-30,67,87.0,,0.87,58.29
2017-07-31,63,87.0,,0.87,54.81
2017-08-01,90,76.0,False,0.76,68.4
2017-08-02,89,76.0,,0.76,67.64
2017-08-03,89,76.0,,0.76,67.64
2017-08-04,87,76.0,,0.76,66.12
2017-08-05,91,76.0,,0.76,69.16
2017-08-06,100,76.0,,0.76,76.0
2017-08-07,90,76.0,,0.76,68.4
2017-08-08,89,76.0,,0.76,67.64
2017-08-09,89,76.0,,0.76,67.64
2017-08-10,95,76.0,,0.76,72.2
2017-08-11,89,76.0,,0.76,67.64
2017-08-12,99,76.0,,0.76,75.24
2017-08-13,95,76.0,,0.76,72.2
2017-08-14,85,76.0,,0.76,64.6
2017-08-15,88,76.0,,0.76,66.88
2017-08-16,82,76.0,,0.76,62.32
2017-08-17,86,76.0,,0.76,65.36
2017-08-18,90,76.0,,0.76,68.4
2017-08-19,99,76.0,,0.76,75.24
2017-08-20,91,76.0,,0.76,69.16
2017-08-21,76,76.0,,0.76,57.76
2017-08-22,86,76.0,,0.76,65.36
2017-08-23,85,76.0,,0.76,64.6
2017-08-24,84,76.0,,0.76,63.84
2017-08-25,82,76.0,,0.76,62.32
2017-08-26,91,76.0,,0.76,69.16
2017-08-27,86,76.0,,0.76,65.36
2017-08-28,85,76.0,,0.76,64.6
2017-08-29,87,76.0,,0.76,66.12
2017-08-30,85,76.0,,0.76,64.6
2017-08-31,85,76.0,,0.76,64.6
2017-09-01,82,74.0,False,0.74,60.68
2017-09-02,95,74.0,,0.74,70.3
2017-09-03,97,74.0,,0.74,71.78
2017-09-04,98,74.0,,0.74,72.52
2017-09-05,83,74.0,,0.74,61.42
2017-09-06,80,74.0,,0.74,59.2
2017-09-07,80,74.0,,0.74,59.2
2017-09-08,76,74.0,,0.74,56.24
2017-09-09,86,74.0,,0.74,63.64
2017-09-10,82,74.0,,0.74,60.68
2017-09-11,78,74.0,,0.74,57.72
2017-09-12,78,74.0,,0.74,57.72
2017-09-13,82,74.0,,0.74,60.68
2017-09-14,82,74.0,,0.74,60.68
2017-09-15,88,74.0,,0.74,65.12
2017-09-16,97,74.0,,0.74,71.78
2017-09-17,90,74.0,,0.74,66.6
2017-09-18,88,74.0,,0.74,65.12
2017-09-19,84,74.0,,0.74,62.16
2017-09-20,82,74.0,,0.74,60.68
2017-09-21,82,74.0,,0.74,60.68
2017-09-22,89,74.0,,0.74,65.86
2017-09-23,100,74.0,,0.74,74.0
2017-09-24,94,74.0,,0.74,69.56
2017-09-25,91,74.0,,0.74,67.34
2017-09-26,87,74.0,,0.74,64.38
2017-09-27,87,74.0,,0.74,64.38
2017-09-28,84,74.0,,0.74,62.16
2017-09-29,83,74.0,,0.74,61.42
2017-09-30,94,74.0,,0.74,69.56
2017-10-01,89,77.0,False,0.77,68.53
2017-10-02,90,77.0,,0.77,69.3
2017-10-03,90,77.0,,0.77,69.3
2017-10-04,81,77.0,,0.77,62.370000000000005
2017-10-05,83,77.0,,0.77,63.910000000000004
2017-10-06,81,77.0,,0.77,62.370000000000005
2017-10-07,87,77.0,,0.77,66.99
2017-10-08,92,77.0,,0.77,70.84
2017-10-09,86,77.0,,0.77,66.22
2017-10-10,85,77.0,,0.77,65.45
2017-10-11,82,77.0,,0.77,63.14
2017-10-12,85,77.0,,0.77,65.45
2017-10-13,87,77.0,,0.77,66.99
2017-10-14,100,77.0,,0.77,77.0
2017-10-15,95,77.0,,0.77,73.15
2017-10-16,88,77.0,,0.77,67.76
2017-10-17,88,77.0,,0.77,67.76
2017-10-18,86,77.0,,0.77,66.22
2017-10-19,89,77.0,,0.77,68.53
2017-10-20,90,77.0,,0.77,69.3
2017-10-21,100,77.0,,0.77,77.0
2017-10-22,92,77.0,,0.77,70.84
2017-10-23,89,77.0,,0.77,68.53
2017-10-24,92,77.0,,0.77,70.84
2017-10-25,86,77.0,,0.77,66.22
2017-10-26,85,77.0,,0.77,65.45
2017-10-27,85,77.0,,0.77,65.45
2017-10-28,90,77.0,,0.77,69.3
2017-10-29,89,77.0,,0.77,68.53
2017-10-30,79,77.0,,0.77,60.83
2017-10-31,78,77.0,,0.77,60.06
2017-11-01,71,79.0,False,0.79,56.09
2017-11-02,73,79.0,,0.79,57.67
2017-11-03,71,79.0,,0.79,56.09
2017-11-04,80,79.0,,0.79,63.2
2017-11-05,83,79.0,,0.79,65.57000000000001
2017-11-06,73,79.0,,0.79,57.67
2017-11-07,75,79.0,,0.79,59.25
2017-11-08,78,79.0,,0.79,61.620000000000005
2017-11-09,72,79.0,,0.79,56.88
2017-11-10,75,79.0,,0.79,59.25
2017-11-11,90,79.0,,0.79,71.10000000000001
2017-11-12,83,79.0,,0.79,65.57000000000001
2017-11-13,81,79.0,,0.79,63.99
2017-11-14,79,79.0,,0.79,62.410000000000004
2017-11-15,75,79.0,,0.79,59.25
2017-11-16,78,79.0,,0.79,61.620000000000005
2017-11-17,78,79.0,,0.79,61.620000000000005
2017-11-18,90,79.0,,0.79,71.10000000000001
2017-11-19,86,79.0,,0.79,67.94
2017-11-20,85,79.0,,0.79,67.15
2017-11-21,81,79.0,,0.79,63.99
2017-11-22,83,79.0,,0.79,65.57000000000001
2017-11-23,80,79.0,,0.79,63.2
2017-11-24,91,79.0,,0.79,71.89
2017-11-25,100,79.0,,0.79,79.0
2017-11-26,95,79.0,,0.79,75.05
2017-11-27,96,79.0,,0.79,75.84
2017-11-28,86,79.0,,0.79,67.94
2017-11-29,84,79.0,,0.79,66.36
2017-11-30,82,79.0,,0.79,64.78
2017-12-01,87,86.0,False,0.86,74.82
2017-12-02,94,86.0,,0.86,80.84
2017-12-03,97,86.0,,0.86,83.42
2017-12-04,87,86.0,,0.86,74.82
2017-12-05,84,86.0,,0.86,72.24
2017-12-06,86,86.0,,0.86,73.96
2017-12-07,85,86.0,,0.86,73.1
2017-12-08,83,86.0,,0.86,71.38
2017-12-09,96,86.0,,0.86,82.56
2017-12-10,99,86.0,,0.86,85.14
2017-12-11,89,86.0,,0.86,76.53999999999999
2017-12-12,88,86.0,,0.86,75.67999999999999
2017-12-13,87,86.0,,0.86,74.82
2017-12-14,88,86.0,,0.86,75.67999999999999
2017-12-15,88,86.0,,0.86,75.67999999999999
2017-12-16,96,86.0,,0.86,82.56
2017-12-17,100,86.0,,0.86,86.0
2017-12-18,92,86.0,,0.86,79.12
2017-12-19,90,86.0,,0.86,77.4
2017-12-20,88,86.0,,0.86,75.67999999999999
2017-12-21,87,86.0,,0.86,74.82
2017-12-22,90,86.0,,0.86,77.4
2017-12-23,95,86.0,,0.86,81.7
2017-12-24,90,86.0,,0.86,77.4
2017-12-25,95,86.0,,0.86,81.7
2017-12-26,100,86.0,,0.86,86.0
2017-12-27,94,86.0,,0.86,80.84
2017-12-28,91,86.0,,0.86,78.26
2017-12-29,90,86.0,,0.86,77.4
2017-12-30,96,86.0,,0.86,82.56
2017-12-31,87,86.0,,0.86,74.82
2018-01-01,78,77.0,False,0.77,60.06
2018-01-02,81,77.0,,0.77,62.370000000000005
2018-01-03,84,77.0,,0.77,64.68
2018-01-04,81,77.0,,0.77,62.370000000000005
2018-01-05,84,77.0,,0.77,64.68
2018-01-06,100,77.0,,0.77,77.0
2018-01-07,91,77.0,,0.77,70.07000000000001
2018-01-08,83,77.0,,0.77,63.910000000000004
2018-01-09,79,77.0,,0.77,60.83
2018-01-10,83,77.0,,0.77,63.910000000000004
2018-01-11,81,77.0,,0.77,62.370000000000005
2018-01-12,81,77.0,,0.77,62.370000000000005
2018-01-13,92,77.0,,0.77,70.84
2018-01-14,88,77.0,,0.77,67.76
2018-01-15,87,77.0,,0.77,66.99
2018-01-16,84,77.0,,0.77,64.68
2018-01-17,83,77.0,,0.77,63.910000000000004
2018-01-18,83,77.0,,0.77,63.910000000000004
2018-01-19,83,77.0,,0.77,63.910000000000004
2018-01-20,91,77.0,,0.77,70.07000000000001
2018-01-21,87,77.0,,0.77,66.99
2018-01-22,80,77.0,,0.77,61.6
2018-01-23,81,77.0,,0.77,62.370000000000005
2018-01-24,81,77.0,,0.77,62.370000000000005
2018-01-25,85,77.0,,0.77,65.45
2018-01-26,84,77.0,,0.77,64.68
2018-01-27,94,77.0,,0.77,72.38
2018-01-28,94,77.0,,0.77,72.38
2018-01-29,87,77.0,,0.77,66.99
2018-01-30,82,77.0,,0.77,63.14
2018-01-31,82,77.0,,0.77,63.14
2018-02-01,62,93.0,False,0.93,57.660000000000004
2018-02-02,62,93.0,,0.93,57.660000000000004
2018-02-03,70,93.0,,0.93,65.10000000000001
2018-02-04,65,93.0,,0.93,60.45
2018-02-05,57,93.0,,0.93,53.010000000000005
2018-02-06,63,93.0,,0.93,58.59
2018-02-07,60,93.0,,0.93,55.800000000000004
2018-02-08,64,93.0,,0.93,59.52
2018-02-09,70,93.0,,0.93,65.10000000000001
2018-02-10,72,93.0,,0.93,66.96000000000001
2018-02-11,89,93.0,,0.93,82.77000000000001
2018-02-12,82,93.0,,0.93,76.26
2018-02-13,87,93.0,,0.93,80.91000000000001
2018-02-14,100,93.0,,0.93,93.0
2018-02-15,77,93.0,,0.93,71.61
2018-02-16,76,93.0,,0.93,70.68
2018-02-17,88,93.0,,0.93,81.84
2018-02-18,81,93.0,,0.93,75.33
2018-02-19,75,93.0,,0.93,69.75
2018-02-20,77,93.0,,0.93,71.61
2018-02-21,77,93.0,,0.93,71.61
2018-02-22,88,93.0,,0.93,81.84
2018-02-23,80,93.0,,0.93,74.4
2018-02-24,94,93.0,,0.93,87.42
2018-02-25,90,93.0,,0.93,83.7
2018-02-26,76,93.0,,0.93,70.68
2018-02-27,64,93.0,,0.93,59.52
2018-02-28,63,93.0,,0.93,58.59
2018-03-01,89,78.0,False,0.78,69.42
2018-03-02,85,78.0,,0.78,66.3
2018-03-03,93,78.0,,0.78,72.54
2018-03-04,93,78.0,,0.78,72.54
2018-03-05,89,78.0,,0.78,69.42
2018-03-06,86,78.0,,0.78,67.08
2018-03-07,84,78.0,,0.78,65.52
2018-03-08,86,78.0,,0.78,67.08
2018-03-09,90,78.0,,0.78,70.2
2018-03-10,95,78.0,,0.78,74.10000000000001
2018-03-11,94,78.0,,0.78,73.32000000000001
2018-03-12,87,78.0,,0.78,67.86
2018-03-13,88,78.0,,0.78,68.64
2018-03-14,83,78.0,,0.78,64.74000000000001
2018-03-15,85,78.0,,0.78,66.3
2018-03-16,89,78.0,,0.78,69.42
2018-03-17,100,78.0,,0.78,78.0
2018-03-18,95,78.0,,0.78,74.10000000000001
2018-03-19,86,78.0,,0.78,67.08
2018-03-20,89,78.0,,0.78,69.42
2018-03-21,86,78.0,,0.78,67.08
2018-03-22,84,78.0,,0.78,65.52
2018-03-23,87,78.0,,0.78,67.86
2018-03-24,92,78.0,,0.78,71.76
2018-03-25,96,78.0,,0.78,74.88
2018-03-26,89,78.0,,0.78,69.42
2018-03-27,87,78.0,,0.78,67.86
2018-03-28,87,78.0,,0.78,67.86
2018-03-29,80,78.0,,0.78,62.400000000000006
2018-03-30,83,78.0,,0.78,64.74000000000001
2018-03-31,93,78.0,,0.78,72.54
2018-04-01,90,74.0,False,0.74,66.6
2018-04-02,89,74.0,,0.74,65.86
2018-04-03,87,74.0,,0.74,64.38
2018-04-04,89,74.0,,0.74,65.86
2018-04-05,89,74.0,,0.74,65.86
2018-04-06,91,74.0,,0.74,67.34
2018-04-07,97,74.0,,0.74,71.78
2018-04-08,98,74.0,,0.74,72.52
2018-04-09,91,74.0,,0.74,67.34
2018-04-10,88,74.0,,0.74,65.12
2018-04-11,91,74.0,,0.74,67.34
2018-04-12,86,74.0,,0.74,63.64
2018-04-13,85,74.0,,0.74,62.9
2018-04-14,98,74.0,,0.74,72.52
2018-04-15,95,74.0,,0.74,70.3
2018-04-16,89,74.0,,0.74,65.86
2018-04-17,87,74.0,,0.74,64.38
2018-04-18,87,74.0,,0.74,64.38
2018-04-19,88,74.0,,0.74,65.12
2018-04-20,88,74.0,,0.74,65.12
2018-04-21,100,74.0,,0.74,74.0
2018-04-22,95,74.0,,0.74,70.3
2018-04-23,86,74.0,,0.74,63.64
2018-04-24,89,74.0,,0.74,65.86
2018-04-25,88,74.0,,0.74,65.12
2018-04-26,85,74.0,,0.74,62.9
2018-04-27,82,74.0,,0.74,60.68
2018-04-28,93,74.0,,0.74,68.82
2018-04-29,96,74.0,,0.74,71.03999999999999
2018-04-30,85,74.0,,0.74,62.9
2018-05-01,73,77.0,False,0.77,56.21
2018-05-02,76,77.0,,0.77,58.52
2018-05-03,74,77.0,,0.77,56.980000000000004
2018-05-04,77,77.0,,0.77,59.29
2018-05-05,83,77.0,,0.77,63.910000000000004
2018-05-06,83,77.0,,0.77,63.910000000000004
2018-05-07,80,77.0,,0.77,61.6
2018-05-08,75,77.0,,0.77,57.75
2018-05-09,77,77.0,,0.77,59.29
2018-05-10,77,77.0,,0.77,59.29
2018-05-11,76,77.0,,0.77,58.52
2018-05-12,84,77.0,,0.77,64.68
2018-05-13,83,77.0,,0.77,63.910000000000004
