date,metals_unscaled,metals_monthly,isPartial,scale,metals
2011-09-05,50,87.0,,0.87,43.5
2011-09-06,77,87.0,,0.87,66.99
2011-09-07,82,87.0,,0.87,71.34
2011-09-08,77,87.0,,0.87,66.99
2011-09-09,66,87.0,,0.87,57.42
2011-09-10,31,87.0,,0.87,26.97
2011-09-11,50,87.0,,0.87,43.5
2011-09-12,69,87.0,,0.87,60.03
2011-09-13,88,87.0,,0.87,76.56
2011-09-14,77,87.0,,0.87,66.99
2011-09-15,82,87.0,,0.87,71.34
2011-09-16,72,87.0,,0.87,62.64
2011-09-17,61,87.0,,0.87,53.07
2011-09-18,39,87.0,,0.87,33.93
2011-09-19,97,87.0,,0.87,84.39
2011-09-20,83,87.0,,0.87,72.21
2011-09-21,90,87.0,,0.87,78.3
2011-09-22,88,87.0,,0.87,76.56
2011-09-23,84,87.0,,0.87,73.08
2011-09-24,34,87.0,,0.87,29.58
2011-09-25,44,87.0,,0.87,38.28
2011-09-26,89,87.0,,0.87,77.42999999999999
2011-09-27,100,87.0,,0.87,87.0
2011-09-28,87,87.0,,0.87,75.69
2011-09-29,77,87.0,,0.87,66.99
2011-09-30,79,87.0,,0.87,68.73
2011-10-01,42,90.0,False,0.9,37.800000000000004
2011-10-02,51,90.0,,0.9,45.9
2011-10-03,84,90.0,,0.9,75.60000000000001
2011-10-04,100,90.0,,0.9,90.0
2011-10-05,93,90.0,,0.9,83.7
2011-10-06,96,90.0,,0.9,86.4
2011-10-07,91,90.0,,0.9,81.9
2011-10-08,44,90.0,,0.9,39.6
2011-10-09,43,90.0,,0.9,38.7
2011-10-10,84,90.0,,0.9,75.60000000000001
2011-10-11,81,90.0,,0.9,72.9
2011-10-12,75,90.0,,0.9,67.5
2011-10-13,97,90.0,,0.9,87.3
2011-10-14,73,90.0,,0.9,65.7
2011-10-15,36,90.0,,0.9,32.4
2011-10-16,45,90.0,,0.9,40.5
2011-10-17,67,90.0,,0.9,60.300000000000004
2011-10-18,83,90.0,,0.9,74.7
2011-10-19,99,90.0,,0.9,89.10000000000001
2011-10-20,100,90.0,,0.9,90.0
2011-10-21,59,90.0,,0.9,53.1
2011-10-22,42,90.0,,0.9,37.800000000000004
2011-10-23,42,90.0,,0.9,37.800000000000004
2011-10-24,70,90.0,,0.9,63.0
2011-10-25,74,90.0,,0.9,66.60000000000001
2011-10-26,74,90.0,,0.9,66.60000000000001
2011-10-27,86,90.0,,0.9,77.4
2011-10-28,76,90.0,,0.9,68.4
2011-10-29,51,90.0,,0.9,45.9
2011-10-30,49,90.0,,0.9,44.1
2011-10-31,73,90.0,,0.9,65.7
2011-11-01,71,89.0,False,0.89,63.19
2011-11-02,94,89.0,,0.89,83.66
2011-11-03,82,89.0,,0.89,72.98
2011-11-04,81,89.0,,0.89,72.09
2011-11-05,38,89.0,,0.89,33.82
2011-11-06,40,89.0,,0.89,35.6
2011-11-07,77,89.0,,0.89,68.53
2011-11-08,87,89.0,,0.89,77.43
2011-11-09,97,89.0,,0.89,86.33
2011-11-10,96,89.0,,0.89,85.44
2011-11-11,82,89.0,,0.89,72.98
2011-11-12,34,89.0,,0.89,30.26
2011-11-13,47,89.0,,0.89,41.83
2011-11-14,85,89.0,,0.89,75.65
2011-11-15,79,89.0,,0.89,70.31
2011-11-16,83,89.0,,0.89,73.87
2011-11-17,100,89.0,,0.89,89.0
2011-11-18,81,89.0,,0.89,72.09
2011-11-19,43,89.0,,0.89,38.27
2011-11-20,46,89.0,,0.89,40.94
2011-11-21,74,89.0,,0.89,65.86
2011-11-22,73,89.0,,0.89,64.97
2011-11-23,57,89.0,,0.89,50.730000000000004
2011-11-24,27,89.0,,0.89,24.03
2011-11-25,43,89.0,,0.89,38.27
2011-11-26,38,89.0,,0.89,33.82
2011-11-27,39,89.0,,0.89,34.71
2011-11-28,77,89.0,,0.89,68.53
2011-11-29,87,89.0,,0.89,77.43
2011-11-30,89,89.0,,0.89,79.21000000000001
2011-12-01,94,72.0,False,0.72,67.67999999999999
2011-12-02,96,72.0,,0.72,69.12
2011-12-03,48,72.0,,0.72,34.56
2011-12-04,48,72.0,,0.72,34.56
2011-12-05,85,72.0,,0.72,61.199999999999996
2011-12-06,92,72.0,,0.72,66.24
2011-12-07,90,72.0,,0.72,64.8
2011-12-08,85,72.0,,0.72,61.199999999999996
2011-12-09,98,72.0,,0.72,70.56
2011-12-10,41,72.0,,0.72,29.52
2011-12-11,34,72.0,,0.72,24.48
2011-12-12,77,72.0,,0.72,55.44
2011-12-13,100,72.0,,0.72,72.0
2011-12-14,75,72.0,,0.72,54.0
2011-12-15,74,72.0,,0.72,53.28
2011-12-16,85,72.0,,0.72,61.199999999999996
2011-12-17,24,72.0,,0.72,17.28
2011-12-18,39,72.0,,0.72,28.08
2011-12-19,75,72.0,,0.72,54.0
2011-12-20,69,72.0,,0.72,49.68
2011-12-21,59,72.0,,0.72,42.48
2011-12-22,63,72.0,,0.72,45.36
2011-12-23,55,72.0,,0.72,39.6
2011-12-24,41,72.0,,0.72,29.52
2011-12-25,24,72.0,,0.72,17.28
2011-12-26,44,72.0,,0.72,31.68
2011-12-27,62,72.0,,0.72,44.64
2011-12-28,72,72.0,,0.72,51.839999999999996
2011-12-29,58,72.0,,0.72,41.76
2011-12-30,49,72.0,,0.72,35.28
2011-12-31,30,72.0,,0.72,21.599999999999998
2012-01-01,27,76.0,False,0.76,20.52
2012-01-02,49,76.0,,0.76,37.24
2012-01-03,60,76.0,,0.76,45.6
2012-01-04,62,76.0,,0.76,47.12
2012-01-05,64,76.0,,0.76,48.64
2012-01-06,73,76.0,,0.76,55.480000000000004
2012-01-07,37,76.0,,0.76,28.12
2012-01-08,39,76.0,,0.76,29.64
2012-01-09,73,76.0,,0.76,55.480000000000004
2012-01-10,70,76.0,,0.76,53.2
2012-01-11,68,76.0,,0.76,51.68
2012-01-12,81,76.0,,0.76,61.56
2012-01-13,76,76.0,,0.76,57.76
2012-01-14,44,76.0,,0.76,33.44
2012-01-15,33,76.0,,0.76,25.080000000000002
2012-01-16,71,76.0,,0.76,53.96
2012-01-17,76,76.0,,0.76,57.76
2012-01-18,81,76.0,,0.76,61.56
2012-01-19,91,76.0,,0.76,69.16
2012-01-20,64,76.0,,0.76,48.64
2012-01-21,39,76.0,,0.76,29.64
2012-01-22,33,76.0,,0.76,25.080000000000002
2012-01-23,85,76.0,,0.76,64.6
2012-01-24,84,76.0,,0.76,63.84
2012-01-25,71,76.0,,0.76,53.96
2012-01-26,86,76.0,,0.76,65.36
2012-01-27,65,76.0,,0.76,49.4
2012-01-28,35,76.0,,0.76,26.6
2012-01-29,44,76.0,,0.76,33.44
2012-01-30,77,76.0,,0.76,58.52
2012-01-31,100,76.0,,0.76,76.0
2012-02-01,74,83.0,False,0.83,61.419999999999995
2012-02-02,96,83.0,,0.83,79.67999999999999
2012-02-03,80,83.0,,0.83,66.39999999999999
2012-02-04,46,83.0,,0.83,38.18
2012-02-05,44,83.0,,0.83,36.519999999999996
2012-02-06,77,83.0,,0.83,63.91
2012-02-07,100,83.0,,0.83,83.0
2012-02-08,81,83.0,,0.83,67.22999999999999
2012-02-09,71,83.0,,0.83,58.93
2012-02-10,73,83.0,,0.83,60.589999999999996
2012-02-11,49,83.0,,0.83,40.669999999999995
2012-02-12,46,83.0,,0.83,38.18
2012-02-13,65,83.0,,0.83,53.949999999999996
2012-02-14,79,83.0,,0.83,65.57
2012-02-15,94,83.0,,0.83,78.02
2012-02-16,76,83.0,,0.83,63.08
2012-02-17,70,83.0,,0.83,58.099999999999994
2012-02-18,48,83.0,,0.83,39.839999999999996
2012-02-19,47,83.0,,0.83,39.01
2012-02-20,79,83.0,,0.83,65.57
2012-02-21,76,83.0,,0.83,63.08
2012-02-22,93,83.0,,0.83,77.19
2012-02-23,82,83.0,,0.83,68.06
2012-02-24,61,83.0,,0.83,50.629999999999995
2012-02-25,38,83.0,,0.83,31.54
2012-02-26,45,83.0,,0.83,37.35
2012-02-27,98,83.0,,0.83,81.33999999999999
2012-02-28,76,83.0,,0.83,63.08
2012-02-29,78,83.0,,0.83,64.74
2012-03-01,82,77.0,False,0.77,63.14
2012-03-02,72,77.0,,0.77,55.44
2012-03-03,32,77.0,,0.77,24.64
2012-03-04,35,77.0,,0.77,26.95
2012-03-05,100,77.0,,0.77,77.0
2012-03-06,86,77.0,,0.77,66.22
2012-03-07,71,77.0,,0.77,54.67
2012-03-08,85,77.0,,0.77,65.45
2012-03-09,61,77.0,,0.77,46.97
2012-03-10,40,77.0,,0.77,30.8
2012-03-11,42,77.0,,0.77,32.34
2012-03-12,61,77.0,,0.77,46.97
2012-03-13,67,77.0,,0.77,51.59
2012-03-14,76,77.0,,0.77,58.52
2012-03-15,79,77.0,,0.77,60.83
2012-03-16,49,77.0,,0.77,37.730000000000004
2012-03-17,20,77.0,,0.77,15.4
2012-03-18,33,77.0,,0.77,25.41
2012-03-19,59,77.0,,0.77,45.43
2012-03-20,69,77.0,,0.77,53.13
2012-03-21,84,77.0,,0.77,64.68
2012-03-22,54,77.0,,0.77,41.58
2012-03-23,60,77.0,,0.77,46.2
2012-03-24,28,77.0,,0.77,21.560000000000002
2012-03-25,39,77.0,,0.77,30.03
2012-03-26,52,77.0,,0.77,40.04
2012-03-27,73,77.0,,0.77,56.21
2012-03-28,70,77.0,,0.77,53.9
2012-03-29,75,77.0,,0.77,57.75
2012-03-30,60,77.0,,0.77,46.2
2012-03-31,34,77.0,,0.77,26.18
2012-04-01,40,73.0,False,0.73,29.2
2012-04-02,68,73.0,,0.73,49.64
2012-04-03,71,73.0,,0.73,51.83
2012-04-04,81,73.0,,0.73,59.129999999999995
2012-04-05,75,73.0,,0.73,54.75
2012-04-06,66,73.0,,0.73,48.18
2012-04-07,36,73.0,,0.73,26.28
2012-04-08,30,73.0,,0.73,21.9
2012-04-09,75,73.0,,0.73,54.75
2012-04-10,100,73.0,,0.73,73.0
2012-04-11,77,73.0,,0.73,56.21
2012-04-12,94,73.0,,0.73,68.62
2012-04-13,74,73.0,,0.73,54.019999999999996
2012-04-14,49,73.0,,0.73,35.769999999999996
2012-04-15,43,73.0,,0.73,31.39
2012-04-16,75,73.0,,0.73,54.75
2012-04-17,80,73.0,,0.73,58.4
2012-04-18,87,73.0,,0.73,63.51
2012-04-19,83,73.0,,0.73,60.589999999999996
2012-04-20,74,73.0,,0.73,54.019999999999996
2012-04-21,39,73.0,,0.73,28.47
2012-04-22,47,73.0,,0.73,34.31
2012-04-23,86,73.0,,0.73,62.78
2012-04-24,88,73.0,,0.73,64.24
2012-04-25,81,73.0,,0.73,59.129999999999995
2012-04-26,85,73.0,,0.73,62.05
2012-04-27,76,73.0,,0.73,55.48
2012-04-28,35,73.0,,0.73,25.55
2012-04-29,45,73.0,,0.73,32.85
2012-04-30,73,73.0,,0.73,53.29
2012-05-01,99,71.0,False,0.71,70.28999999999999
2012-05-02,67,71.0,,0.71,47.57
2012-05-03,87,71.0,,0.71,61.769999999999996
2012-05-04,70,71.0,,0.71,49.699999999999996
2012-05-05,36,71.0,,0.71,25.56
2012-05-06,40,71.0,,0.71,28.4
2012-05-07,86,71.0,,0.71,61.059999999999995
2012-05-08,91,71.0,,0.71,64.61
2012-05-09,84,71.0,,0.71,59.64
2012-05-10,100,71.0,,0.71,71.0
2012-05-11,88,71.0,,0.71,62.48
2012-05-12,48,71.0,,0.71,34.08
2012-05-13,49,71.0,,0.71,34.79
2012-05-14,93,71.0,,0.71,66.03
2012-05-15,89,71.0,,0.71,63.19
2012-05-16,90,71.0,,0.71,63.9
2012-05-17,89,71.0,,0.71,63.19
2012-05-18,69,71.0,,0.71,48.989999999999995
2012-05-19,45,71.0,,0.71,31.95
2012-05-20,34,71.0,,0.71,24.14
2012-05-21,83,71.0,,0.71,58.93
2012-05-22,88,71.0,,0.71,62.48
2012-05-23,78,71.0,,0.71,55.379999999999995
2012-05-24,76,71.0,,0.71,53.959999999999994
2012-05-25,78,71.0,,0.71,55.379999999999995
2012-05-26,39,71.0,,0.71,27.689999999999998
2012-05-27,31,71.0,,0.71,22.009999999999998
2012-05-28,36,71.0,,0.71,25.56
2012-05-29,72,71.0,,0.71,51.12
2012-05-30,85,71.0,,0.71,60.349999999999994
2012-05-31,87,71.0,,0.71,61.769999999999996
2012-06-01,80,64.0,False,0.64,51.2
2012-06-02,43,64.0,,0.64,27.52
2012-06-03,35,64.0,,0.64,22.400000000000002
2012-06-04,85,64.0,,0.64,54.4
2012-06-05,84,64.0,,0.64,53.76
2012-06-06,100,64.0,,0.64,64.0
2012-06-07,89,64.0,,0.64,56.96
2012-06-08,81,64.0,,0.64,51.84
2012-06-09,38,64.0,,0.64,24.32
2012-06-10,42,64.0,,0.64,26.88
2012-06-11,94,64.0,,0.64,60.160000000000004
2012-06-12,94,64.0,,0.64,60.160000000000004
2012-06-13,81,64.0,,0.64,51.84
2012-06-14,100,64.0,,0.64,64.0
2012-06-15,90,64.0,,0.64,57.6
2012-06-16,51,64.0,,0.64,32.64
2012-06-17,44,64.0,,0.64,28.16
2012-06-18,83,64.0,,0.64,53.120000000000005
2012-06-19,89,64.0,,0.64,56.96
2012-06-20,98,64.0,,0.64,62.72
2012-06-21,90,64.0,,0.64,57.6
2012-06-22,82,64.0,,0.64,52.480000000000004
2012-06-23,38,64.0,,0.64,24.32
2012-06-24,43,64.0,,0.64,27.52
2012-06-25,84,64.0,,0.64,53.76
2012-06-26,80,64.0,,0.64,51.2
2012-06-27,82,64.0,,0.64,52.480000000000004
2012-06-28,87,64.0,,0.64,55.68
2012-06-29,76,64.0,,0.64,48.64
2012-06-30,48,64.0,,0.64,30.72
2012-07-01,35,62.0,False,0.62,21.7
2012-07-02,65,62.0,,0.62,40.3
2012-07-03,64,62.0,,0.62,39.68
2012-07-04,37,62.0,,0.62,22.94
2012-07-05,65,62.0,,0.62,40.3
2012-07-06,64,62.0,,0.62,39.68
2012-07-07,39,62.0,,0.62,24.18
2012-07-08,28,62.0,,0.62,17.36
2012-07-09,76,62.0,,0.62,47.12
2012-07-10,57,62.0,,0.62,35.339999999999996
2012-07-11,67,62.0,,0.62,41.54
2012-07-12,64,62.0,,0.62,39.68
2012-07-13,78,62.0,,0.62,48.36
2012-07-14,35,62.0,,0.62,21.7
2012-07-15,35,62.0,,0.62,21.7
2012-07-16,62,62.0,,0.62,38.44
2012-07-17,77,62.0,,0.62,47.74
2012-07-18,67,62.0,,0.62,41.54
2012-07-19,62,62.0,,0.62,38.44
2012-07-20,57,62.0,,0.62,35.339999999999996
2012-07-21,32,62.0,,0.62,19.84
2012-07-22,30,62.0,,0.62,18.6
2012-07-23,69,62.0,,0.62,42.78
2012-07-24,62,62.0,,0.62,38.44
2012-07-25,61,62.0,,0.62,37.82
2012-07-26,64,62.0,,0.62,39.68
2012-07-27,57,62.0,,0.62,35.339999999999996
2012-07-28,49,62.0,,0.62,30.38
2012-07-29,54,62.0,,0.62,33.48
2012-07-30,78,62.0,,0.62,48.36
2012-07-31,100,62.0,,0.62,62.0
2012-08-01,89,76.0,False,0.76,67.64
2012-08-02,84,76.0,,0.76,63.84
2012-08-03,100,76.0,,0.76,76.0
2012-08-04,89,76.0,,0.76,67.64
2012-08-05,59,76.0,,0.76,44.84
2012-08-06,64,76.0,,0.76,48.64
2012-08-07,79,76.0,,0.76,60.04
2012-08-08,73,76.0,,0.76,55.480000000000004
2012-08-09,67,76.0,,0.76,50.92
2012-08-10,79,76.0,,0.76,60.04
2012-08-11,39,76.0,,0.76,29.64
2012-08-12,42,76.0,,0.76,31.92
2012-08-13,75,76.0,,0.76,57.0
2012-08-14,59,76.0,,0.76,44.84
2012-08-15,71,76.0,,0.76,53.96
2012-08-16,45,76.0,,0.76,34.2
2012-08-17,68,76.0,,0.76,51.68
2012-08-18,49,76.0,,0.76,37.24
2012-08-19,43,76.0,,0.76,32.68
2012-08-20,66,76.0,,0.76,50.160000000000004
2012-08-21,65,76.0,,0.76,49.4
2012-08-22,53,76.0,,0.76,40.28
2012-08-23,62,76.0,,0.76,47.12
2012-08-24,69,76.0,,0.76,52.44
2012-08-25,31,76.0,,0.76,23.56
2012-08-26,28,76.0,,0.76,21.28
2012-08-27,71,76.0,,0.76,53.96
2012-08-28,74,76.0,,0.76,56.24
2012-08-29,63,76.0,,0.76,47.88
2012-08-30,51,76.0,,0.76,38.76
2012-08-31,70,76.0,,0.76,53.2
2012-09-01,40,81.0,False,0.81,32.400000000000006
2012-09-02,29,81.0,,0.81,23.490000000000002
2012-09-03,44,81.0,,0.81,35.64
2012-09-04,84,81.0,,0.81,68.04
2012-09-05,74,81.0,,0.81,59.940000000000005
2012-09-06,68,81.0,,0.81,55.080000000000005
2012-09-07,75,81.0,,0.81,60.75000000000001
2012-09-08,51,81.0,,0.81,41.31
2012-09-09,46,81.0,,0.81,37.260000000000005
2012-09-10,88,81.0,,0.81,71.28
2012-09-11,79,81.0,,0.81,63.99
2012-09-12,91,81.0,,0.81,73.71000000000001
2012-09-13,97,81.0,,0.81,78.57000000000001
2012-09-14,86,81.0,,0.81,69.66000000000001
2012-09-15,52,81.0,,0.81,42.120000000000005
2012-09-16,50,81.0,,0.81,40.5
2012-09-17,84,81.0,,0.81,68.04
2012-09-18,87,81.0,,0.81,70.47
2012-09-19,98,81.0,,0.81,79.38000000000001
2012-09-20,86,81.0,,0.81,69.66000000000001
2012-09-21,86,81.0,,0.81,69.66000000000001
2012-09-22,43,81.0,,0.81,34.830000000000005
2012-09-23,36,81.0,,0.81,29.160000000000004
2012-09-24,99,81.0,,0.81,80.19000000000001
2012-09-25,97,81.0,,0.81,78.57000000000001
2012-09-26,100,81.0,,0.81,81.0
2012-09-27,88,81.0,,0.81,71.28
2012-09-28,84,81.0,,0.81,68.04
2012-09-29,52,81.0,,0.81,42.120000000000005
2012-09-30,47,81.0,,0.81,38.07
2012-10-01,84,86.0,False,0.86,72.24
2012-10-02,96,86.0,,0.86,82.56
2012-10-03,77,86.0,,0.86,66.22
2012-10-04,92,86.0,,0.86,79.12
2012-10-05,77,86.0,,0.86,66.22
2012-10-06,33,86.0,,0.86,28.38
2012-10-07,46,86.0,,0.86,39.56
2012-10-08,80,86.0,,0.86,68.8
2012-10-09,91,86.0,,0.86,78.26
2012-10-10,82,86.0,,0.86,70.52
2012-10-11,95,86.0,,0.86,81.7
2012-10-12,81,86.0,,0.86,69.66
2012-10-13,45,86.0,,0.86,38.7
2012-10-14,35,86.0,,0.86,30.099999999999998
2012-10-15,83,86.0,,0.86,71.38
2012-10-16,88,86.0,,0.86,75.67999999999999
2012-10-17,91,86.0,,0.86,78.26
2012-10-18,100,86.0,,0.86,86.0
2012-10-19,75,86.0,,0.86,64.5
2012-10-20,33,86.0,,0.86,28.38
2012-10-21,46,86.0,,0.86,39.56
2012-10-22,80,86.0,,0.86,68.8
2012-10-23,87,86.0,,0.86,74.82
2012-10-24,84,86.0,,0.86,72.24
2012-10-25,90,86.0,,0.86,77.4
2012-10-26,75,86.0,,0.86,64.5
2012-10-27,46,86.0,,0.86,39.56
2012-10-28,44,86.0,,0.86,37.839999999999996
2012-10-29,73,86.0,,0.86,62.78
2012-10-30,88,86.0,,0.86,75.67999999999999
2012-10-31,78,86.0,,0.86,67.08
2012-11-01,90,83.0,False,0.83,74.7
2012-11-02,70,83.0,,0.83,58.099999999999994
2012-11-03,46,83.0,,0.83,38.18
2012-11-04,49,83.0,,0.83,40.669999999999995
2012-11-05,86,83.0,,0.83,71.38
2012-11-06,74,83.0,,0.83,61.419999999999995
2012-11-07,77,83.0,,0.83,63.91
2012-11-08,88,83.0,,0.83,73.03999999999999
2012-11-09,85,83.0,,0.83,70.55
2012-11-10,40,83.0,,0.83,33.199999999999996
2012-11-11,48,83.0,,0.83,39.839999999999996
2012-11-12,78,83.0,,0.83,64.74
2012-11-13,93,83.0,,0.83,77.19
2012-11-14,96,83.0,,0.83,79.67999999999999
2012-11-15,85,83.0,,0.83,70.55
2012-11-16,98,83.0,,0.83,81.33999999999999
2012-11-17,37,83.0,,0.83,30.709999999999997
2012-11-18,32,83.0,,0.83,26.56
2012-11-19,91,83.0,,0.83,75.53
2012-11-20,79,83.0,,0.83,65.57
2012-11-21,59,83.0,,0.83,48.97
2012-11-22,25,83.0,,0.83,20.75
2012-11-23,37,83.0,,0.83,30.709999999999997
2012-11-24,40,83.0,,0.83,33.199999999999996
2012-11-25,46,83.0,,0.83,38.18
2012-11-26,80,83.0,,0.83,66.39999999999999
2012-11-27,89,83.0,,0.83,73.86999999999999
2012-11-28,89,83.0,,0.83,73.86999999999999
2012-11-29,100,83.0,,0.83,83.0
2012-11-30,85,83.0,,0.83,70.55
2012-12-01,41,72.0,False,0.72,29.52
2012-12-02,46,72.0,,0.72,33.12
2012-12-03,80,72.0,,0.72,57.599999999999994
2012-12-04,83,72.0,,0.72,59.76
2012-12-05,83,72.0,,0.72,59.76
2012-12-06,85,72.0,,0.72,61.199999999999996
2012-12-07,82,72.0,,0.72,59.04
2012-12-08,44,72.0,,0.72,31.68
2012-12-09,42,72.0,,0.72,30.24
2012-12-10,86,72.0,,0.72,61.919999999999995
2012-12-11,80,72.0,,0.72,57.599999999999994
2012-12-12,78,72.0,,0.72,56.16
2012-12-13,100,72.0,,0.72,72.0
2012-12-14,77,72.0,,0.72,55.44
2012-12-15,32,72.0,,0.72,23.04
2012-12-16,34,72.0,,0.72,24.48
2012-12-17,76,72.0,,0.72,54.72
2012-12-18,81,72.0,,0.72,58.32
2012-12-19,76,72.0,,0.72,54.72
2012-12-20,78,72.0,,0.72,56.16
2012-12-21,64,72.0,,0.72,46.08
2012-12-22,29,72.0,,0.72,20.88
2012-12-23,24,72.0,,0.72,17.28
2012-12-24,27,72.0,,0.72,19.439999999999998
2012-12-25,20,72.0,,0.72,14.399999999999999
2012-12-26,44,72.0,,0.72,31.68
2012-12-27,43,72.0,,0.72,30.959999999999997
2012-12-28,42,72.0,,0.72,30.24
2012-12-29,28,72.0,,0.72,20.16
2012-12-30,24,72.0,,0.72,17.28
2012-12-31,41,72.0,,0.72,29.52
2013-01-01,36,78.0,False,0.78,28.080000000000002
2013-01-02,61,78.0,,0.78,47.58
2013-01-03,74,78.0,,0.78,57.72
2013-01-04,85,78.0,,0.78,66.3
2013-01-05,41,78.0,,0.78,31.98
2013-01-06,47,78.0,,0.78,36.660000000000004
2013-01-07,79,78.0,,0.78,61.620000000000005
2013-01-08,98,78.0,,0.78,76.44
2013-01-09,90,78.0,,0.78,70.2
2013-01-10,86,78.0,,0.78,67.08
2013-01-11,72,78.0,,0.78,56.160000000000004
2013-01-12,45,78.0,,0.78,35.1
2013-01-13,38,78.0,,0.78,29.64
2013-01-14,94,78.0,,0.78,73.32000000000001
2013-01-15,95,78.0,,0.78,74.10000000000001
2013-01-16,88,78.0,,0.78,68.64
2013-01-17,88,78.0,,0.78,68.64
2013-01-18,75,78.0,,0.78,58.5
2013-01-19,51,78.0,,0.78,39.78
2013-01-20,36,78.0,,0.78,28.080000000000002
2013-01-21,76,78.0,,0.78,59.28
2013-01-22,85,78.0,,0.78,66.3
2013-01-23,96,78.0,,0.78,74.88
2013-01-24,94,78.0,,0.78,73.32000000000001
2013-01-25,89,78.0,,0.78,69.42
2013-01-26,54,78.0,,0.78,42.120000000000005
2013-01-27,42,78.0,,0.78,32.76
2013-01-28,83,78.0,,0.78,64.74000000000001
2013-01-29,74,78.0,,0.78,57.72
2013-01-30,100,78.0,,0.78,78.0
2013-01-31,84,78.0,,0.78,65.52
2013-02-01,85,78.0,False,0.78,66.3
2013-02-02,50,78.0,,0.78,39.0
2013-02-03,32,78.0,,0.78,24.96
2013-02-04,81,78.0,,0.78,63.18
2013-02-05,77,78.0,,0.78,60.06
2013-02-06,85,78.0,,0.78,66.3
2013-02-07,90,78.0,,0.78,70.2
2013-02-08,69,78.0,,0.78,53.82
2013-02-09,42,78.0,,0.78,32.76
2013-02-10,46,78.0,,0.78,35.88
2013-02-11,94,78.0,,0.78,73.32000000000001
2013-02-12,83,78.0,,0.78,64.74000000000001
2013-02-13,95,78.0,,0.78,74.10000000000001
2013-02-14,77,78.0,,0.78,60.06
2013-02-15,87,78.0,,0.78,67.86
2013-02-16,31,78.0,,0.78,24.18
2013-02-17,35,78.0,,0.78,27.3
2013-02-18,79,78.0,,0.78,61.620000000000005
2013-02-19,74,78.0,,0.78,57.72
2013-02-20,84,78.0,,0.78,65.52
2013-02-21,98,78.0,,0.78,76.44
2013-02-22,77,78.0,,0.78,60.06
2013-02-23,58,78.0,,0.78,45.24
2013-02-24,52,78.0,,0.78,40.56
2013-02-25,100,78.0,,0.78,78.0
2013-02-26,86,78.0,,0.78,67.08
2013-02-27,82,78.0,,0.78,63.96
2013-02-28,82,78.0,,0.78,63.96
2013-03-01,91,76.0,False,0.76,69.16
2013-03-02,44,76.0,,0.76,33.44
2013-03-03,60,76.0,,0.76,45.6
2013-03-04,94,76.0,,0.76,71.44
2013-03-05,91,76.0,,0.76,69.16
2013-03-06,91,76.0,,0.76,69.16
2013-03-07,95,76.0,,0.76,72.2
2013-03-08,84,76.0,,0.76,63.84
2013-03-09,41,76.0,,0.76,31.16
2013-03-10,56,76.0,,0.76,42.56
2013-03-11,84,76.0,,0.76,63.84
2013-03-12,91,76.0,,0.76,69.16
2013-03-13,82,76.0,,0.76,62.32
2013-03-14,97,76.0,,0.76,73.72
2013-03-15,81,76.0,,0.76,61.56
2013-03-16,50,76.0,,0.76,38.0
2013-03-17,48,76.0,,0.76,36.480000000000004
2013-03-18,76,76.0,,0.76,57.76
2013-03-19,89,76.0,,0.76,67.64
2013-03-20,87,76.0,,0.76,66.12
2013-03-21,100,76.0,,0.76,76.0
2013-03-22,84,76.0,,0.76,63.84
2013-03-23,58,76.0,,0.76,44.08
2013-03-24,45,76.0,,0.76,34.2
2013-03-25,71,76.0,,0.76,53.96
2013-03-26,92,76.0,,0.76,69.92
2013-03-27,91,76.0,,0.76,69.16
2013-03-28,62,76.0,,0.76,47.12
2013-03-29,69,76.0,,0.76,52.44
2013-03-30,45,76.0,,0.76,34.2
2013-03-31,36,76.0,,0.76,27.36
2013-04-01,74,80.0,False,0.8,59.2
2013-04-02,86,80.0,,0.8,68.8
2013-04-03,76,80.0,,0.8,60.800000000000004
2013-04-04,87,80.0,,0.8,69.60000000000001
2013-04-05,84,80.0,,0.8,67.2
2013-04-06,38,80.0,,0.8,30.400000000000002
2013-04-07,46,80.0,,0.8,36.800000000000004
2013-04-08,86,80.0,,0.8,68.8
2013-04-09,88,80.0,,0.8,70.4
2013-04-10,82,80.0,,0.8,65.60000000000001
2013-04-11,72,80.0,,0.8,57.6
2013-04-12,90,80.0,,0.8,72.0
2013-04-13,45,80.0,,0.8,36.0
2013-04-14,48,80.0,,0.8,38.400000000000006
2013-04-15,99,80.0,,0.8,79.2
2013-04-16,93,80.0,,0.8,74.4
2013-04-17,93,80.0,,0.8,74.4
2013-04-18,100,80.0,,0.8,80.0
2013-04-19,78,80.0,,0.8,62.400000000000006
2013-04-20,39,80.0,,0.8,31.200000000000003
2013-04-21,42,80.0,,0.8,33.6
2013-04-22,89,80.0,,0.8,71.2
2013-04-23,96,80.0,,0.8,76.80000000000001
2013-04-24,93,80.0,,0.8,74.4
2013-04-25,90,80.0,,0.8,72.0
2013-04-26,80,80.0,,0.8,64.0
2013-04-27,44,80.0,,0.8,35.2
2013-04-28,31,80.0,,0.8,24.8
2013-04-29,66,80.0,,0.8,52.800000000000004
2013-04-30,92,80.0,,0.8,73.60000000000001
2013-05-01,94,74.0,False,0.74,69.56
2013-05-02,96,74.0,,0.74,71.03999999999999
2013-05-03,94,74.0,,0.74,69.56
2013-05-04,52,74.0,,0.74,38.48
2013-05-05,41,74.0,,0.74,30.34
