date,earnings_unscaled,earnings_monthly,isPartial,scale,earnings
2016-08-08,72,39.0,,0.39,28.080000000000002
2016-08-09,85,39.0,,0.39,33.15
2016-08-10,62,39.0,,0.39,24.18
2016-08-11,63,39.0,,0.39,24.57
2016-08-12,50,39.0,,0.39,19.5
2016-08-13,27,39.0,,0.39,10.530000000000001
2016-08-14,40,39.0,,0.39,15.600000000000001
2016-08-15,47,39.0,,0.39,18.330000000000002
2016-08-16,47,39.0,,0.39,18.330000000000002
2016-08-17,58,39.0,,0.39,22.62
2016-08-18,48,39.0,,0.39,18.72
2016-08-19,39,39.0,,0.39,15.21
2016-08-20,25,39.0,,0.39,9.75
2016-08-21,21,39.0,,0.39,8.19
2016-08-22,40,39.0,,0.39,15.600000000000001
2016-08-23,52,39.0,,0.39,20.28
2016-08-24,54,39.0,,0.39,21.060000000000002
2016-08-25,56,39.0,,0.39,21.84
2016-08-26,39,39.0,,0.39,15.21
2016-08-27,22,39.0,,0.39,8.58
2016-08-28,39,39.0,,0.39,15.21
2016-08-29,39,39.0,,0.39,15.21
2016-08-30,49,39.0,,0.39,19.11
2016-08-31,47,39.0,,0.39,18.330000000000002
2016-09-01,89,31.0,False,0.31,27.59
2016-09-02,59,31.0,,0.31,18.29
2016-09-03,40,31.0,,0.31,12.4
2016-09-04,47,31.0,,0.31,14.57
2016-09-05,69,31.0,,0.31,21.39
2016-09-06,77,31.0,,0.31,23.87
2016-09-07,87,31.0,,0.31,26.97
2016-09-08,84,31.0,,0.31,26.04
2016-09-09,69,31.0,,0.31,21.39
2016-09-10,51,31.0,,0.31,15.81
2016-09-11,57,31.0,,0.31,17.669999999999998
2016-09-12,100,31.0,,0.31,31.0
2016-09-13,76,31.0,,0.31,23.56
2016-09-14,81,31.0,,0.31,25.11
2016-09-15,82,31.0,,0.31,25.419999999999998
2016-09-16,78,31.0,,0.31,24.18
2016-09-17,49,31.0,,0.31,15.19
2016-09-18,69,31.0,,0.31,21.39
2016-09-19,87,31.0,,0.31,26.97
2016-09-20,94,31.0,,0.31,29.14
2016-09-21,86,31.0,,0.31,26.66
2016-09-22,81,31.0,,0.31,25.11
2016-09-23,74,31.0,,0.31,22.94
2016-09-24,62,31.0,,0.31,19.22
2016-09-25,45,31.0,,0.31,13.95
2016-09-26,86,31.0,,0.31,26.66
2016-09-27,89,31.0,,0.31,27.59
2016-09-28,87,31.0,,0.31,26.97
2016-09-29,94,31.0,,0.31,29.14
2016-09-30,73,31.0,,0.31,22.63
2016-10-01,18,48.0,False,0.48,8.64
2016-10-02,20,48.0,,0.48,9.6
2016-10-03,26,48.0,,0.48,12.48
2016-10-04,29,48.0,,0.48,13.92
2016-10-05,28,48.0,,0.48,13.44
2016-10-06,27,48.0,,0.48,12.959999999999999
2016-10-07,23,48.0,,0.48,11.04
2016-10-08,19,48.0,,0.48,9.12
2016-10-09,18,48.0,,0.48,8.64
2016-10-10,34,48.0,,0.48,16.32
2016-10-11,38,48.0,,0.48,18.24
2016-10-12,35,48.0,,0.48,16.8
2016-10-13,41,48.0,,0.48,19.68
2016-10-14,38,48.0,,0.48,18.24
2016-10-15,20,48.0,,0.48,9.6
2016-10-16,21,48.0,,0.48,10.08
2016-10-17,47,48.0,,0.48,22.56
2016-10-18,66,48.0,,0.48,31.68
2016-10-19,54,48.0,,0.48,25.919999999999998
2016-10-20,56,48.0,,0.48,26.88
2016-10-21,46,48.0,,0.48,22.08
2016-10-22,20,48.0,,0.48,9.6
2016-10-23,21,48.0,,0.48,10.08
2016-10-24,59,48.0,,0.48,28.32
2016-10-25,100,48.0,,0.48,48.0
2016-10-26,84,48.0,,0.48,40.32
2016-10-27,86,48.0,,0.48,41.28
2016-10-28,56,48.0,,0.48,26.88
2016-10-29,21,48.0,,0.48,10.08
2016-10-30,19,48.0,,0.48,9.12
2016-10-31,45,48.0,,0.48,21.599999999999998
2016-11-01,90,36.0,False,0.36,32.4
2016-11-02,100,36.0,,0.36,36.0
2016-11-03,74,36.0,,0.36,26.64
2016-11-04,40,36.0,,0.36,14.399999999999999
2016-11-05,23,36.0,,0.36,8.28
2016-11-06,31,36.0,,0.36,11.16
2016-11-07,59,36.0,,0.36,21.24
2016-11-08,48,36.0,,0.36,17.28
2016-11-09,37,36.0,,0.36,13.32
2016-11-10,51,36.0,,0.36,18.36
2016-11-11,37,36.0,,0.36,13.32
2016-11-12,26,36.0,,0.36,9.36
2016-11-13,28,36.0,,0.36,10.08
2016-11-14,48,36.0,,0.36,17.28
2016-11-15,50,36.0,,0.36,18.0
2016-11-16,56,36.0,,0.36,20.16
2016-11-17,46,36.0,,0.36,16.56
2016-11-18,38,36.0,,0.36,13.68
2016-11-19,24,36.0,,0.36,8.64
2016-11-20,28,36.0,,0.36,10.08
2016-11-21,46,36.0,,0.36,16.56
2016-11-22,36,36.0,,0.36,12.959999999999999
2016-11-23,27,36.0,,0.36,9.719999999999999
2016-11-24,21,36.0,,0.36,7.56
2016-11-25,20,36.0,,0.36,7.199999999999999
2016-11-26,19,36.0,,0.36,6.84
2016-11-27,23,36.0,,0.36,8.28
2016-11-28,37,36.0,,0.36,13.32
2016-11-29,37,36.0,,0.36,13.32
2016-11-30,45,36.0,,0.36,16.2
2016-12-01,99,28.0,False,0.28,27.720000000000002
2016-12-02,74,28.0,,0.28,20.720000000000002
2016-12-03,59,28.0,,0.28,16.520000000000003
2016-12-04,49,28.0,,0.28,13.72
2016-12-05,81,28.0,,0.28,22.680000000000003
2016-12-06,78,28.0,,0.28,21.840000000000003
2016-12-07,100,28.0,,0.28,28.000000000000004
2016-12-08,94,28.0,,0.28,26.320000000000004
2016-12-09,74,28.0,,0.28,20.720000000000002
2016-12-10,51,28.0,,0.28,14.280000000000001
2016-12-11,43,28.0,,0.28,12.040000000000001
2016-12-12,77,28.0,,0.28,21.560000000000002
2016-12-13,78,28.0,,0.28,21.840000000000003
2016-12-14,69,28.0,,0.28,19.32
2016-12-15,76,28.0,,0.28,21.28
2016-12-16,62,28.0,,0.28,17.360000000000003
2016-12-17,40,28.0,,0.28,11.200000000000001
2016-12-18,47,28.0,,0.28,13.160000000000002
2016-12-19,73,28.0,,0.28,20.44
2016-12-20,74,28.0,,0.28,20.720000000000002
2016-12-21,88,28.0,,0.28,24.64
2016-12-22,49,28.0,,0.28,13.72
2016-12-23,44,28.0,,0.28,12.32
2016-12-24,25,28.0,,0.28,7.000000000000001
2016-12-25,35,28.0,,0.28,9.8
2016-12-26,34,28.0,,0.28,9.520000000000001
2016-12-27,52,28.0,,0.28,14.560000000000002
2016-12-28,48,28.0,,0.28,13.440000000000001
2016-12-29,37,28.0,,0.28,10.360000000000001
2016-12-30,38,28.0,,0.28,10.64
2016-12-31,32,28.0,,0.28,8.96
2017-01-01,11,50.0,False,0.5,5.5
2017-01-02,19,50.0,,0.5,9.5
2017-01-03,24,50.0,,0.5,12.0
2017-01-04,24,50.0,,0.5,12.0
2017-01-05,29,50.0,,0.5,14.5
2017-01-06,29,50.0,,0.5,14.5
2017-01-07,19,50.0,,0.5,9.5
2017-01-08,17,50.0,,0.5,8.5
2017-01-09,34,50.0,,0.5,17.0
2017-01-10,32,50.0,,0.5,16.0
2017-01-11,26,50.0,,0.5,13.0
2017-01-12,37,50.0,,0.5,18.5
2017-01-13,44,50.0,,0.5,22.0
2017-01-14,20,50.0,,0.5,10.0
2017-01-15,21,50.0,,0.5,10.5
2017-01-16,23,50.0,,0.5,11.5
2017-01-17,44,50.0,,0.5,22.0
2017-01-18,54,50.0,,0.5,27.0
2017-01-19,49,50.0,,0.5,24.5
2017-01-20,38,50.0,,0.5,19.0
2017-01-21,25,50.0,,0.5,12.5
2017-01-22,28,50.0,,0.5,14.0
2017-01-23,54,50.0,,0.5,27.0
2017-01-24,64,50.0,,0.5,32.0
2017-01-25,64,50.0,,0.5,32.0
2017-01-26,85,50.0,,0.5,42.5
2017-01-27,55,50.0,,0.5,27.5
2017-01-28,30,50.0,,0.5,15.0
2017-01-29,32,50.0,,0.5,16.0
2017-01-30,59,50.0,,0.5,29.5
2017-01-31,100,50.0,,0.5,50.0
2017-02-01,95,56.0,False,0.56,53.2
2017-02-02,100,56.0,,0.56,56.00000000000001
2017-02-03,69,56.0,,0.56,38.64
2017-02-04,43,56.0,,0.56,24.080000000000002
2017-02-05,30,56.0,,0.56,16.8
2017-02-06,64,56.0,,0.56,35.84
2017-02-07,90,56.0,,0.56,50.400000000000006
2017-02-08,72,56.0,,0.56,40.32000000000001
2017-02-09,80,56.0,,0.56,44.800000000000004
2017-02-10,67,56.0,,0.56,37.52
2017-02-11,36,56.0,,0.56,20.160000000000004
2017-02-12,39,56.0,,0.56,21.840000000000003
2017-02-13,68,56.0,,0.56,38.080000000000005
2017-02-14,62,56.0,,0.56,34.720000000000006
2017-02-15,64,56.0,,0.56,35.84
2017-02-16,74,56.0,,0.56,41.440000000000005
2017-02-17,53,56.0,,0.56,29.680000000000003
2017-02-18,32,56.0,,0.56,17.92
2017-02-19,32,56.0,,0.56,17.92
2017-02-20,47,56.0,,0.56,26.320000000000004
2017-02-21,77,56.0,,0.56,43.120000000000005
2017-02-22,85,56.0,,0.56,47.6
2017-02-23,65,56.0,,0.56,36.400000000000006
2017-02-24,50,56.0,,0.56,28.000000000000004
2017-02-25,33,56.0,,0.56,18.48
2017-02-26,38,56.0,,0.56,21.28
2017-02-27,57,56.0,,0.56,31.92
2017-02-28,54,56.0,,0.56,30.240000000000002
2017-03-01,100,35.0,False,0.35,35.0
2017-03-02,91,35.0,,0.35,31.849999999999998
2017-03-03,79,35.0,,0.35,27.65
2017-03-04,43,35.0,,0.35,15.049999999999999
2017-03-05,52,35.0,,0.35,18.2
2017-03-06,81,35.0,,0.35,28.349999999999998
2017-03-07,96,35.0,,0.35,33.599999999999994
2017-03-08,76,35.0,,0.35,26.599999999999998
2017-03-09,75,35.0,,0.35,26.25
2017-03-10,63,35.0,,0.35,22.049999999999997
2017-03-11,40,35.0,,0.35,14.0
2017-03-12,41,35.0,,0.35,14.35
2017-03-13,71,35.0,,0.35,24.849999999999998
2017-03-14,66,35.0,,0.35,23.099999999999998
2017-03-15,75,35.0,,0.35,26.25
2017-03-16,66,35.0,,0.35,23.099999999999998
2017-03-17,54,35.0,,0.35,18.9
2017-03-18,41,35.0,,0.35,14.35
2017-03-19,56,35.0,,0.35,19.599999999999998
2017-03-20,69,35.0,,0.35,24.15
2017-03-21,77,35.0,,0.35,26.95
2017-03-22,64,35.0,,0.35,22.4
2017-03-23,65,35.0,,0.35,22.75
2017-03-24,59,35.0,,0.35,20.65
2017-03-25,43,35.0,,0.35,15.049999999999999
2017-03-26,54,35.0,,0.35,18.9
2017-03-27,69,35.0,,0.35,24.15
2017-03-28,70,35.0,,0.35,24.5
2017-03-29,74,35.0,,0.35,25.9
2017-03-30,75,35.0,,0.35,26.25
2017-03-31,59,35.0,,0.35,20.65
2017-04-01,26,51.0,False,0.51,13.26
2017-04-02,22,51.0,,0.51,11.22
2017-04-03,37,51.0,,0.51,18.87
2017-04-04,40,51.0,,0.51,20.4
2017-04-05,39,51.0,,0.51,19.89
2017-04-06,40,51.0,,0.51,20.4
2017-04-07,25,51.0,,0.51,12.75
2017-04-08,19,51.0,,0.51,9.69
2017-04-09,35,51.0,,0.51,17.85
2017-04-10,50,51.0,,0.51,25.5
2017-04-11,38,51.0,,0.51,19.38
2017-04-12,36,51.0,,0.51,18.36
2017-04-13,48,51.0,,0.51,24.48
2017-04-14,27,51.0,,0.51,13.77
2017-04-15,21,51.0,,0.51,10.71
2017-04-16,24,51.0,,0.51,12.24
2017-04-17,59,51.0,,0.51,30.09
2017-04-18,59,51.0,,0.51,30.09
2017-04-19,53,51.0,,0.51,27.03
2017-04-20,54,51.0,,0.51,27.54
2017-04-21,36,51.0,,0.51,18.36
2017-04-22,25,51.0,,0.51,12.75
2017-04-23,30,51.0,,0.51,15.3
2017-04-24,63,51.0,,0.51,32.13
2017-04-25,82,51.0,,0.51,41.82
2017-04-26,85,51.0,,0.51,43.35
2017-04-27,100,51.0,,0.51,51.0
2017-04-28,64,51.0,,0.51,32.64
2017-04-29,27,51.0,,0.51,13.77
2017-04-30,28,51.0,,0.51,14.280000000000001
2017-05-01,71,47.0,False,0.47,33.37
2017-05-02,100,47.0,,0.47,47.0
2017-05-03,84,47.0,,0.47,39.48
2017-05-04,62,47.0,,0.47,29.139999999999997
2017-05-05,40,47.0,,0.47,18.799999999999997
2017-05-06,28,47.0,,0.47,13.16
2017-05-07,26,47.0,,0.47,12.219999999999999
2017-05-08,49,47.0,,0.47,23.029999999999998
2017-05-09,61,47.0,,0.47,28.669999999999998
2017-05-10,60,47.0,,0.47,28.2
2017-05-11,48,47.0,,0.47,22.56
2017-05-12,31,47.0,,0.47,14.569999999999999
2017-05-13,18,47.0,,0.47,8.459999999999999
2017-05-14,24,47.0,,0.47,11.28
2017-05-15,37,47.0,,0.47,17.39
2017-05-16,36,47.0,,0.47,16.919999999999998
2017-05-17,40,47.0,,0.47,18.799999999999997
2017-05-18,32,47.0,,0.47,15.04
2017-05-19,24,47.0,,0.47,11.28
2017-05-20,13,47.0,,0.47,6.109999999999999
2017-05-21,22,47.0,,0.47,10.34
2017-05-22,25,47.0,,0.47,11.75
2017-05-23,28,47.0,,0.47,13.16
2017-05-24,30,47.0,,0.47,14.1
2017-05-25,36,47.0,,0.47,16.919999999999998
2017-05-26,19,47.0,,0.47,8.93
2017-05-27,15,47.0,,0.47,7.05
2017-05-28,14,47.0,,0.47,6.58
2017-05-29,19,47.0,,0.47,8.93
2017-05-30,26,47.0,,0.47,12.219999999999999
2017-05-31,29,47.0,,0.47,13.629999999999999
2017-06-01,88,30.0,False,0.3,26.4
2017-06-02,67,30.0,,0.3,20.099999999999998
2017-06-03,53,30.0,,0.3,15.899999999999999
2017-06-04,50,30.0,,0.3,15.0
2017-06-05,90,30.0,,0.3,27.0
2017-06-06,88,30.0,,0.3,26.4
2017-06-07,74,30.0,,0.3,22.2
2017-06-08,96,30.0,,0.3,28.799999999999997
2017-06-09,67,30.0,,0.3,20.099999999999998
2017-06-10,58,30.0,,0.3,17.4
2017-06-11,53,30.0,,0.3,15.899999999999999
2017-06-12,78,30.0,,0.3,23.4
2017-06-13,60,30.0,,0.3,18.0
2017-06-14,74,30.0,,0.3,22.2
2017-06-15,78,30.0,,0.3,23.4
2017-06-16,66,30.0,,0.3,19.8
2017-06-17,49,30.0,,0.3,14.7
2017-06-18,77,30.0,,0.3,23.099999999999998
2017-06-19,88,30.0,,0.3,26.4
2017-06-20,83,30.0,,0.3,24.9
2017-06-21,96,30.0,,0.3,28.799999999999997
2017-06-22,92,30.0,,0.3,27.599999999999998
2017-06-23,74,30.0,,0.3,22.2
2017-06-24,56,30.0,,0.3,16.8
2017-06-25,73,30.0,,0.3,21.9
2017-06-26,84,30.0,,0.3,25.2
2017-06-27,87,30.0,,0.3,26.099999999999998
2017-06-28,93,30.0,,0.3,27.9
2017-06-29,100,30.0,,0.3,30.0
2017-06-30,71,30.0,,0.3,21.3
2017-07-01,16,53.0,False,0.53,8.48
2017-07-02,17,53.0,,0.53,9.01
2017-07-03,19,53.0,,0.53,10.07
2017-07-04,19,53.0,,0.53,10.07
2017-07-05,25,53.0,,0.53,13.25
2017-07-06,28,53.0,,0.53,14.84
2017-07-07,24,53.0,,0.53,12.72
2017-07-08,17,53.0,,0.53,9.01
2017-07-09,20,53.0,,0.53,10.600000000000001
2017-07-10,34,53.0,,0.53,18.02
2017-07-11,31,53.0,,0.53,16.43
2017-07-12,32,53.0,,0.53,16.96
2017-07-13,29,53.0,,0.53,15.370000000000001
2017-07-14,43,53.0,,0.53,22.790000000000003
2017-07-15,22,53.0,,0.53,11.66
2017-07-16,27,53.0,,0.53,14.31
2017-07-17,47,53.0,,0.53,24.91
2017-07-18,60,53.0,,0.53,31.8
2017-07-19,57,53.0,,0.53,30.21
2017-07-20,51,53.0,,0.53,27.03
2017-07-21,36,53.0,,0.53,19.080000000000002
2017-07-22,19,53.0,,0.53,10.07
2017-07-23,29,53.0,,0.53,15.370000000000001
2017-07-24,60,53.0,,0.53,31.8
2017-07-25,85,53.0,,0.53,45.050000000000004
2017-07-26,92,53.0,,0.53,48.760000000000005
2017-07-27,100,53.0,,0.53,53.0
2017-07-28,49,53.0,,0.53,25.970000000000002
2017-07-29,26,53.0,,0.53,13.780000000000001
2017-07-30,19,53.0,,0.53,10.07
2017-07-31,46,53.0,,0.53,24.380000000000003
2017-08-01,100,47.0,False,0.47,47.0
2017-08-02,92,47.0,,0.47,43.239999999999995
2017-08-03,85,47.0,,0.47,39.949999999999996
2017-08-04,54,47.0,,0.47,25.38
2017-08-05,25,47.0,,0.47,11.75
2017-08-06,30,47.0,,0.47,14.1
2017-08-07,59,47.0,,0.47,27.729999999999997
2017-08-08,68,47.0,,0.47,31.959999999999997
2017-08-09,60,47.0,,0.47,28.2
2017-08-10,71,47.0,,0.47,33.37
2017-08-11,35,47.0,,0.47,16.45
2017-08-12,17,47.0,,0.47,7.989999999999999
2017-08-13,23,47.0,,0.47,10.809999999999999
2017-08-14,39,47.0,,0.47,18.33
2017-08-15,35,47.0,,0.47,16.45
2017-08-16,36,47.0,,0.47,16.919999999999998
2017-08-17,35,47.0,,0.47,16.45
2017-08-18,25,47.0,,0.47,11.75
2017-08-19,19,47.0,,0.47,8.93
2017-08-20,17,47.0,,0.47,7.989999999999999
2017-08-21,30,47.0,,0.47,14.1
2017-08-22,32,47.0,,0.47,15.04
2017-08-23,32,47.0,,0.47,15.04
2017-08-24,37,47.0,,0.47,17.39
2017-08-25,26,47.0,,0.47,12.219999999999999
2017-08-26,25,47.0,,0.47,11.75
2017-08-27,64,47.0,,0.47,30.08
2017-08-28,42,47.0,,0.47,19.74
2017-08-29,35,47.0,,0.47,16.45
2017-08-30,31,47.0,,0.47,14.569999999999999
2017-08-31,34,47.0,,0.47,15.979999999999999
2017-09-01,65,34.0,False,0.34,22.1
2017-09-02,35,34.0,,0.34,11.9
2017-09-03,47,34.0,,0.34,15.98
2017-09-04,58,34.0,,0.34,19.720000000000002
2017-09-05,88,34.0,,0.34,29.92
2017-09-06,78,34.0,,0.34,26.520000000000003
2017-09-07,77,34.0,,0.34,26.180000000000003
2017-09-08,66,34.0,,0.34,22.44
2017-09-09,41,34.0,,0.34,13.940000000000001
2017-09-10,58,34.0,,0.34,19.720000000000002
2017-09-11,64,34.0,,0.34,21.76
2017-09-12,70,34.0,,0.34,23.8
2017-09-13,74,34.0,,0.34,25.16
2017-09-14,73,34.0,,0.34,24.82
2017-09-15,63,34.0,,0.34,21.42
2017-09-16,39,34.0,,0.34,13.260000000000002
2017-09-17,61,34.0,,0.34,20.740000000000002
2017-09-18,79,34.0,,0.34,26.860000000000003
2017-09-19,92,34.0,,0.34,31.28
2017-09-20,76,34.0,,0.34,25.840000000000003
2017-09-21,88,34.0,,0.34,29.92
2017-09-22,70,34.0,,0.34,23.8
2017-09-23,43,34.0,,0.34,14.620000000000001
2017-09-24,53,34.0,,0.34,18.02
2017-09-25,97,34.0,,0.34,32.980000000000004
2017-09-26,100,34.0,,0.34,34.0
2017-09-27,69,34.0,,0.34,23.46
2017-09-28,76,34.0,,0.34,25.840000000000003
2017-09-29,72,34.0,,0.34,24.48
2017-09-30,43,34.0,,0.34,14.620000000000001
2017-10-01,20,56.0,False,0.56,11.200000000000001
2017-10-02,36,56.0,,0.56,20.160000000000004
2017-10-03,40,56.0,,0.56,22.400000000000002
2017-10-04,31,56.0,,0.56,17.360000000000003
2017-10-05,40,56.0,,0.56,22.400000000000002
2017-10-06,27,56.0,,0.56,15.120000000000001
2017-10-07,20,56.0,,0.56,11.200000000000001
2017-10-08,22,56.0,,0.56,12.32
2017-10-09,35,56.0,,0.56,19.6
2017-10-10,47,56.0,,0.56,26.320000000000004
2017-10-11,44,56.0,,0.56,24.64
2017-10-12,39,56.0,,0.56,21.840000000000003
2017-10-13,35,56.0,,0.56,19.6
2017-10-14,24,56.0,,0.56,13.440000000000001
2017-10-15,20,56.0,,0.56,11.200000000000001
2017-10-16,60,56.0,,0.56,33.6
2017-10-17,52,56.0,,0.56,29.120000000000005
2017-10-18,59,56.0,,0.56,33.040000000000006
2017-10-19,60,56.0,,0.56,33.6
2017-10-20,55,56.0,,0.56,30.800000000000004
2017-10-21,25,56.0,,0.56,14.000000000000002
2017-10-22,25,56.0,,0.56,14.000000000000002
2017-10-23,63,56.0,,0.56,35.28
2017-10-24,98,56.0,,0.56,54.88
2017-10-25,79,56.0,,0.56,44.24
2017-10-26,95,56.0,,0.56,53.2
2017-10-27,77,56.0,,0.56,43.120000000000005
2017-10-28,30,56.0,,0.56,16.8
2017-10-29,22,56.0,,0.56,12.32
2017-10-30,78,56.0,,0.56,43.68000000000001
2017-10-31,100,56.0,,0.56,56.00000000000001
2017-11-01,100,51.0,False,0.51,51.0
2017-11-02,87,51.0,,0.51,44.37
2017-11-03,51,51.0,,0.51,26.01
2017-11-04,22,51.0,,0.51,11.22
2017-11-05,24,51.0,,0.51,12.24
2017-11-06,52,51.0,,0.51,26.52
2017-11-07,60,51.0,,0.51,30.6
2017-11-08,55,51.0,,0.51,28.05
2017-11-09,58,51.0,,0.51,29.580000000000002
2017-11-10,36,51.0,,0.51,18.36
2017-11-11,18,51.0,,0.51,9.18
2017-11-12,18,51.0,,0.51,9.18
2017-11-13,41,51.0,,0.51,20.91
2017-11-14,40,51.0,,0.51,20.4
2017-11-15,40,51.0,,0.51,20.4
2017-11-16,39,51.0,,0.51,19.89
2017-11-17,29,51.0,,0.51,14.790000000000001
2017-11-18,16,51.0,,0.51,8.16
2017-11-19,19,51.0,,0.51,9.69
2017-11-20,33,51.0,,0.51,16.830000000000002
2017-11-21,33,51.0,,0.51,16.830000000000002
2017-11-22,22,51.0,,0.51,11.22
2017-11-23,15,51.0,,0.51,7.65
2017-11-24,16,51.0,,0.51,8.16
2017-11-25,13,51.0,,0.51,6.63
2017-11-26,17,51.0,,0.51,8.67
2017-11-27,26,51.0,,0.51,13.26
2017-11-28,30,51.0,,0.51,15.3
2017-11-29,33,51.0,,0.51,16.830000000000002
2017-11-30,30,51.0,,0.51,15.3
2017-12-01,85,31.0,False,0.31,26.35
2017-12-02,47,31.0,,0.31,14.57
2017-12-03,59,31.0,,0.31,18.29
2017-12-04,100,31.0,,0.31,31.0
2017-12-05,91,31.0,,0.31,28.21
2017-12-06,88,31.0,,0.31,27.28
2017-12-07,80,31.0,,0.31,24.8
2017-12-08,73,31.0,,0.31,22.63
2017-12-09,47,31.0,,0.31,14.57
2017-12-10,63,31.0,,0.31,19.53
2017-12-11,76,31.0,,0.31,23.56
2017-12-12,73,31.0,,0.31,22.63
2017-12-13,78,31.0,,0.31,24.18
2017-12-14,73,31.0,,0.31,22.63
2017-12-15,71,31.0,,0.31,22.01
2017-12-16,48,31.0,,0.31,14.879999999999999
2017-12-17,49,31.0,,0.31,15.19
2017-12-18,72,31.0,,0.31,22.32
2017-12-19,99,31.0,,0.31,30.69
2017-12-20,71,31.0,,0.31,22.01
2017-12-21,75,31.0,,0.31,23.25
2017-12-22,45,31.0,,0.31,13.95
2017-12-23,40,31.0,,0.31,12.4
2017-12-24,28,31.0,,0.31,8.68
2017-12-25,33,31.0,,0.31,10.23
2017-12-26,47,31.0,,0.31,14.57
2017-12-27,55,31.0,,0.31,17.05
2017-12-28,66,31.0,,0.31,20.46
2017-12-29,54,31.0,,0.31,16.74
2017-12-30,47,31.0,,0.31,14.57
2017-12-31,38,31.0,,0.31,11.78
2018-01-01,13,55.0,False,0.55,7.15
2018-01-02,25,55.0,,0.55,13.750000000000002
2018-01-03,36,55.0,,0.55,19.8
2018-01-04,30,55.0,,0.55,16.5
2018-01-05,28,55.0,,0.55,15.400000000000002
2018-01-06,19,55.0,,0.55,10.450000000000001
2018-01-07,18,55.0,,0.55,9.9
2018-01-08,29,55.0,,0.55,15.950000000000001
2018-01-09,32,55.0,,0.55,17.6
2018-01-10,34,55.0,,0.55,18.700000000000003
2018-01-11,37,55.0,,0.55,20.35
2018-01-12,42,55.0,,0.55,23.1
2018-01-13,21,55.0,,0.55,11.55
2018-01-14,23,55.0,,0.55,12.65
2018-01-15,25,55.0,,0.55,13.750000000000002
2018-01-16,37,55.0,,0.55,20.35
2018-01-17,43,55.0,,0.55,23.650000000000002
2018-01-18,49,55.0,,0.55,26.950000000000003
2018-01-19,39,55.0,,0.55,21.450000000000003
2018-01-20,24,55.0,,0.55,13.200000000000001
2018-01-21,22,55.0,,0.55,12.100000000000001
2018-01-22,62,55.0,,0.55,34.1
2018-01-23,70,55.0,,0.55,38.5
2018-01-24,72,55.0,,0.55,39.6
2018-01-25,65,55.0,,0.55,35.75
2018-01-26,58,55.0,,0.55,31.900000000000002
2018-01-27,31,55.0,,0.55,17.05
2018-01-28,35,55.0,,0.55,19.25
2018-01-29,69,55.0,,0.55,37.95
2018-01-30,79,55.0,,0.55,43.45
2018-01-31,100,55.0,,0.55,55.00000000000001
2018-02-01,100,62.0,False,0.62,62.0
2018-02-02,59,62.0,,0.62,36.58
2018-02-03,22,62.0,,0.62,13.64
2018-02-04,23,62.0,,0.62,14.26
2018-02-05,39,62.0,,0.62,24.18
2018-02-06,43,62.0,,0.62,26.66
2018-02-07,54,62.0,,0.62,33.48
2018-02-08,55,62.0,,0.62,34.1
2018-02-09,29,62.0,,0.62,17.98
2018-02-10,19,62.0,,0.62,11.78
2018-02-11,22,62.0,,0.62,13.64
2018-02-12,36,62.0,,0.62,22.32
2018-02-13,38,62.0,,0.62,23.56
2018-02-14,41,62.0,,0.62,25.419999999999998
2018-02-15,40,62.0,,0.62,24.8
2018-02-16,32,62.0,,0.62,19.84
2018-02-17,20,62.0,,0.62,12.4
2018-02-18,21,62.0,,0.62,13.02
2018-02-19,26,62.0,,0.62,16.12
2018-02-20,42,62.0,,0.62,26.04
2018-02-21,38,62.0,,0.62,23.56
2018-02-22,39,62.0,,0.62,24.18
2018-02-23,26,62.0,,0.62,16.12
2018-02-24,16,62.0,,0.62,9.92
2018-02-25,21,62.0,,0.62,13.02
2018-02-26,36,62.0,,0.62,22.32
2018-02-27,39,62.0,,0.62,24.18
2018-02-28,41,62.0,,0.62,25.419999999999998
2018-03-01,88,37.0,False,0.37,32.56
2018-03-02,71,37.0,,0.37,26.27
2018-03-03,46,37.0,,0.37,17.02
2018-03-04,54,37.0,,0.37,19.98
2018-03-05,81,37.0,,0.37,29.97
2018-03-06,100,37.0,,0.37,37.0
2018-03-07,77,37.0,,0.37,28.49
2018-03-08,89,37.0,,0.37,32.93
2018-03-09,76,37.0,,0.37,28.12
2018-03-10,48,37.0,,0.37,17.759999999999998
2018-03-11,51,37.0,,0.37,18.87
2018-03-12,79,37.0,,0.37,29.23
2018-03-13,83,37.0,,0.37,30.71
2018-03-14,80,37.0,,0.37,29.6
2018-03-15,94,37.0,,0.37,34.78
2018-03-16,64,37.0,,0.37,23.68
2018-03-17,45,37.0,,0.37,16.65
2018-03-18,59,37.0,,0.37,21.83
2018-03-19,86,37.0,,0.37,31.82
2018-03-20,78,37.0,,0.37,28.86
2018-03-21,78,37.0,,0.37,28.86
2018-03-22,90,37.0,,0.37,33.3
2018-03-23,58,37.0,,0.37,21.46
2018-03-24,42,37.0,,0.37,15.54
2018-03-25,47,37.0,,0.37,17.39
2018-03-26,78,37.0,,0.37,28.86
2018-03-27,77,37.0,,0.37,28.49
2018-03-28,86,37.0,,0.37,31.82
2018-03-29,67,37.0,,0.37,24.79
2018-03-30,54,37.0,,0.37,19.98
2018-03-31,44,37.0,,0.37,16.28
2018-04-01,18,61.0,False,0.61,10.98
2018-04-02,30,61.0,,0.61,18.3
2018-04-03,32,61.0,,0.61,19.52
