date,culture_unscaled,culture_monthly,isPartial,scale,culture
2018-04-09,88,57.0,,0.57,50.16
2018-04-10,93,57.0,,0.57,53.01
2018-04-11,93,57.0,,0.57,53.01
2018-04-12,96,57.0,,0.57,54.72
2018-04-13,78,57.0,,0.57,44.459999999999994
2018-04-14,49,57.0,,0.57,27.929999999999996
2018-04-15,65,57.0,,0.57,37.05
2018-04-16,90,57.0,,0.57,51.3
2018-04-17,90,57.0,,0.57,51.3
2018-04-18,84,57.0,,0.57,47.879999999999995
2018-04-19,90,57.0,,0.57,51.3
2018-04-20,78,57.0,,0.57,44.459999999999994
2018-04-21,52,57.0,,0.57,29.639999999999997
2018-04-22,71,57.0,,0.57,40.47
2018-04-23,92,57.0,,0.57,52.44
2018-04-24,96,57.0,,0.57,54.72
2018-04-25,89,57.0,,0.57,50.73
2018-04-26,88,57.0,,0.57,50.16
2018-04-27,81,57.0,,0.57,46.169999999999995
2018-04-28,52,57.0,,0.57,29.639999999999997
2018-04-29,75,57.0,,0.57,42.74999999999999
2018-04-30,100,57.0,,0.57,56.99999999999999
2018-05-01,100,55.0,False,0.55,55.00000000000001
2018-05-02,100,55.0,,0.55,55.00000000000001
2018-05-03,92,55.0,,0.55,50.6
2018-05-04,81,55.0,,0.55,44.550000000000004
2018-05-05,57,55.0,,0.55,31.35
2018-05-06,68,55.0,,0.55,37.400000000000006
2018-05-07,94,55.0,,0.55,51.7
2018-05-08,95,55.0,,0.55,52.25000000000001
2018-05-09,95,55.0,,0.55,52.25000000000001
2018-05-10,91,55.0,,0.55,50.050000000000004
2018-05-11,76,55.0,,0.55,41.800000000000004
2018-05-12,47,55.0,,0.55,25.85
2018-05-13,57,55.0,,0.55,31.35
2018-05-14,89,55.0,,0.55,48.95
2018-05-15,84,55.0,,0.55,46.2
2018-05-16,89,55.0,,0.55,48.95
2018-05-17,81,55.0,,0.55,44.550000000000004
2018-05-18,74,55.0,,0.55,40.7
2018-05-19,47,55.0,,0.55,25.85
2018-05-20,54,55.0,,0.55,29.700000000000003
2018-05-21,88,55.0,,0.55,48.400000000000006
2018-05-22,86,55.0,,0.55,47.300000000000004
2018-05-23,75,55.0,,0.55,41.25
2018-05-24,76,55.0,,0.55,41.800000000000004
2018-05-25,58,55.0,,0.55,31.900000000000002
2018-05-26,48,55.0,,0.55,26.400000000000002
2018-05-27,52,55.0,,0.55,28.6
2018-05-28,48,55.0,,0.55,26.400000000000002
2018-05-29,65,55.0,,0.55,35.75
2018-05-30,72,55.0,,0.55,39.6
2018-05-31,69,55.0,,0.55,37.95
2018-06-01,95,41.0,False,0.41,38.949999999999996
2018-06-02,65,41.0,,0.41,26.65
2018-06-03,87,41.0,,0.41,35.669999999999995
2018-06-04,100,41.0,,0.41,41.0
2018-06-05,88,41.0,,0.41,36.08
2018-06-06,87,41.0,,0.41,35.669999999999995
2018-06-07,99,41.0,,0.41,40.589999999999996
2018-06-08,87,41.0,,0.41,35.669999999999995
2018-06-09,63,41.0,,0.41,25.83
2018-06-10,82,41.0,,0.41,33.62
2018-06-11,80,41.0,,0.41,32.8
2018-06-12,81,41.0,,0.41,33.21
2018-06-13,92,41.0,,0.41,37.72
2018-06-14,88,41.0,,0.41,36.08
2018-06-15,81,41.0,,0.41,33.21
2018-06-16,67,41.0,,0.41,27.47
2018-06-17,62,41.0,,0.41,25.419999999999998
2018-06-18,87,41.0,,0.41,35.669999999999995
2018-06-19,78,41.0,,0.41,31.979999999999997
2018-06-20,85,41.0,,0.41,34.85
2018-06-21,80,41.0,,0.41,32.8
2018-06-22,73,41.0,,0.41,29.93
2018-06-23,74,41.0,,0.41,30.34
2018-06-24,74,41.0,,0.41,30.34
2018-06-25,74,41.0,,0.41,30.34
2018-06-26,78,41.0,,0.41,31.979999999999997
2018-06-27,67,41.0,,0.41,27.47
2018-06-28,83,41.0,,0.41,34.03
2018-06-29,77,41.0,,0.41,31.569999999999997
2018-06-30,64,41.0,,0.41,26.24
2018-07-01,77,39.0,False,0.39,30.03
2018-07-02,69,39.0,,0.39,26.91
2018-07-03,83,39.0,,0.39,32.370000000000005
2018-07-04,62,39.0,,0.39,24.18
2018-07-05,70,39.0,,0.39,27.3
2018-07-06,75,39.0,,0.39,29.25
2018-07-07,67,39.0,,0.39,26.130000000000003
2018-07-08,74,39.0,,0.39,28.86
2018-07-09,76,39.0,,0.39,29.64
2018-07-10,88,39.0,,0.39,34.32
2018-07-11,91,39.0,,0.39,35.49
2018-07-12,98,39.0,,0.39,38.22
2018-07-13,87,39.0,,0.39,33.93
2018-07-14,70,39.0,,0.39,27.3
2018-07-15,80,39.0,,0.39,31.200000000000003
2018-07-16,98,39.0,,0.39,38.22
2018-07-17,95,39.0,,0.39,37.050000000000004
2018-07-18,98,39.0,,0.39,38.22
2018-07-19,100,39.0,,0.39,39.0
2018-07-20,82,39.0,,0.39,31.98
2018-07-21,77,39.0,,0.39,30.03
2018-07-22,84,39.0,,0.39,32.76
2018-07-23,85,39.0,,0.39,33.15
2018-07-24,90,39.0,,0.39,35.1
2018-07-25,90,39.0,,0.39,35.1
2018-07-26,87,39.0,,0.39,33.93
2018-07-27,81,39.0,,0.39,31.59
2018-07-28,79,39.0,,0.39,30.810000000000002
2018-07-29,78,39.0,,0.39,30.42
2018-07-30,81,39.0,,0.39,31.59
2018-07-31,93,39.0,,0.39,36.27
2018-08-01,58,46.0,False,0.46,26.68
2018-08-02,62,46.0,,0.46,28.52
2018-08-03,50,46.0,,0.46,23.0
2018-08-04,46,46.0,,0.46,21.16
2018-08-05,58,46.0,,0.46,26.68
2018-08-06,60,46.0,,0.46,27.6
2018-08-07,57,46.0,,0.46,26.220000000000002
2018-08-08,61,46.0,,0.46,28.060000000000002
2018-08-09,61,46.0,,0.46,28.060000000000002
2018-08-10,58,46.0,,0.46,26.68
2018-08-11,46,46.0,,0.46,21.16
2018-08-12,48,46.0,,0.46,22.080000000000002
2018-08-13,61,46.0,,0.46,28.060000000000002
2018-08-14,64,46.0,,0.46,29.44
2018-08-15,67,46.0,,0.46,30.82
2018-08-16,64,46.0,,0.46,29.44
2018-08-17,59,46.0,,0.46,27.14
2018-08-18,51,46.0,,0.46,23.46
2018-08-19,54,46.0,,0.46,24.84
2018-08-20,72,46.0,,0.46,33.120000000000005
2018-08-21,75,46.0,,0.46,34.5
2018-08-22,82,46.0,,0.46,37.72
2018-08-23,88,46.0,,0.46,40.480000000000004
2018-08-24,76,46.0,,0.46,34.96
2018-08-25,55,46.0,,0.46,25.3
2018-08-26,60,46.0,,0.46,27.6
2018-08-27,81,46.0,,0.46,37.260000000000005
2018-08-28,87,46.0,,0.46,40.02
2018-08-29,100,46.0,,0.46,46.0
2018-08-30,96,46.0,,0.46,44.160000000000004
2018-08-31,79,46.0,,0.46,36.34
2018-09-01,44,65.0,False,0.65,28.6
2018-09-02,56,65.0,,0.65,36.4
2018-09-03,50,65.0,,0.65,32.5
2018-09-04,75,65.0,,0.65,48.75
2018-09-05,82,65.0,,0.65,53.300000000000004
2018-09-06,100,65.0,,0.65,65.0
2018-09-07,81,65.0,,0.65,52.65
2018-09-08,45,65.0,,0.65,29.25
2018-09-09,53,65.0,,0.65,34.45
2018-09-10,90,65.0,,0.65,58.5
2018-09-11,88,65.0,,0.65,57.2
2018-09-12,90,65.0,,0.65,58.5
2018-09-13,92,65.0,,0.65,59.800000000000004
2018-09-14,86,65.0,,0.65,55.9
2018-09-15,53,65.0,,0.65,34.45
2018-09-16,61,65.0,,0.65,39.65
2018-09-17,88,65.0,,0.65,57.2
2018-09-18,95,65.0,,0.65,61.75
2018-09-19,94,65.0,,0.65,61.1
2018-09-20,92,65.0,,0.65,59.800000000000004
2018-09-21,80,65.0,,0.65,52.0
2018-09-22,56,65.0,,0.65,36.4
2018-09-23,66,65.0,,0.65,42.9
2018-09-24,89,65.0,,0.65,57.85
2018-09-25,98,65.0,,0.65,63.7
2018-09-26,99,65.0,,0.65,64.35000000000001
2018-09-27,96,65.0,,0.65,62.400000000000006
2018-09-28,83,65.0,,0.65,53.95
2018-09-29,52,65.0,,0.65,33.800000000000004
2018-09-30,70,65.0,,0.65,45.5
2018-10-01,100,67.0,False,0.67,67.0
2018-10-02,100,67.0,,0.67,67.0
2018-10-03,98,67.0,,0.67,65.66000000000001
2018-10-04,93,67.0,,0.67,62.31
2018-10-05,80,67.0,,0.67,53.6
2018-10-06,47,67.0,,0.67,31.490000000000002
2018-10-07,58,67.0,,0.67,38.86
2018-10-08,89,67.0,,0.67,59.63
2018-10-09,88,67.0,,0.67,58.96
2018-10-10,92,67.0,,0.67,61.64
2018-10-11,93,67.0,,0.67,62.31
2018-10-12,87,67.0,,0.67,58.290000000000006
2018-10-13,57,67.0,,0.67,38.190000000000005
2018-10-14,64,67.0,,0.67,42.88
2018-10-15,94,67.0,,0.67,62.980000000000004
2018-10-16,91,67.0,,0.67,60.970000000000006
2018-10-17,85,67.0,,0.67,56.95
2018-10-18,91,67.0,,0.67,60.970000000000006
2018-10-19,79,67.0,,0.67,52.93
2018-10-20,50,67.0,,0.67,33.5
2018-10-21,59,67.0,,0.67,39.53
2018-10-22,92,67.0,,0.67,61.64
2018-10-23,93,67.0,,0.67,62.31
2018-10-24,95,67.0,,0.67,63.650000000000006
2018-10-25,89,67.0,,0.67,59.63
2018-10-26,83,67.0,,0.67,55.61000000000001
2018-10-27,50,67.0,,0.67,33.5
2018-10-28,59,67.0,,0.67,39.53
2018-10-29,89,67.0,,0.67,59.63
2018-10-30,94,67.0,,0.67,62.980000000000004
2018-10-31,86,67.0,,0.67,57.620000000000005
2018-11-01,94,56.0,False,0.56,52.64000000000001
2018-11-02,83,56.0,,0.56,46.480000000000004
2018-11-03,54,56.0,,0.56,30.240000000000002
2018-11-04,61,56.0,,0.56,34.160000000000004
2018-11-05,99,56.0,,0.56,55.440000000000005
2018-11-06,91,56.0,,0.56,50.96000000000001
2018-11-07,85,56.0,,0.56,47.6
2018-11-08,89,56.0,,0.56,49.84
2018-11-09,85,56.0,,0.56,47.6
2018-11-10,53,56.0,,0.56,29.680000000000003
2018-11-11,55,56.0,,0.56,30.800000000000004
2018-11-12,81,56.0,,0.56,45.36000000000001
2018-11-13,99,56.0,,0.56,55.440000000000005
2018-11-14,99,56.0,,0.56,55.440000000000005
2018-11-15,92,56.0,,0.56,51.52
2018-11-16,76,56.0,,0.56,42.56
2018-11-17,55,56.0,,0.56,30.800000000000004
2018-11-18,58,56.0,,0.56,32.480000000000004
2018-11-19,79,56.0,,0.56,44.24
2018-11-20,76,56.0,,0.56,42.56
2018-11-21,52,56.0,,0.56,29.120000000000005
2018-11-22,38,56.0,,0.56,21.28
2018-11-23,43,56.0,,0.56,24.080000000000002
2018-11-24,44,56.0,,0.56,24.64
2018-11-25,63,56.0,,0.56,35.28
2018-11-26,80,56.0,,0.56,44.800000000000004
2018-11-27,95,56.0,,0.56,53.2
2018-11-28,100,56.0,,0.56,56.00000000000001
2018-11-29,98,56.0,,0.56,54.88
2018-11-30,84,56.0,,0.56,47.040000000000006
2018-12-01,49,47.0,False,0.47,23.029999999999998
2018-12-02,54,47.0,,0.47,25.38
2018-12-03,88,47.0,,0.47,41.36
2018-12-04,86,47.0,,0.47,40.419999999999995
2018-12-05,89,47.0,,0.47,41.83
2018-12-06,97,47.0,,0.47,45.589999999999996
2018-12-07,81,47.0,,0.47,38.07
2018-12-08,52,47.0,,0.47,24.439999999999998
2018-12-09,56,47.0,,0.47,26.32
2018-12-10,89,47.0,,0.47,41.83
2018-12-11,100,47.0,,0.47,47.0
2018-12-12,92,47.0,,0.47,43.239999999999995
2018-12-13,86,47.0,,0.47,40.419999999999995
2018-12-14,74,47.0,,0.47,34.78
2018-12-15,53,47.0,,0.47,24.91
2018-12-16,55,47.0,,0.47,25.849999999999998
2018-12-17,72,47.0,,0.47,33.839999999999996
2018-12-18,72,47.0,,0.47,33.839999999999996
2018-12-19,71,47.0,,0.47,33.37
2018-12-20,61,47.0,,0.47,28.669999999999998
2018-12-21,44,47.0,,0.47,20.68
2018-12-22,38,47.0,,0.47,17.86
2018-12-23,36,47.0,,0.47,16.919999999999998
2018-12-24,37,47.0,,0.47,17.39
2018-12-25,35,47.0,,0.47,16.45
2018-12-26,34,47.0,,0.47,15.979999999999999
2018-12-27,34,47.0,,0.47,15.979999999999999
2018-12-28,37,47.0,,0.47,17.39
2018-12-29,36,47.0,,0.47,16.919999999999998
2018-12-30,34,47.0,,0.47,15.979999999999999
2018-12-31,41,47.0,,0.47,19.27
2019-01-01,52,52.0,False,0.52,27.04
2019-01-02,54,52.0,,0.52,28.080000000000002
2019-01-03,61,52.0,,0.52,31.720000000000002
2019-01-04,61,52.0,,0.52,31.720000000000002
2019-01-05,51,52.0,,0.52,26.52
2019-01-06,53,52.0,,0.52,27.560000000000002
2019-01-07,74,52.0,,0.52,38.480000000000004
2019-01-08,78,52.0,,0.52,40.56
2019-01-09,91,52.0,,0.52,47.32
2019-01-10,91,52.0,,0.52,47.32
2019-01-11,86,52.0,,0.52,44.72
2019-01-12,53,52.0,,0.52,27.560000000000002
2019-01-13,54,52.0,,0.52,28.080000000000002
2019-01-14,87,52.0,,0.52,45.24
2019-01-15,96,52.0,,0.52,49.92
2019-01-16,93,52.0,,0.52,48.36
2019-01-17,93,52.0,,0.52,48.36
2019-01-18,85,52.0,,0.52,44.2
2019-01-19,51,52.0,,0.52,26.52
2019-01-20,61,52.0,,0.52,31.720000000000002
2019-01-21,67,52.0,,0.52,34.84
2019-01-22,84,52.0,,0.52,43.68
2019-01-23,98,52.0,,0.52,50.96
2019-01-24,100,52.0,,0.52,52.0
2019-01-25,91,52.0,,0.52,47.32
2019-01-26,60,52.0,,0.52,31.200000000000003
2019-01-27,71,52.0,,0.52,36.92
2019-01-28,93,52.0,,0.52,48.36
2019-01-29,100,52.0,,0.52,52.0
2019-01-30,92,52.0,,0.52,47.84
2019-01-31,95,52.0,,0.52,49.4
2019-02-01,81,58.0,False,0.58,46.98
2019-02-02,55,58.0,,0.58,31.9
2019-02-03,61,58.0,,0.58,35.379999999999995
2019-02-04,83,58.0,,0.58,48.13999999999999
2019-02-05,89,58.0,,0.58,51.62
2019-02-06,100,58.0,,0.58,57.99999999999999
2019-02-07,87,58.0,,0.58,50.459999999999994
2019-02-08,79,58.0,,0.58,45.82
2019-02-09,59,58.0,,0.58,34.22
2019-02-10,68,58.0,,0.58,39.44
2019-02-11,87,58.0,,0.58,50.459999999999994
2019-02-12,95,58.0,,0.58,55.099999999999994
2019-02-13,97,58.0,,0.58,56.26
2019-02-14,90,58.0,,0.58,52.199999999999996
2019-02-15,82,58.0,,0.58,47.559999999999995
2019-02-16,53,58.0,,0.58,30.74
2019-02-17,64,58.0,,0.58,37.12
2019-02-18,80,58.0,,0.58,46.4
2019-02-19,85,58.0,,0.58,49.3
2019-02-20,85,58.0,,0.58,49.3
2019-02-21,90,58.0,,0.58,52.199999999999996
2019-02-22,79,58.0,,0.58,45.82
2019-02-23,59,58.0,,0.58,34.22
2019-02-24,69,58.0,,0.58,40.019999999999996
2019-02-25,94,58.0,,0.58,54.519999999999996
2019-02-26,88,58.0,,0.58,51.04
2019-02-27,93,58.0,,0.58,53.94
2019-02-28,90,58.0,,0.58,52.199999999999996
2019-03-01,85,55.0,False,0.55,46.75000000000001
2019-03-02,55,55.0,,0.55,30.250000000000004
2019-03-03,62,55.0,,0.55,34.1
2019-03-04,90,55.0,,0.55,49.50000000000001
2019-03-05,87,55.0,,0.55,47.85
2019-03-06,95,55.0,,0.55,52.25000000000001
2019-03-07,93,55.0,,0.55,51.150000000000006
2019-03-08,75,55.0,,0.55,41.25
2019-03-09,53,55.0,,0.55,29.150000000000002
2019-03-10,60,55.0,,0.55,33.0
2019-03-11,89,55.0,,0.55,48.95
2019-03-12,81,55.0,,0.55,44.550000000000004
2019-03-13,81,55.0,,0.55,44.550000000000004
2019-03-14,88,55.0,,0.55,48.400000000000006
2019-03-15,77,55.0,,0.55,42.35
2019-03-16,58,55.0,,0.55,31.900000000000002
2019-03-17,59,55.0,,0.55,32.45
2019-03-18,93,55.0,,0.55,51.150000000000006
2019-03-19,86,55.0,,0.55,47.300000000000004
2019-03-20,89,55.0,,0.55,48.95
2019-03-21,91,55.0,,0.55,50.050000000000004
2019-03-22,76,55.0,,0.55,41.800000000000004
2019-03-23,48,55.0,,0.55,26.400000000000002
2019-03-24,59,55.0,,0.55,32.45
2019-03-25,81,55.0,,0.55,44.550000000000004
2019-03-26,100,55.0,,0.55,55.00000000000001
2019-03-27,94,55.0,,0.55,51.7
2019-03-28,95,55.0,,0.55,52.25000000000001
2019-03-29,73,55.0,,0.55,40.150000000000006
2019-03-30,57,55.0,,0.55,31.35
2019-03-31,65,55.0,,0.55,35.75
2019-04-01,79,57.0,False,0.57,45.029999999999994
2019-04-02,84,57.0,,0.57,47.879999999999995
2019-04-03,86,57.0,,0.57,49.019999999999996
2019-04-04,84,57.0,,0.57,47.879999999999995
2019-04-05,77,57.0,,0.57,43.88999999999999
2019-04-06,53,57.0,,0.57,30.209999999999997
2019-04-07,61,57.0,,0.57,34.769999999999996
2019-04-08,81,57.0,,0.57,46.169999999999995
2019-04-09,84,57.0,,0.57,47.879999999999995
2019-04-10,89,57.0,,0.57,50.73
2019-04-11,87,57.0,,0.57,49.589999999999996
2019-04-12,77,57.0,,0.57,43.88999999999999
2019-04-13,50,57.0,,0.57,28.499999999999996
2019-04-14,57,57.0,,0.57,32.489999999999995
2019-04-15,86,57.0,,0.57,49.019999999999996
2019-04-16,89,57.0,,0.57,50.73
2019-04-17,90,57.0,,0.57,51.3
2019-04-18,77,57.0,,0.57,43.88999999999999
2019-04-19,64,57.0,,0.57,36.48
2019-04-20,48,57.0,,0.57,27.36
2019-04-21,59,57.0,,0.57,33.629999999999995
2019-04-22,77,57.0,,0.57,43.88999999999999
2019-04-23,100,57.0,,0.57,56.99999999999999
2019-04-24,82,57.0,,0.57,46.739999999999995
2019-04-25,91,57.0,,0.57,51.87
2019-04-26,80,57.0,,0.57,45.599999999999994
2019-04-27,55,57.0,,0.57,31.349999999999998
2019-04-28,63,57.0,,0.57,35.91
2019-04-29,81,57.0,,0.57,46.169999999999995
2019-04-30,90,57.0,,0.57,51.3
2019-05-01,91,52.0,False,0.52,47.32
2019-05-02,98,52.0,,0.52,50.96
2019-05-03,94,52.0,,0.52,48.88
2019-05-04,63,52.0,,0.52,32.76
2019-05-05,70,52.0,,0.52,36.4
2019-05-06,100,52.0,,0.52,52.0
2019-05-07,94,52.0,,0.52,48.88
2019-05-08,88,52.0,,0.52,45.760000000000005
2019-05-09,89,52.0,,0.52,46.28
2019-05-10,81,52.0,,0.52,42.120000000000005
2019-05-11,48,52.0,,0.52,24.96
2019-05-12,59,52.0,,0.52,30.68
2019-05-13,93,52.0,,0.52,48.36
2019-05-14,89,52.0,,0.52,46.28
2019-05-15,92,52.0,,0.52,47.84
2019-05-16,79,52.0,,0.52,41.08
2019-05-17,83,52.0,,0.52,43.160000000000004
2019-05-18,51,52.0,,0.52,26.52
2019-05-19,58,52.0,,0.52,30.16
2019-05-20,86,52.0,,0.52,44.72
2019-05-21,93,52.0,,0.52,48.36
2019-05-22,85,52.0,,0.52,44.2
2019-05-23,74,52.0,,0.52,38.480000000000004
2019-05-24,70,52.0,,0.52,36.4
2019-05-25,54,52.0,,0.52,28.080000000000002
2019-05-26,46,52.0,,0.52,23.92
2019-05-27,51,52.0,,0.52,26.52
2019-05-28,81,52.0,,0.52,42.120000000000005
2019-05-29,81,52.0,,0.52,42.120000000000005
2019-05-30,71,52.0,,0.52,36.92
2019-05-31,69,52.0,,0.52,35.88
2019-06-01,82,40.0,False,0.4,32.800000000000004
2019-06-02,76,40.0,,0.4,30.400000000000002
2019-06-03,88,40.0,,0.4,35.2
2019-06-04,93,40.0,,0.4,37.2
2019-06-05,99,40.0,,0.4,39.6
2019-06-06,100,40.0,,0.4,40.0
2019-06-07,82,40.0,,0.4,32.800000000000004
2019-06-08,61,40.0,,0.4,24.400000000000002
2019-06-09,61,40.0,,0.4,24.400000000000002
2019-06-10,86,40.0,,0.4,34.4
2019-06-11,92,40.0,,0.4,36.800000000000004
2019-06-12,96,40.0,,0.4,38.400000000000006
2019-06-13,86,40.0,,0.4,34.4
2019-06-14,78,40.0,,0.4,31.200000000000003
2019-06-15,63,40.0,,0.4,25.200000000000003
2019-06-16,65,40.0,,0.4,26.0
2019-06-17,84,40.0,,0.4,33.6
2019-06-18,80,40.0,,0.4,32.0
2019-06-19,80,40.0,,0.4,32.0
2019-06-20,80,40.0,,0.4,32.0
2019-06-21,62,40.0,,0.4,24.8
2019-06-22,59,40.0,,0.4,23.6
2019-06-23,65,40.0,,0.4,26.0
2019-06-24,73,40.0,,0.4,29.200000000000003
2019-06-25,81,40.0,,0.4,32.4
2019-06-26,76,40.0,,0.4,30.400000000000002
2019-06-27,75,40.0,,0.4,30.0
2019-06-28,66,40.0,,0.4,26.400000000000002
2019-06-29,74,40.0,,0.4,29.6
2019-06-30,69,40.0,,0.4,27.6
2019-07-01,81,38.0,False,0.38,30.78
2019-07-02,81,38.0,,0.38,30.78
2019-07-03,83,38.0,,0.38,31.54
2019-07-04,81,38.0,,0.38,30.78
2019-07-05,78,38.0,,0.38,29.64
2019-07-06,83,38.0,,0.38,31.54
2019-07-07,92,38.0,,0.38,34.96
2019-07-08,97,38.0,,0.38,36.86
2019-07-09,96,38.0,,0.38,36.480000000000004
2019-07-10,97,38.0,,0.38,36.86
2019-07-11,94,38.0,,0.38,35.72
2019-07-12,86,38.0,,0.38,32.68
2019-07-13,78,38.0,,0.38,29.64
2019-07-14,85,38.0,,0.38,32.3
2019-07-15,86,38.0,,0.38,32.68
2019-07-16,88,38.0,,0.38,33.44
2019-07-17,100,38.0,,0.38,38.0
2019-07-18,92,38.0,,0.38,34.96
2019-07-19,91,38.0,,0.38,34.58
2019-07-20,74,38.0,,0.38,28.12
2019-07-21,74,38.0,,0.38,28.12
2019-07-22,87,38.0,,0.38,33.06
2019-07-23,82,38.0,,0.38,31.16
2019-07-24,88,38.0,,0.38,33.44
2019-07-25,83,38.0,,0.38,31.54
2019-07-26,82,38.0,,0.38,31.16
2019-07-27,69,38.0,,0.38,26.22
2019-07-28,68,38.0,,0.38,25.84
2019-07-29,86,38.0,,0.38,32.68
2019-07-30,82,38.0,,0.38,31.16
2019-07-31,78,38.0,,0.38,29.64
2019-08-01,61,42.0,False,0.42,25.619999999999997
2019-08-02,50,42.0,,0.42,21.0
2019-08-03,43,42.0,,0.42,18.06
2019-08-04,48,42.0,,0.42,20.16
2019-08-05,49,42.0,,0.42,20.58
2019-08-06,60,42.0,,0.42,25.2
2019-08-07,57,42.0,,0.42,23.939999999999998
2019-08-08,58,42.0,,0.42,24.36
2019-08-09,57,42.0,,0.42,23.939999999999998
2019-08-10,49,42.0,,0.42,20.58
2019-08-11,48,42.0,,0.42,20.16
2019-08-12,64,42.0,,0.42,26.88
2019-08-13,67,42.0,,0.42,28.14
2019-08-14,70,42.0,,0.42,29.4
2019-08-15,67,42.0,,0.42,28.14
2019-08-16,66,42.0,,0.42,27.72
2019-08-17,51,42.0,,0.42,21.419999999999998
2019-08-18,57,42.0,,0.42,23.939999999999998
2019-08-19,68,42.0,,0.42,28.56
2019-08-20,74,42.0,,0.42,31.08
2019-08-21,76,42.0,,0.42,31.919999999999998
2019-08-22,75,42.0,,0.42,31.5
2019-08-23,73,42.0,,0.42,30.66
2019-08-24,46,42.0,,0.42,19.32
2019-08-25,60,42.0,,0.42,25.2
2019-08-26,82,42.0,,0.42,34.44
2019-08-27,90,42.0,,0.42,37.8
2019-08-28,99,42.0,,0.42,41.58
2019-08-29,100,42.0,,0.42,42.0
2019-08-30,78,42.0,,0.42,32.76
2019-08-31,61,42.0,,0.42,25.619999999999997
2019-09-01,45,64.0,False,0.64,28.8
2019-09-02,55,64.0,,0.64,35.2
2019-09-03,74,64.0,,0.64,47.36
2019-09-04,83,64.0,,0.64,53.120000000000005
2019-09-05,89,64.0,,0.64,56.96
2019-09-06,80,64.0,,0.64,51.2
2019-09-07,52,64.0,,0.64,33.28
2019-09-08,66,64.0,,0.64,42.24
2019-09-09,100,64.0,,0.64,64.0
2019-09-10,98,64.0,,0.64,62.72
2019-09-11,91,64.0,,0.64,58.24
2019-09-12,93,64.0,,0.64,59.52
2019-09-13,86,64.0,,0.64,55.04
2019-09-14,54,64.0,,0.64,34.56
2019-09-15,65,64.0,,0.64,41.6
2019-09-16,97,64.0,,0.64,62.08
2019-09-17,98,64.0,,0.64,62.72
2019-09-18,94,64.0,,0.64,60.160000000000004
2019-09-19,94,64.0,,0.64,60.160000000000004
2019-09-20,82,64.0,,0.64,52.480000000000004
2019-09-21,54,64.0,,0.64,34.56
2019-09-22,65,64.0,,0.64,41.6
2019-09-23,92,64.0,,0.64,58.88
2019-09-24,94,64.0,,0.64,60.160000000000004
2019-09-25,96,64.0,,0.64,61.44
2019-09-26,95,64.0,,0.64,60.800000000000004
2019-09-27,83,64.0,,0.64,53.120000000000005
2019-09-28,55,64.0,,0.64,35.2
2019-09-29,60,64.0,,0.64,38.4
2019-09-30,89,64.0,,0.64,56.96
2019-10-01,93,65.0,False,0.65,60.45
2019-10-02,93,65.0,,0.65,60.45
2019-10-03,86,65.0,,0.65,55.9
2019-10-04,77,65.0,,0.65,50.050000000000004
2019-10-05,50,65.0,,0.65,32.5
2019-10-06,52,65.0,,0.65,33.800000000000004
2019-10-07,84,65.0,,0.65,54.6
2019-10-08,84,65.0,,0.65,54.6
2019-10-09,80,65.0,,0.65,52.0
2019-10-10,87,65.0,,0.65,56.550000000000004
2019-10-11,68,65.0,,0.65,44.2
2019-10-12,45,65.0,,0.65,29.25
2019-10-13,56,65.0,,0.65,36.4
2019-10-14,76,65.0,,0.65,49.4
2019-10-15,82,65.0,,0.65,53.300000000000004
2019-10-16,75,65.0,,0.65,48.75
2019-10-17,82,65.0,,0.65,53.300000000000004
2019-10-18,66,65.0,,0.65,42.9
2019-10-19,45,65.0,,0.65,29.25
2019-10-20,53,65.0,,0.65,34.45
2019-10-21,78,65.0,,0.65,50.7
2019-10-22,81,65.0,,0.65,52.65
2019-10-23,85,65.0,,0.65,55.25
2019-10-24,79,65.0,,0.65,51.35
2019-10-25,70,65.0,,0.65,45.5
2019-10-26,47,65.0,,0.65,30.55
2019-10-27,51,65.0,,0.65,33.15
2019-10-28,84,65.0,,0.65,54.6
2019-10-29,81,65.0,,0.65,52.65
2019-10-30,100,65.0,,0.65,65.0
2019-10-31,94,65.0,,0.65,61.1
2019-11-01,77,57.0,False,0.57,43.88999999999999
2019-11-02,56,57.0,,0.57,31.919999999999998
2019-11-03,73,57.0,,0.57,41.61
2019-11-04,90,57.0,,0.57,51.3
2019-11-05,87,57.0,,0.57,49.589999999999996
2019-11-06,85,57.0,,0.57,48.449999999999996
2019-11-07,89,57.0,,0.57,50.73
2019-11-08,76,57.0,,0.57,43.31999999999999
2019-11-09,48,57.0,,0.57,27.36
2019-11-10,56,57.0,,0.57,31.919999999999998
2019-11-11,75,57.0,,0.57,42.74999999999999
2019-11-12,88,57.0,,0.57,50.16
2019-11-13,93,57.0,,0.57,53.01
2019-11-14,85,57.0,,0.57,48.449999999999996
2019-11-15,75,57.0,,0.57,42.74999999999999
2019-11-16,56,57.0,,0.57,31.919999999999998
2019-11-17,51,57.0,,0.57,29.069999999999997
2019-11-18,90,57.0,,0.57,51.3
2019-11-19,100,57.0,,0.57,56.99999999999999
2019-11-20,83,57.0,,0.57,47.309999999999995
2019-11-21,94,57.0,,0.57,53.58
2019-11-22,82,57.0,,0.57,46.739999999999995
2019-11-23,45,57.0,,0.57,25.65
2019-11-24,47,57.0,,0.57,26.79
