date,health_unscaled,health_monthly,isPartial,scale,health
2014-12-06,49,63.0,,0.63,30.87
2014-12-07,48,63.0,,0.63,30.240000000000002
2014-12-08,96,63.0,,0.63,60.480000000000004
2014-12-09,99,63.0,,0.63,62.37
2014-12-10,94,63.0,,0.63,59.22
2014-12-11,94,63.0,,0.63,59.22
2014-12-12,83,63.0,,0.63,52.29
2014-12-13,51,63.0,,0.63,32.13
2014-12-14,52,63.0,,0.63,32.76
2014-12-15,100,63.0,,0.63,63.0
2014-12-16,96,63.0,,0.63,60.480000000000004
2014-12-17,88,63.0,,0.63,55.44
2014-12-18,84,63.0,,0.63,52.92
2014-12-19,76,63.0,,0.63,47.88
2014-12-20,41,63.0,,0.63,25.830000000000002
2014-12-21,38,63.0,,0.63,23.94
2014-12-22,80,63.0,,0.63,50.4
2014-12-23,76,63.0,,0.63,47.88
2014-12-24,48,63.0,,0.63,30.240000000000002
2014-12-25,28,63.0,,0.63,17.64
2014-12-26,57,63.0,,0.63,35.910000000000004
2014-12-27,42,63.0,,0.63,26.46
2014-12-28,41,63.0,,0.63,25.830000000000002
2014-12-29,90,63.0,,0.63,56.7
2014-12-30,86,63.0,,0.63,54.18
2014-12-31,71,63.0,,0.63,44.73
2015-01-01,41,70.0,False,0.7,28.7
2015-01-02,72,70.0,,0.7,50.4
2015-01-03,49,70.0,,0.7,34.3
2015-01-04,44,70.0,,0.7,30.799999999999997
2015-01-05,97,70.0,,0.7,67.89999999999999
2015-01-06,98,70.0,,0.7,68.6
2015-01-07,94,70.0,,0.7,65.8
2015-01-08,91,70.0,,0.7,63.699999999999996
2015-01-09,81,70.0,,0.7,56.699999999999996
2015-01-10,47,70.0,,0.7,32.9
2015-01-11,47,70.0,,0.7,32.9
2015-01-12,97,70.0,,0.7,67.89999999999999
2015-01-13,94,70.0,,0.7,65.8
2015-01-14,96,70.0,,0.7,67.19999999999999
2015-01-15,97,70.0,,0.7,67.89999999999999
2015-01-16,86,70.0,,0.7,60.199999999999996
2015-01-17,50,70.0,,0.7,35.0
2015-01-18,43,70.0,,0.7,30.099999999999998
2015-01-19,74,70.0,,0.7,51.8
2015-01-20,100,70.0,,0.7,70.0
2015-01-21,100,70.0,,0.7,70.0
2015-01-22,93,70.0,,0.7,65.1
2015-01-23,86,70.0,,0.7,60.199999999999996
2015-01-24,53,70.0,,0.7,37.099999999999994
2015-01-25,48,70.0,,0.7,33.599999999999994
2015-01-26,90,70.0,,0.7,62.99999999999999
2015-01-27,91,70.0,,0.7,63.699999999999996
2015-01-28,96,70.0,,0.7,67.19999999999999
2015-01-29,97,70.0,,0.7,67.89999999999999
2015-01-30,83,70.0,,0.7,58.099999999999994
2015-01-31,50,70.0,,0.7,35.0
2015-02-01,49,71.0,False,0.71,34.79
2015-02-02,91,71.0,,0.71,64.61
2015-02-03,100,71.0,,0.71,71.0
2015-02-04,99,71.0,,0.71,70.28999999999999
2015-02-05,98,71.0,,0.71,69.58
2015-02-06,89,71.0,,0.71,63.19
2015-02-07,54,71.0,,0.71,38.339999999999996
2015-02-08,49,71.0,,0.71,34.79
2015-02-09,96,71.0,,0.71,68.16
2015-02-10,99,71.0,,0.71,70.28999999999999
2015-02-11,97,71.0,,0.71,68.86999999999999
2015-02-12,95,71.0,,0.71,67.45
2015-02-13,90,71.0,,0.71,63.9
2015-02-14,55,71.0,,0.71,39.05
2015-02-15,60,71.0,,0.71,42.599999999999994
2015-02-16,88,71.0,,0.71,62.48
2015-02-17,93,71.0,,0.71,66.03
2015-02-18,93,71.0,,0.71,66.03
2015-02-19,90,71.0,,0.71,63.9
2015-02-20,85,71.0,,0.71,60.349999999999994
2015-02-21,52,71.0,,0.71,36.92
2015-02-22,48,71.0,,0.71,34.08
2015-02-23,93,71.0,,0.71,66.03
2015-02-24,94,71.0,,0.71,66.74
2015-02-25,92,71.0,,0.71,65.32
2015-02-26,88,71.0,,0.71,62.48
2015-02-27,81,71.0,,0.71,57.51
2015-02-28,50,71.0,,0.71,35.5
2015-03-01,48,67.0,False,0.67,32.160000000000004
2015-03-02,96,67.0,,0.67,64.32000000000001
2015-03-03,92,67.0,,0.67,61.64
2015-03-04,99,67.0,,0.67,66.33
2015-03-05,87,67.0,,0.67,58.290000000000006
2015-03-06,85,67.0,,0.67,56.95
2015-03-07,51,67.0,,0.67,34.17
2015-03-08,46,67.0,,0.67,30.82
2015-03-09,94,67.0,,0.67,62.980000000000004
2015-03-10,95,67.0,,0.67,63.650000000000006
2015-03-11,94,67.0,,0.67,62.980000000000004
2015-03-12,88,67.0,,0.67,58.96
2015-03-13,84,67.0,,0.67,56.28
2015-03-14,46,67.0,,0.67,30.82
2015-03-15,48,67.0,,0.67,32.160000000000004
2015-03-16,93,67.0,,0.67,62.31
2015-03-17,95,67.0,,0.67,63.650000000000006
2015-03-18,91,67.0,,0.67,60.970000000000006
2015-03-19,93,67.0,,0.67,62.31
2015-03-20,81,67.0,,0.67,54.27
2015-03-21,49,67.0,,0.67,32.830000000000005
2015-03-22,45,67.0,,0.67,30.150000000000002
2015-03-23,100,67.0,,0.67,67.0
2015-03-24,96,67.0,,0.67,64.32000000000001
2015-03-25,86,67.0,,0.67,57.620000000000005
2015-03-26,96,67.0,,0.67,64.32000000000001
2015-03-27,82,67.0,,0.67,54.940000000000005
2015-03-28,47,67.0,,0.67,31.490000000000002
2015-03-29,49,67.0,,0.67,32.830000000000005
2015-03-30,98,67.0,,0.67,65.66000000000001
2015-03-31,96,67.0,,0.67,64.32000000000001
2015-04-01,91,68.0,False,0.68,61.88
2015-04-02,90,68.0,,0.68,61.2
2015-04-03,78,68.0,,0.68,53.040000000000006
2015-04-04,47,68.0,,0.68,31.96
2015-04-05,43,68.0,,0.68,29.240000000000002
2015-04-06,97,68.0,,0.68,65.96000000000001
2015-04-07,99,68.0,,0.68,67.32000000000001
2015-04-08,98,68.0,,0.68,66.64
2015-04-09,92,68.0,,0.68,62.56
2015-04-10,84,68.0,,0.68,57.120000000000005
2015-04-11,50,68.0,,0.68,34.0
2015-04-12,50,68.0,,0.68,34.0
2015-04-13,98,68.0,,0.68,66.64
2015-04-14,98,68.0,,0.68,66.64
2015-04-15,99,68.0,,0.68,67.32000000000001
2015-04-16,97,68.0,,0.68,65.96000000000001
2015-04-17,85,68.0,,0.68,57.800000000000004
2015-04-18,49,68.0,,0.68,33.32
2015-04-19,48,68.0,,0.68,32.64
2015-04-20,100,68.0,,0.68,68.0
2015-04-21,99,68.0,,0.68,67.32000000000001
2015-04-22,95,68.0,,0.68,64.60000000000001
2015-04-23,95,68.0,,0.68,64.60000000000001
2015-04-24,87,68.0,,0.68,59.160000000000004
2015-04-25,47,68.0,,0.68,31.96
2015-04-26,45,68.0,,0.68,30.6
2015-04-27,96,68.0,,0.68,65.28
2015-04-28,95,68.0,,0.68,64.60000000000001
2015-04-29,95,68.0,,0.68,64.60000000000001
2015-04-30,93,68.0,,0.68,63.24
2015-05-01,82,62.0,False,0.62,50.839999999999996
2015-05-02,45,62.0,,0.62,27.9
2015-05-03,43,62.0,,0.62,26.66
2015-05-04,96,62.0,,0.62,59.519999999999996
2015-05-05,96,62.0,,0.62,59.519999999999996
2015-05-06,92,62.0,,0.62,57.04
2015-05-07,90,62.0,,0.62,55.8
2015-05-08,83,62.0,,0.62,51.46
2015-05-09,46,62.0,,0.62,28.52
2015-05-10,42,62.0,,0.62,26.04
2015-05-11,95,62.0,,0.62,58.9
2015-05-12,100,62.0,,0.62,62.0
2015-05-13,95,62.0,,0.62,58.9
2015-05-14,91,62.0,,0.62,56.42
2015-05-15,81,62.0,,0.62,50.22
2015-05-16,48,62.0,,0.62,29.759999999999998
2015-05-17,44,62.0,,0.62,27.28
2015-05-18,94,62.0,,0.62,58.28
2015-05-19,96,62.0,,0.62,59.519999999999996
2015-05-20,94,62.0,,0.62,58.28
2015-05-21,89,62.0,,0.62,55.18
2015-05-22,81,62.0,,0.62,50.22
2015-05-23,43,62.0,,0.62,26.66
2015-05-24,39,62.0,,0.62,24.18
2015-05-25,48,62.0,,0.62,29.759999999999998
2015-05-26,98,62.0,,0.62,60.76
2015-05-27,98,62.0,,0.62,60.76
2015-05-28,94,62.0,,0.62,58.28
2015-05-29,85,62.0,,0.62,52.7
2015-05-30,47,62.0,,0.62,29.14
2015-05-31,47,62.0,,0.62,29.14
2015-06-01,93,66.0,False,0.66,61.38
2015-06-02,96,66.0,,0.66,63.36
2015-06-03,94,66.0,,0.66,62.040000000000006
2015-06-04,94,66.0,,0.66,62.040000000000006
2015-06-05,83,66.0,,0.66,54.78
2015-06-06,43,66.0,,0.66,28.380000000000003
2015-06-07,47,66.0,,0.66,31.020000000000003
2015-06-08,98,66.0,,0.66,64.68
2015-06-09,96,66.0,,0.66,63.36
2015-06-10,95,66.0,,0.66,62.7
2015-06-11,93,66.0,,0.66,61.38
2015-06-12,80,66.0,,0.66,52.800000000000004
2015-06-13,47,66.0,,0.66,31.020000000000003
2015-06-14,46,66.0,,0.66,30.360000000000003
2015-06-15,94,66.0,,0.66,62.040000000000006
2015-06-16,100,66.0,,0.66,66.0
2015-06-17,90,66.0,,0.66,59.400000000000006
2015-06-18,87,66.0,,0.66,57.42
2015-06-19,76,66.0,,0.66,50.160000000000004
2015-06-20,44,66.0,,0.66,29.040000000000003
2015-06-21,45,66.0,,0.66,29.700000000000003
2015-06-22,93,66.0,,0.66,61.38
2015-06-23,95,66.0,,0.66,62.7
2015-06-24,94,66.0,,0.66,62.040000000000006
2015-06-25,94,66.0,,0.66,62.040000000000006
2015-06-26,83,66.0,,0.66,54.78
2015-06-27,47,66.0,,0.66,31.020000000000003
2015-06-28,48,66.0,,0.66,31.68
2015-06-29,99,66.0,,0.66,65.34
2015-06-30,97,66.0,,0.66,64.02
2015-07-01,92,68.0,False,0.68,62.56
2015-07-02,83,68.0,,0.68,56.440000000000005
2015-07-03,56,68.0,,0.68,38.080000000000005
2015-07-04,38,68.0,,0.68,25.840000000000003
2015-07-05,40,68.0,,0.68,27.200000000000003
2015-07-06,94,68.0,,0.68,63.92
2015-07-07,95,68.0,,0.68,64.60000000000001
2015-07-08,96,68.0,,0.68,65.28
2015-07-09,88,68.0,,0.68,59.84
2015-07-10,81,68.0,,0.68,55.080000000000005
2015-07-11,45,68.0,,0.68,30.6
2015-07-12,44,68.0,,0.68,29.92
2015-07-13,96,68.0,,0.68,65.28
2015-07-14,97,68.0,,0.68,65.96000000000001
2015-07-15,89,68.0,,0.68,60.52
2015-07-16,90,68.0,,0.68,61.2
2015-07-17,81,68.0,,0.68,55.080000000000005
2015-07-18,46,68.0,,0.68,31.28
2015-07-19,45,68.0,,0.68,30.6
2015-07-20,97,68.0,,0.68,65.96000000000001
2015-07-21,100,68.0,,0.68,68.0
2015-07-22,88,68.0,,0.68,59.84
2015-07-23,91,68.0,,0.68,61.88
2015-07-24,86,68.0,,0.68,58.480000000000004
2015-07-25,46,68.0,,0.68,31.28
2015-07-26,46,68.0,,0.68,31.28
2015-07-27,99,68.0,,0.68,67.32000000000001
2015-07-28,98,68.0,,0.68,66.64
2015-07-29,93,68.0,,0.68,63.24
2015-07-30,94,68.0,,0.68,63.92
2015-07-31,82,68.0,,0.68,55.760000000000005
2015-08-01,44,68.0,False,0.68,29.92
2015-08-02,40,68.0,,0.68,27.200000000000003
2015-08-03,91,68.0,,0.68,61.88
2015-08-04,91,68.0,,0.68,61.88
2015-08-05,92,68.0,,0.68,62.56
2015-08-06,92,68.0,,0.68,62.56
2015-08-07,77,68.0,,0.68,52.36000000000001
2015-08-08,44,68.0,,0.68,29.92
2015-08-09,43,68.0,,0.68,29.240000000000002
2015-08-10,100,68.0,,0.68,68.0
2015-08-11,95,68.0,,0.68,64.60000000000001
2015-08-12,92,68.0,,0.68,62.56
2015-08-13,86,68.0,,0.68,58.480000000000004
2015-08-14,79,68.0,,0.68,53.720000000000006
2015-08-15,43,68.0,,0.68,29.240000000000002
2015-08-16,43,68.0,,0.68,29.240000000000002
2015-08-17,98,68.0,,0.68,66.64
2015-08-18,90,68.0,,0.68,61.2
2015-08-19,88,68.0,,0.68,59.84
2015-08-20,87,68.0,,0.68,59.160000000000004
2015-08-21,81,68.0,,0.68,55.080000000000005
2015-08-22,47,68.0,,0.68,31.96
2015-08-23,45,68.0,,0.68,30.6
2015-08-24,100,68.0,,0.68,68.0
2015-08-25,95,68.0,,0.68,64.60000000000001
2015-08-26,90,68.0,,0.68,61.2
2015-08-27,90,68.0,,0.68,61.2
2015-08-28,81,68.0,,0.68,55.080000000000005
2015-08-29,45,68.0,,0.68,30.6
2015-08-30,46,68.0,,0.68,31.28
2015-08-31,97,68.0,,0.68,65.96000000000001
2015-09-01,99,71.0,False,0.71,70.28999999999999
2015-09-02,92,71.0,,0.71,65.32
2015-09-03,89,71.0,,0.71,63.19
2015-09-04,80,71.0,,0.71,56.8
2015-09-05,46,71.0,,0.71,32.66
2015-09-06,41,71.0,,0.71,29.11
2015-09-07,50,71.0,,0.71,35.5
2015-09-08,100,71.0,,0.71,71.0
2015-09-09,96,71.0,,0.71,68.16
2015-09-10,96,71.0,,0.71,68.16
2015-09-11,86,71.0,,0.71,61.059999999999995
2015-09-12,43,71.0,,0.71,30.529999999999998
2015-09-13,44,71.0,,0.71,31.24
2015-09-14,90,71.0,,0.71,63.9
2015-09-15,95,71.0,,0.71,67.45
2015-09-16,96,71.0,,0.71,68.16
2015-09-17,90,71.0,,0.71,63.9
2015-09-18,81,71.0,,0.71,57.51
2015-09-19,46,71.0,,0.71,32.66
2015-09-20,41,71.0,,0.71,29.11
2015-09-21,98,71.0,,0.71,69.58
2015-09-22,97,71.0,,0.71,68.86999999999999
2015-09-23,94,71.0,,0.71,66.74
2015-09-24,90,71.0,,0.71,63.9
2015-09-25,81,71.0,,0.71,57.51
2015-09-26,46,71.0,,0.71,32.66
2015-09-27,43,71.0,,0.71,30.529999999999998
2015-09-28,95,71.0,,0.71,67.45
2015-09-29,100,71.0,,0.71,71.0
2015-09-30,98,71.0,,0.71,69.58
2015-10-01,87,70.0,False,0.7,60.9
2015-10-02,82,70.0,,0.7,57.4
2015-10-03,47,70.0,,0.7,32.9
2015-10-04,43,70.0,,0.7,30.099999999999998
2015-10-05,97,70.0,,0.7,67.89999999999999
2015-10-06,99,70.0,,0.7,69.3
2015-10-07,95,70.0,,0.7,66.5
2015-10-08,93,70.0,,0.7,65.1
2015-10-09,82,70.0,,0.7,57.4
2015-10-10,45,70.0,,0.7,31.499999999999996
2015-10-11,44,70.0,,0.7,30.799999999999997
2015-10-12,92,70.0,,0.7,64.39999999999999
2015-10-13,98,70.0,,0.7,68.6
2015-10-14,95,70.0,,0.7,66.5
2015-10-15,93,70.0,,0.7,65.1
2015-10-16,82,70.0,,0.7,57.4
2015-10-17,44,70.0,,0.7,30.799999999999997
2015-10-18,45,70.0,,0.7,31.499999999999996
2015-10-19,99,70.0,,0.7,69.3
2015-10-20,96,70.0,,0.7,67.19999999999999
2015-10-21,96,70.0,,0.7,67.19999999999999
2015-10-22,94,70.0,,0.7,65.8
2015-10-23,80,70.0,,0.7,56.0
2015-10-24,43,70.0,,0.7,30.099999999999998
2015-10-25,44,70.0,,0.7,30.799999999999997
2015-10-26,100,70.0,,0.7,70.0
2015-10-27,97,70.0,,0.7,67.89999999999999
2015-10-28,92,70.0,,0.7,64.39999999999999
2015-10-29,90,70.0,,0.7,62.99999999999999
2015-10-30,80,70.0,,0.7,56.0
2015-10-31,43,70.0,,0.7,30.099999999999998
2015-11-01,45,68.0,False,0.68,30.6
2015-11-02,96,68.0,,0.68,65.28
2015-11-03,100,68.0,,0.68,68.0
2015-11-04,94,68.0,,0.68,63.92
2015-11-05,93,68.0,,0.68,63.24
2015-11-06,79,68.0,,0.68,53.720000000000006
2015-11-07,44,68.0,,0.68,29.92
2015-11-08,42,68.0,,0.68,28.560000000000002
2015-11-09,92,68.0,,0.68,62.56
2015-11-10,93,68.0,,0.68,63.24
2015-11-11,85,68.0,,0.68,57.800000000000004
2015-11-12,91,68.0,,0.68,61.88
2015-11-13,77,68.0,,0.68,52.36000000000001
2015-11-14,43,68.0,,0.68,29.240000000000002
2015-11-15,43,68.0,,0.68,29.240000000000002
2015-11-16,91,68.0,,0.68,61.88
2015-11-17,94,68.0,,0.68,63.92
2015-11-18,89,68.0,,0.68,60.52
2015-11-19,90,68.0,,0.68,61.2
2015-11-20,78,68.0,,0.68,53.040000000000006
2015-11-21,43,68.0,,0.68,29.240000000000002
2015-11-22,40,68.0,,0.68,27.200000000000003
2015-11-23,82,68.0,,0.68,55.760000000000005
2015-11-24,80,68.0,,0.68,54.400000000000006
2015-11-25,65,68.0,,0.68,44.2
2015-11-26,30,68.0,,0.68,20.400000000000002
2015-11-27,41,68.0,,0.68,27.880000000000003
2015-11-28,36,68.0,,0.68,24.48
2015-11-29,41,68.0,,0.68,27.880000000000003
2015-11-30,84,68.0,,0.68,57.120000000000005
2015-12-01,97,65.0,False,0.65,63.050000000000004
2015-12-02,91,65.0,,0.65,59.15
2015-12-03,91,65.0,,0.65,59.15
2015-12-04,81,65.0,,0.65,52.65
2015-12-05,46,65.0,,0.65,29.900000000000002
2015-12-06,42,65.0,,0.65,27.3
2015-12-07,93,65.0,,0.65,60.45
2015-12-08,93,65.0,,0.65,60.45
2015-12-09,91,65.0,,0.65,59.15
2015-12-10,87,65.0,,0.65,56.550000000000004
2015-12-11,80,65.0,,0.65,52.0
2015-12-12,48,65.0,,0.65,31.200000000000003
2015-12-13,45,65.0,,0.65,29.25
2015-12-14,91,65.0,,0.65,59.15
2015-12-15,100,65.0,,0.65,65.0
2015-12-16,86,65.0,,0.65,55.9
2015-12-17,81,65.0,,0.65,52.65
2015-12-18,73,65.0,,0.65,47.45
2015-12-19,39,65.0,,0.65,25.35
2015-12-20,38,65.0,,0.65,24.7
2015-12-21,75,65.0,,0.65,48.75
2015-12-22,72,65.0,,0.65,46.800000000000004
2015-12-23,64,65.0,,0.65,41.6
2015-12-24,39,65.0,,0.65,25.35
2015-12-25,23,65.0,,0.65,14.950000000000001
2015-12-26,36,65.0,,0.65,23.400000000000002
2015-12-27,36,65.0,,0.65,23.400000000000002
2015-12-28,81,65.0,,0.65,52.65
2015-12-29,85,65.0,,0.65,55.25
2015-12-30,81,65.0,,0.65,52.65
2015-12-31,61,65.0,,0.65,39.65
2016-01-01,38,71.0,False,0.71,26.979999999999997
2016-01-02,43,71.0,,0.71,30.529999999999998
2016-01-03,43,71.0,,0.71,30.529999999999998
2016-01-04,95,71.0,,0.71,67.45
2016-01-05,94,71.0,,0.71,66.74
2016-01-06,93,71.0,,0.71,66.03
2016-01-07,90,71.0,,0.71,63.9
2016-01-08,83,71.0,,0.71,58.93
2016-01-09,49,71.0,,0.71,34.79
2016-01-10,41,71.0,,0.71,29.11
2016-01-11,87,71.0,,0.71,61.769999999999996
2016-01-12,93,71.0,,0.71,66.03
2016-01-13,92,71.0,,0.71,65.32
2016-01-14,85,71.0,,0.71,60.349999999999994
2016-01-15,86,71.0,,0.71,61.059999999999995
2016-01-16,51,71.0,,0.71,36.21
2016-01-17,42,71.0,,0.71,29.82
2016-01-18,77,71.0,,0.71,54.669999999999995
2016-01-19,96,71.0,,0.71,68.16
2016-01-20,96,71.0,,0.71,68.16
2016-01-21,89,71.0,,0.71,63.19
2016-01-22,80,71.0,,0.71,56.8
2016-01-23,49,71.0,,0.71,34.79
2016-01-24,45,71.0,,0.71,31.95
2016-01-25,93,71.0,,0.71,66.03
2016-01-26,95,71.0,,0.71,67.45
2016-01-27,100,71.0,,0.71,71.0
2016-01-28,98,71.0,,0.71,69.58
2016-01-29,91,71.0,,0.71,64.61
2016-01-30,59,71.0,,0.71,41.89
2016-01-31,58,71.0,,0.71,41.18
2016-02-01,100,72.0,False,0.72,72.0
2016-02-02,92,72.0,,0.72,66.24
2016-02-03,95,72.0,,0.72,68.39999999999999
2016-02-04,90,72.0,,0.72,64.8
2016-02-05,81,72.0,,0.72,58.32
2016-02-06,51,72.0,,0.72,36.72
2016-02-07,46,72.0,,0.72,33.12
2016-02-08,86,72.0,,0.72,61.919999999999995
2016-02-09,91,72.0,,0.72,65.52
2016-02-10,90,72.0,,0.72,64.8
2016-02-11,88,72.0,,0.72,63.36
2016-02-12,81,72.0,,0.72,58.32
2016-02-13,49,72.0,,0.72,35.28
2016-02-14,44,72.0,,0.72,31.68
2016-02-15,77,72.0,,0.72,55.44
2016-02-16,93,72.0,,0.72,66.96
2016-02-17,99,72.0,,0.72,71.28
2016-02-18,90,72.0,,0.72,64.8
2016-02-19,82,72.0,,0.72,59.04
2016-02-20,50,72.0,,0.72,36.0
2016-02-21,48,72.0,,0.72,34.56
2016-02-22,92,72.0,,0.72,66.24
2016-02-23,94,72.0,,0.72,67.67999999999999
2016-02-24,88,72.0,,0.72,63.36
2016-02-25,87,72.0,,0.72,62.64
2016-02-26,82,72.0,,0.72,59.04
2016-02-27,50,72.0,,0.72,36.0
2016-02-28,49,72.0,,0.72,35.28
2016-02-29,91,72.0,,0.72,65.52
2016-03-01,94,70.0,False,0.7,65.8
2016-03-02,96,70.0,,0.7,67.19999999999999
2016-03-03,91,70.0,,0.7,63.699999999999996
2016-03-04,86,70.0,,0.7,60.199999999999996
2016-03-05,51,70.0,,0.7,35.699999999999996
2016-03-06,50,70.0,,0.7,35.0
2016-03-07,96,70.0,,0.7,67.19999999999999
2016-03-08,96,70.0,,0.7,67.19999999999999
2016-03-09,92,70.0,,0.7,64.39999999999999
2016-03-10,92,70.0,,0.7,64.39999999999999
2016-03-11,84,70.0,,0.7,58.8
2016-03-12,47,70.0,,0.7,32.9
2016-03-13,50,70.0,,0.7,35.0
2016-03-14,95,70.0,,0.7,66.5
2016-03-15,97,70.0,,0.7,67.89999999999999
2016-03-16,88,70.0,,0.7,61.599999999999994
2016-03-17,86,70.0,,0.7,60.199999999999996
2016-03-18,79,70.0,,0.7,55.3
2016-03-19,49,70.0,,0.7,34.3
2016-03-20,46,70.0,,0.7,32.199999999999996
2016-03-21,96,70.0,,0.7,67.19999999999999
2016-03-22,93,70.0,,0.7,65.1
2016-03-23,91,70.0,,0.7,63.699999999999996
2016-03-24,91,70.0,,0.7,63.699999999999996
2016-03-25,75,70.0,,0.7,52.5
2016-03-26,46,70.0,,0.7,32.199999999999996
2016-03-27,45,70.0,,0.7,31.499999999999996
2016-03-28,98,70.0,,0.7,68.6
2016-03-29,100,70.0,,0.7,70.0
2016-03-30,100,70.0,,0.7,70.0
2016-03-31,92,70.0,,0.7,64.39999999999999
2016-04-01,80,71.0,False,0.71,56.8
2016-04-02,49,71.0,,0.71,34.79
2016-04-03,48,71.0,,0.71,34.08
2016-04-04,95,71.0,,0.71,67.45
2016-04-05,96,71.0,,0.71,68.16
2016-04-06,92,71.0,,0.71,65.32
2016-04-07,93,71.0,,0.71,66.03
2016-04-08,82,71.0,,0.71,58.22
2016-04-09,49,71.0,,0.71,34.79
2016-04-10,51,71.0,,0.71,36.21
2016-04-11,100,71.0,,0.71,71.0
2016-04-12,98,71.0,,0.71,69.58
2016-04-13,96,71.0,,0.71,68.16
2016-04-14,87,71.0,,0.71,61.769999999999996
2016-04-15,80,71.0,,0.71,56.8
2016-04-16,50,71.0,,0.71,35.5
2016-04-17,48,71.0,,0.71,34.08
2016-04-18,90,71.0,,0.71,63.9
2016-04-19,94,71.0,,0.71,66.74
2016-04-20,89,71.0,,0.71,63.19
2016-04-21,86,71.0,,0.71,61.059999999999995
2016-04-22,77,71.0,,0.71,54.669999999999995
2016-04-23,45,71.0,,0.71,31.95
2016-04-24,44,71.0,,0.71,31.24
2016-04-25,94,71.0,,0.71,66.74
2016-04-26,93,71.0,,0.71,66.03
2016-04-27,92,71.0,,0.71,65.32
2016-04-28,86,71.0,,0.71,61.059999999999995
2016-04-29,79,71.0,,0.71,56.089999999999996
2016-04-30,45,71.0,,0.71,31.95
2016-05-01,49,66.0,False,0.66,32.34
2016-05-02,100,66.0,,0.66,66.0
2016-05-03,97,66.0,,0.66,64.02
2016-05-04,96,66.0,,0.66,63.36
2016-05-05,92,66.0,,0.66,60.720000000000006
2016-05-06,81,66.0,,0.66,53.46
2016-05-07,47,66.0,,0.66,31.020000000000003
2016-05-08,41,66.0,,0.66,27.060000000000002
2016-05-09,98,66.0,,0.66,64.68
2016-05-10,96,66.0,,0.66,63.36
2016-05-11,94,66.0,,0.66,62.040000000000006
2016-05-12,90,66.0,,0.66,59.400000000000006
2016-05-13,80,66.0,,0.66,52.800000000000004
2016-05-14,47,66.0,,0.66,31.020000000000003
2016-05-15,47,66.0,,0.66,31.020000000000003
2016-05-16,99,66.0,,0.66,65.34
2016-05-17,95,66.0,,0.66,62.7
2016-05-18,95,66.0,,0.66,62.7
2016-05-19,90,66.0,,0.66,59.400000000000006
2016-05-20,85,66.0,,0.66,56.1
2016-05-21,48,66.0,,0.66,31.68
2016-05-22,48,66.0,,0.66,31.68
2016-05-23,96,66.0,,0.66,63.36
2016-05-24,95,66.0,,0.66,62.7
2016-05-25,92,66.0,,0.66,60.720000000000006
2016-05-26,86,66.0,,0.66,56.760000000000005
2016-05-27,75,66.0,,0.66,49.5
2016-05-28,43,66.0,,0.66,28.380000000000003
2016-05-29,40,66.0,,0.66,26.400000000000002
2016-05-30,47,66.0,,0.66,31.020000000000003
2016-05-31,97,66.0,,0.66,64.02
2016-06-01,98,65.0,False,0.65,63.7
2016-06-02,94,65.0,,0.65,61.1
2016-06-03,83,65.0,,0.65,53.95
2016-06-04,47,65.0,,0.65,30.55
2016-06-05,47,65.0,,0.65,30.55
2016-06-06,95,65.0,,0.65,61.75
2016-06-07,97,65.0,,0.65,63.050000000000004
2016-06-08,96,65.0,,0.65,62.400000000000006
2016-06-09,93,65.0,,0.65,60.45
2016-06-10,81,65.0,,0.65,52.65
2016-06-11,47,65.0,,0.65,30.55
2016-06-12,44,65.0,,0.65,28.6
2016-06-13,97,65.0,,0.65,63.050000000000004
2016-06-14,94,65.0,,0.65,61.1
2016-06-15,93,65.0,,0.65,60.45
2016-06-16,90,65.0,,0.65,58.5
2016-06-17,81,65.0,,0.65,52.65
2016-06-18,48,65.0,,0.65,31.200000000000003
2016-06-19,42,65.0,,0.65,27.3
2016-06-20,96,65.0,,0.65,62.400000000000006
2016-06-21,94,65.0,,0.65,61.1
2016-06-22,93,65.0,,0.65,60.45
2016-06-23,93,65.0,,0.65,60.45
2016-06-24,79,65.0,,0.65,51.35
2016-06-25,47,65.0,,0.65,30.55
2016-06-26,47,65.0,,0.65,30.55
2016-06-27,98,65.0,,0.65,63.7
2016-06-28,100,65.0,,0.65,65.0
2016-06-29,96,65.0,,0.65,62.400000000000006
2016-06-30,91,65.0,,0.65,59.15
2016-07-01,76,61.0,False,0.61,46.36
