date,quarantine_unscaled,quarantine_monthly,isPartial,scale,quarantine
2016-10-04,44,1.0,,0.01,0.44
2016-10-05,40,1.0,,0.01,0.4
2016-10-06,54,1.0,,0.01,0.54
2016-10-07,28,1.0,,0.01,0.28
2016-10-08,38,1.0,,0.01,0.38
2016-10-09,48,1.0,,0.01,0.48
2016-10-10,68,1.0,,0.01,0.68
2016-10-11,36,1.0,,0.01,0.36
2016-10-12,31,1.0,,0.01,0.31
2016-10-13,45,1.0,,0.01,0.45
2016-10-14,56,1.0,,0.01,0.56
2016-10-15,44,1.0,,0.01,0.44
2016-10-16,58,1.0,,0.01,0.58
2016-10-17,44,1.0,,0.01,0.44
2016-10-18,66,1.0,,0.01,0.66
2016-10-19,54,1.0,,0.01,0.54
2016-10-20,27,1.0,,0.01,0.27
2016-10-21,74,1.0,,0.01,0.74
2016-10-22,56,1.0,,0.01,0.56
2016-10-23,33,1.0,,0.01,0.33
2016-10-24,57,1.0,,0.01,0.5700000000000001
2016-10-25,49,1.0,,0.01,0.49
2016-10-26,40,1.0,,0.01,0.4
2016-10-27,40,1.0,,0.01,0.4
2016-10-28,65,1.0,,0.01,0.65
2016-10-29,54,1.0,,0.01,0.54
2016-10-30,26,1.0,,0.01,0.26
2016-10-31,45,1.0,,0.01,0.45
2016-11-01,72,1.0,False,0.01,0.72
2016-11-02,45,1.0,,0.01,0.45
2016-11-03,39,1.0,,0.01,0.39
2016-11-04,48,1.0,,0.01,0.48
2016-11-05,84,1.0,,0.01,0.84
2016-11-06,61,1.0,,0.01,0.61
2016-11-07,45,1.0,,0.01,0.45
2016-11-08,77,1.0,,0.01,0.77
2016-11-09,23,1.0,,0.01,0.23
2016-11-10,58,1.0,,0.01,0.58
2016-11-11,54,1.0,,0.01,0.54
2016-11-12,42,1.0,,0.01,0.42
2016-11-13,61,1.0,,0.01,0.61
2016-11-14,63,1.0,,0.01,0.63
2016-11-15,73,1.0,,0.01,0.73
2016-11-16,57,1.0,,0.01,0.5700000000000001
2016-11-17,63,1.0,,0.01,0.63
2016-11-18,59,1.0,,0.01,0.59
2016-11-19,14,1.0,,0.01,0.14
2016-11-20,34,1.0,,0.01,0.34
2016-11-21,69,1.0,,0.01,0.6900000000000001
2016-11-22,41,1.0,,0.01,0.41000000000000003
2016-11-23,100,1.0,,0.01,1.0
2016-11-24,42,1.0,,0.01,0.42
2016-11-25,38,1.0,,0.01,0.38
2016-11-26,85,1.0,,0.01,0.85
2016-11-27,33,1.0,,0.01,0.33
2016-11-28,37,1.0,,0.01,0.37
2016-11-29,63,1.0,,0.01,0.63
2016-11-30,71,1.0,,0.01,0.71
2016-12-01,61,1.0,False,0.01,0.61
2016-12-02,100,1.0,,0.01,1.0
2016-12-03,51,1.0,,0.01,0.51
2016-12-04,41,1.0,,0.01,0.41000000000000003
2016-12-05,61,1.0,,0.01,0.61
2016-12-06,59,1.0,,0.01,0.59
2016-12-07,61,1.0,,0.01,0.61
2016-12-08,55,1.0,,0.01,0.55
2016-12-09,45,1.0,,0.01,0.45
2016-12-10,90,1.0,,0.01,0.9
2016-12-11,51,1.0,,0.01,0.51
2016-12-12,70,1.0,,0.01,0.7000000000000001
2016-12-13,48,1.0,,0.01,0.48
2016-12-14,30,1.0,,0.01,0.3
2016-12-15,43,1.0,,0.01,0.43
2016-12-16,72,1.0,,0.01,0.72
2016-12-17,98,1.0,,0.01,0.98
2016-12-18,45,1.0,,0.01,0.45
2016-12-19,70,1.0,,0.01,0.7000000000000001
2016-12-20,53,1.0,,0.01,0.53
2016-12-21,34,1.0,,0.01,0.34
2016-12-22,63,1.0,,0.01,0.63
2016-12-23,64,1.0,,0.01,0.64
2016-12-24,32,1.0,,0.01,0.32
2016-12-25,42,1.0,,0.01,0.42
2016-12-26,37,1.0,,0.01,0.37
2016-12-27,47,1.0,,0.01,0.47000000000000003
2016-12-28,27,1.0,,0.01,0.27
2016-12-29,47,1.0,,0.01,0.47000000000000003
2016-12-30,69,1.0,,0.01,0.6900000000000001
2016-12-31,29,1.0,,0.01,0.29
2017-01-01,60,1.0,False,0.01,0.6
2017-01-02,68,1.0,,0.01,0.68
2017-01-03,39,1.0,,0.01,0.39
2017-01-04,39,1.0,,0.01,0.39
2017-01-05,89,1.0,,0.01,0.89
2017-01-06,40,1.0,,0.01,0.4
2017-01-07,45,1.0,,0.01,0.45
2017-01-08,28,1.0,,0.01,0.28
2017-01-09,52,1.0,,0.01,0.52
2017-01-10,66,1.0,,0.01,0.66
2017-01-11,100,1.0,,0.01,1.0
2017-01-12,34,1.0,,0.01,0.34
2017-01-13,39,1.0,,0.01,0.39
2017-01-14,68,1.0,,0.01,0.68
2017-01-15,56,1.0,,0.01,0.56
2017-01-16,64,1.0,,0.01,0.64
2017-01-17,38,1.0,,0.01,0.38
2017-01-18,61,1.0,,0.01,0.61
2017-01-19,52,1.0,,0.01,0.52
2017-01-20,10,1.0,,0.01,0.1
2017-01-21,61,1.0,,0.01,0.61
2017-01-22,65,1.0,,0.01,0.65
2017-01-23,59,1.0,,0.01,0.59
2017-01-24,65,1.0,,0.01,0.65
2017-01-25,47,1.0,,0.01,0.47000000000000003
2017-01-26,74,1.0,,0.01,0.74
2017-01-27,63,1.0,,0.01,0.63
2017-01-28,63,1.0,,0.01,0.63
2017-01-29,22,1.0,,0.01,0.22
2017-01-30,46,1.0,,0.01,0.46
2017-01-31,87,1.0,,0.01,0.87
2017-02-01,83,1.0,False,0.01,0.8300000000000001
2017-02-02,90,1.0,,0.01,0.9
2017-02-03,98,1.0,,0.01,0.98
2017-02-04,77,1.0,,0.01,0.77
2017-02-05,25,1.0,,0.01,0.25
2017-02-06,46,1.0,,0.01,0.46
2017-02-07,78,1.0,,0.01,0.78
2017-02-08,96,1.0,,0.01,0.96
2017-02-09,85,1.0,,0.01,0.85
2017-02-10,100,1.0,,0.01,1.0
2017-02-11,46,1.0,,0.01,0.46
2017-02-12,90,1.0,,0.01,0.9
2017-02-13,77,1.0,,0.01,0.77
2017-02-14,80,1.0,,0.01,0.8
2017-02-15,38,1.0,,0.01,0.38
2017-02-16,80,1.0,,0.01,0.8
2017-02-17,91,1.0,,0.01,0.91
2017-02-18,45,1.0,,0.01,0.45
2017-02-19,39,1.0,,0.01,0.39
2017-02-20,39,1.0,,0.01,0.39
2017-02-21,78,1.0,,0.01,0.78
2017-02-22,52,1.0,,0.01,0.52
2017-02-23,85,1.0,,0.01,0.85
2017-02-24,92,1.0,,0.01,0.92
2017-02-25,32,1.0,,0.01,0.32
2017-02-26,74,1.0,,0.01,0.74
2017-02-27,68,1.0,,0.01,0.68
2017-02-28,50,1.0,,0.01,0.5
2017-03-01,73,1.0,False,0.01,0.73
2017-03-02,64,1.0,,0.01,0.64
2017-03-03,68,1.0,,0.01,0.68
2017-03-04,100,1.0,,0.01,1.0
2017-03-05,31,1.0,,0.01,0.31
2017-03-06,39,1.0,,0.01,0.39
2017-03-07,48,1.0,,0.01,0.48
2017-03-08,67,1.0,,0.01,0.67
2017-03-09,67,1.0,,0.01,0.67
2017-03-10,68,1.0,,0.01,0.68
2017-03-11,80,1.0,,0.01,0.8
2017-03-12,64,1.0,,0.01,0.64
2017-03-13,92,1.0,,0.01,0.92
2017-03-14,67,1.0,,0.01,0.67
2017-03-15,67,1.0,,0.01,0.67
2017-03-16,63,1.0,,0.01,0.63
2017-03-17,50,1.0,,0.01,0.5
2017-03-18,45,1.0,,0.01,0.45
2017-03-19,50,1.0,,0.01,0.5
2017-03-20,41,1.0,,0.01,0.41000000000000003
2017-03-21,78,1.0,,0.01,0.78
2017-03-22,83,1.0,,0.01,0.8300000000000001
2017-03-23,85,1.0,,0.01,0.85
2017-03-24,85,1.0,,0.01,0.85
2017-03-25,44,1.0,,0.01,0.44
2017-03-26,63,1.0,,0.01,0.63
2017-03-27,93,1.0,,0.01,0.93
2017-03-28,31,1.0,,0.01,0.31
2017-03-29,94,1.0,,0.01,0.9400000000000001
2017-03-30,80,1.0,,0.01,0.8
2017-03-31,70,1.0,,0.01,0.7000000000000001
2017-04-01,47,1.0,False,0.01,0.47000000000000003
2017-04-02,40,1.0,,0.01,0.4
2017-04-03,95,1.0,,0.01,0.9500000000000001
2017-04-04,100,1.0,,0.01,1.0
2017-04-05,95,1.0,,0.01,0.9500000000000001
2017-04-06,95,1.0,,0.01,0.9500000000000001
2017-04-07,97,1.0,,0.01,0.97
2017-04-08,76,1.0,,0.01,0.76
2017-04-09,35,1.0,,0.01,0.35000000000000003
2017-04-10,79,1.0,,0.01,0.79
2017-04-11,80,1.0,,0.01,0.8
2017-04-12,51,1.0,,0.01,0.51
2017-04-13,70,1.0,,0.01,0.7000000000000001
2017-04-14,31,1.0,,0.01,0.31
2017-04-15,91,1.0,,0.01,0.91
2017-04-16,22,1.0,,0.01,0.22
2017-04-17,68,1.0,,0.01,0.68
2017-04-18,44,1.0,,0.01,0.44
2017-04-19,73,1.0,,0.01,0.73
2017-04-20,74,1.0,,0.01,0.74
2017-04-21,52,1.0,,0.01,0.52
2017-04-22,34,1.0,,0.01,0.34
2017-04-23,34,1.0,,0.01,0.34
2017-04-24,61,1.0,,0.01,0.61
2017-04-25,99,1.0,,0.01,0.99
2017-04-26,38,1.0,,0.01,0.38
2017-04-27,62,1.0,,0.01,0.62
2017-04-28,81,1.0,,0.01,0.81
2017-04-29,34,1.0,,0.01,0.34
2017-04-30,47,1.0,,0.01,0.47000000000000003
2017-05-01,37,1.0,False,0.01,0.37
2017-05-02,58,1.0,,0.01,0.58
2017-05-03,69,1.0,,0.01,0.6900000000000001
2017-05-04,75,1.0,,0.01,0.75
2017-05-05,100,1.0,,0.01,1.0
2017-05-06,66,1.0,,0.01,0.66
2017-05-07,26,1.0,,0.01,0.26
2017-05-08,65,1.0,,0.01,0.65
2017-05-09,38,1.0,,0.01,0.38
2017-05-10,82,1.0,,0.01,0.8200000000000001
2017-05-11,94,1.0,,0.01,0.9400000000000001
2017-05-12,62,1.0,,0.01,0.62
2017-05-13,20,1.0,,0.01,0.2
2017-05-14,28,1.0,,0.01,0.28
2017-05-15,57,1.0,,0.01,0.5700000000000001
2017-05-16,35,1.0,,0.01,0.35000000000000003
2017-05-17,58,1.0,,0.01,0.58
2017-05-18,81,1.0,,0.01,0.81
2017-05-19,48,1.0,,0.01,0.48
2017-05-20,56,1.0,,0.01,0.56
2017-05-21,49,1.0,,0.01,0.49
2017-05-22,75,1.0,,0.01,0.75
2017-05-23,50,1.0,,0.01,0.5
2017-05-24,64,1.0,,0.01,0.64
2017-05-25,52,1.0,,0.01,0.52
2017-05-26,31,1.0,,0.01,0.31
2017-05-27,51,1.0,,0.01,0.51
2017-05-28,22,1.0,,0.01,0.22
2017-05-29,48,1.0,,0.01,0.48
2017-05-30,35,1.0,,0.01,0.35000000000000003
2017-05-31,28,1.0,,0.01,0.28
2017-06-01,68,1.0,False,0.01,0.68
2017-06-02,39,1.0,,0.01,0.39
2017-06-03,52,1.0,,0.01,0.52
2017-06-04,94,1.0,,0.01,0.9400000000000001
2017-06-05,48,1.0,,0.01,0.48
2017-06-06,100,1.0,,0.01,1.0
2017-06-07,48,1.0,,0.01,0.48
2017-06-08,79,1.0,,0.01,0.79
2017-06-09,63,1.0,,0.01,0.63
2017-06-10,37,1.0,,0.01,0.37
2017-06-11,38,1.0,,0.01,0.38
2017-06-12,49,1.0,,0.01,0.49
2017-06-13,59,1.0,,0.01,0.59
2017-06-14,72,1.0,,0.01,0.72
2017-06-15,50,1.0,,0.01,0.5
2017-06-16,64,1.0,,0.01,0.64
2017-06-17,45,1.0,,0.01,0.45
2017-06-18,37,1.0,,0.01,0.37
2017-06-19,67,1.0,,0.01,0.67
2017-06-20,35,1.0,,0.01,0.35000000000000003
2017-06-21,65,1.0,,0.01,0.65
2017-06-22,47,1.0,,0.01,0.47000000000000003
2017-06-23,24,1.0,,0.01,0.24
2017-06-24,14,1.0,,0.01,0.14
2017-06-25,52,1.0,,0.01,0.52
2017-06-26,49,1.0,,0.01,0.49
2017-06-27,95,1.0,,0.01,0.9500000000000001
2017-06-28,65,1.0,,0.01,0.65
2017-06-29,58,1.0,,0.01,0.58
2017-06-30,59,1.0,,0.01,0.59
2017-07-01,31,1.0,False,0.01,0.31
2017-07-02,24,1.0,,0.01,0.24
2017-07-03,22,1.0,,0.01,0.22
2017-07-04,55,1.0,,0.01,0.55
2017-07-05,35,1.0,,0.01,0.35000000000000003
2017-07-06,81,1.0,,0.01,0.81
2017-07-07,41,1.0,,0.01,0.41000000000000003
2017-07-08,69,1.0,,0.01,0.6900000000000001
2017-07-09,31,1.0,,0.01,0.31
2017-07-10,79,1.0,,0.01,0.79
2017-07-11,74,1.0,,0.01,0.74
2017-07-12,60,1.0,,0.01,0.6
2017-07-13,67,1.0,,0.01,0.67
2017-07-14,41,1.0,,0.01,0.41000000000000003
2017-07-15,55,1.0,,0.01,0.55
2017-07-16,71,1.0,,0.01,0.71
2017-07-17,67,1.0,,0.01,0.67
2017-07-18,100,1.0,,0.01,1.0
2017-07-19,67,1.0,,0.01,0.67
2017-07-20,46,1.0,,0.01,0.46
2017-07-21,34,1.0,,0.01,0.34
2017-07-22,62,1.0,,0.01,0.62
2017-07-23,46,1.0,,0.01,0.46
2017-07-24,13,1.0,,0.01,0.13
2017-07-25,73,1.0,,0.01,0.73
2017-07-26,78,1.0,,0.01,0.78
2017-07-27,72,1.0,,0.01,0.72
2017-07-28,74,1.0,,0.01,0.74
2017-07-29,77,1.0,,0.01,0.77
2017-07-30,40,1.0,,0.01,0.4
2017-07-31,86,1.0,,0.01,0.86
2017-08-01,49,1.0,False,0.01,0.49
2017-08-02,88,1.0,,0.01,0.88
2017-08-03,69,1.0,,0.01,0.6900000000000001
2017-08-04,32,1.0,,0.01,0.32
2017-08-05,83,1.0,,0.01,0.8300000000000001
2017-08-06,45,1.0,,0.01,0.45
2017-08-07,66,1.0,,0.01,0.66
2017-08-08,60,1.0,,0.01,0.6
2017-08-09,62,1.0,,0.01,0.62
2017-08-10,65,1.0,,0.01,0.65
2017-08-11,46,1.0,,0.01,0.46
2017-08-12,66,1.0,,0.01,0.66
2017-08-13,53,1.0,,0.01,0.53
2017-08-14,77,1.0,,0.01,0.77
2017-08-15,75,1.0,,0.01,0.75
2017-08-16,57,1.0,,0.01,0.5700000000000001
2017-08-17,38,1.0,,0.01,0.38
2017-08-18,71,1.0,,0.01,0.71
2017-08-19,37,1.0,,0.01,0.37
2017-08-20,52,1.0,,0.01,0.52
2017-08-21,53,1.0,,0.01,0.53
2017-08-22,57,1.0,,0.01,0.5700000000000001
2017-08-23,44,1.0,,0.01,0.44
2017-08-24,100,1.0,,0.01,1.0
2017-08-25,45,1.0,,0.01,0.45
2017-08-26,65,1.0,,0.01,0.65
2017-08-27,28,1.0,,0.01,0.28
2017-08-28,49,1.0,,0.01,0.49
2017-08-29,37,1.0,,0.01,0.37
2017-08-30,74,1.0,,0.01,0.74
2017-08-31,49,1.0,,0.01,0.49
2017-09-01,29,1.0,False,0.01,0.29
2017-09-02,26,1.0,,0.01,0.26
2017-09-03,20,1.0,,0.01,0.2
2017-09-04,50,1.0,,0.01,0.5
2017-09-05,37,1.0,,0.01,0.37
2017-09-06,32,1.0,,0.01,0.32
2017-09-07,49,1.0,,0.01,0.49
2017-09-08,77,1.0,,0.01,0.77
2017-09-09,64,1.0,,0.01,0.64
2017-09-10,82,1.0,,0.01,0.8200000000000001
2017-09-11,49,1.0,,0.01,0.49
2017-09-12,55,1.0,,0.01,0.55
2017-09-13,82,1.0,,0.01,0.8200000000000001
2017-09-14,89,1.0,,0.01,0.89
2017-09-15,46,1.0,,0.01,0.46
2017-09-16,33,1.0,,0.01,0.33
2017-09-17,32,1.0,,0.01,0.32
2017-09-18,44,1.0,,0.01,0.44
2017-09-19,60,1.0,,0.01,0.6
2017-09-20,54,1.0,,0.01,0.54
2017-09-21,44,1.0,,0.01,0.44
2017-09-22,68,1.0,,0.01,0.68
2017-09-23,13,1.0,,0.01,0.13
2017-09-24,33,1.0,,0.01,0.33
2017-09-25,55,1.0,,0.01,0.55
2017-09-26,44,1.0,,0.01,0.44
2017-09-27,100,1.0,,0.01,1.0
2017-09-28,33,1.0,,0.01,0.33
2017-09-29,51,1.0,,0.01,0.51
2017-09-30,34,1.0,,0.01,0.34
2017-10-01,55,1.0,False,0.01,0.55
2017-10-02,33,1.0,,0.01,0.33
2017-10-03,99,1.0,,0.01,0.99
2017-10-04,45,1.0,,0.01,0.45
2017-10-05,40,1.0,,0.01,0.4
2017-10-06,35,1.0,,0.01,0.35000000000000003
2017-10-07,60,1.0,,0.01,0.6
2017-10-08,59,1.0,,0.01,0.59
2017-10-09,11,1.0,,0.01,0.11
2017-10-10,16,1.0,,0.01,0.16
2017-10-11,39,1.0,,0.01,0.39
2017-10-12,39,1.0,,0.01,0.39
2017-10-13,86,1.0,,0.01,0.86
2017-10-14,34,1.0,,0.01,0.34
2017-10-15,73,1.0,,0.01,0.73
2017-10-16,90,1.0,,0.01,0.9
2017-10-17,23,1.0,,0.01,0.23
2017-10-18,45,1.0,,0.01,0.45
2017-10-19,86,1.0,,0.01,0.86
2017-10-20,59,1.0,,0.01,0.59
2017-10-21,97,1.0,,0.01,0.97
2017-10-22,100,1.0,,0.01,1.0
2017-10-23,90,1.0,,0.01,0.9
2017-10-24,44,1.0,,0.01,0.44
2017-10-25,67,1.0,,0.01,0.67
2017-10-26,62,1.0,,0.01,0.62
2017-10-27,93,1.0,,0.01,0.93
2017-10-28,27,1.0,,0.01,0.27
2017-10-29,47,1.0,,0.01,0.47000000000000003
2017-10-30,94,1.0,,0.01,0.9400000000000001
2017-10-31,17,1.0,,0.01,0.17
2017-11-01,55,1.0,False,0.01,0.55
2017-11-02,100,1.0,,0.01,1.0
2017-11-03,75,1.0,,0.01,0.75
2017-11-04,38,1.0,,0.01,0.38
2017-11-05,43,1.0,,0.01,0.43
2017-11-06,77,1.0,,0.01,0.77
2017-11-07,67,1.0,,0.01,0.67
2017-11-08,89,1.0,,0.01,0.89
2017-11-09,63,1.0,,0.01,0.63
2017-11-10,61,1.0,,0.01,0.61
2017-11-11,25,1.0,,0.01,0.25
2017-11-12,92,1.0,,0.01,0.92
2017-11-13,47,1.0,,0.01,0.47000000000000003
2017-11-14,36,1.0,,0.01,0.36
2017-11-15,67,1.0,,0.01,0.67
2017-11-16,68,1.0,,0.01,0.68
2017-11-17,64,1.0,,0.01,0.64
2017-11-18,6,1.0,,0.01,0.06
2017-11-19,50,1.0,,0.01,0.5
2017-11-20,58,1.0,,0.01,0.58
2017-11-21,49,1.0,,0.01,0.49
2017-11-22,46,1.0,,0.01,0.46
2017-11-23,32,1.0,,0.01,0.32
2017-11-24,54,1.0,,0.01,0.54
2017-11-25,43,1.0,,0.01,0.43
2017-11-26,43,1.0,,0.01,0.43
2017-11-27,49,1.0,,0.01,0.49
2017-11-28,71,1.0,,0.01,0.71
2017-11-29,87,1.0,,0.01,0.87
2017-11-30,5,1.0,,0.01,0.05
2017-12-01,59,1.0,False,0.01,0.59
2017-12-02,100,1.0,,0.01,1.0
2017-12-03,37,1.0,,0.01,0.37
2017-12-04,51,1.0,,0.01,0.51
2017-12-05,69,1.0,,0.01,0.6900000000000001
2017-12-06,64,1.0,,0.01,0.64
2017-12-07,83,1.0,,0.01,0.8300000000000001
2017-12-08,72,1.0,,0.01,0.72
2017-12-09,61,1.0,,0.01,0.61
2017-12-10,54,1.0,,0.01,0.54
2017-12-11,89,1.0,,0.01,0.89
2017-12-12,50,1.0,,0.01,0.5
2017-12-13,90,1.0,,0.01,0.9
2017-12-14,78,1.0,,0.01,0.78
2017-12-15,74,1.0,,0.01,0.74
2017-12-16,71,1.0,,0.01,0.71
2017-12-17,78,1.0,,0.01,0.78
2017-12-18,53,1.0,,0.01,0.53
2017-12-19,47,1.0,,0.01,0.47000000000000003
2017-12-20,89,1.0,,0.01,0.89
2017-12-21,64,1.0,,0.01,0.64
2017-12-22,30,1.0,,0.01,0.3
2017-12-23,33,1.0,,0.01,0.33
2017-12-24,51,1.0,,0.01,0.51
2017-12-25,45,1.0,,0.01,0.45
2017-12-26,54,1.0,,0.01,0.54
2017-12-27,59,1.0,,0.01,0.59
2017-12-28,65,1.0,,0.01,0.65
2017-12-29,37,1.0,,0.01,0.37
2017-12-30,39,1.0,,0.01,0.39
2017-12-31,47,1.0,,0.01,0.47000000000000003
2018-01-01,63,1.0,False,0.01,0.63
2018-01-02,34,1.0,,0.01,0.34
2018-01-03,45,1.0,,0.01,0.45
2018-01-04,37,1.0,,0.01,0.37
2018-01-05,59,1.0,,0.01,0.59
2018-01-06,71,1.0,,0.01,0.71
2018-01-07,64,1.0,,0.01,0.64
2018-01-08,39,1.0,,0.01,0.39
2018-01-09,44,1.0,,0.01,0.44
2018-01-10,45,1.0,,0.01,0.45
2018-01-11,41,1.0,,0.01,0.41000000000000003
2018-01-12,49,1.0,,0.01,0.49
2018-01-13,48,1.0,,0.01,0.48
2018-01-14,70,1.0,,0.01,0.7000000000000001
2018-01-15,42,1.0,,0.01,0.42
2018-01-16,64,1.0,,0.01,0.64
2018-01-17,56,1.0,,0.01,0.56
2018-01-18,36,1.0,,0.01,0.36
2018-01-19,41,1.0,,0.01,0.41000000000000003
2018-01-20,43,1.0,,0.01,0.43
2018-01-21,46,1.0,,0.01,0.46
2018-01-22,47,1.0,,0.01,0.47000000000000003
2018-01-23,55,1.0,,0.01,0.55
2018-01-24,59,1.0,,0.01,0.59
2018-01-25,100,1.0,,0.01,1.0
2018-01-26,53,1.0,,0.01,0.53
2018-01-27,39,1.0,,0.01,0.39
2018-01-28,33,1.0,,0.01,0.33
2018-01-29,43,1.0,,0.01,0.43
2018-01-30,55,1.0,,0.01,0.55
2018-01-31,63,1.0,,0.01,0.63
2018-02-01,78,1.0,False,0.01,0.78
2018-02-02,89,1.0,,0.01,0.89
2018-02-03,35,1.0,,0.01,0.35000000000000003
2018-02-04,53,1.0,,0.01,0.53
2018-02-05,60,1.0,,0.01,0.6
2018-02-06,44,1.0,,0.01,0.44
2018-02-07,69,1.0,,0.01,0.6900000000000001
2018-02-08,74,1.0,,0.01,0.74
2018-02-09,75,1.0,,0.01,0.75
2018-02-10,63,1.0,,0.01,0.63
2018-02-11,63,1.0,,0.01,0.63
2018-02-12,61,1.0,,0.01,0.61
2018-02-13,66,1.0,,0.01,0.66
2018-02-14,58,1.0,,0.01,0.58
2018-02-15,38,1.0,,0.01,0.38
2018-02-16,59,1.0,,0.01,0.59
2018-02-17,39,1.0,,0.01,0.39
2018-02-18,54,1.0,,0.01,0.54
2018-02-19,73,1.0,,0.01,0.73
2018-02-20,53,1.0,,0.01,0.53
2018-02-21,57,1.0,,0.01,0.5700000000000001
2018-02-22,57,1.0,,0.01,0.5700000000000001
2018-02-23,100,1.0,,0.01,1.0
2018-02-24,24,1.0,,0.01,0.24
2018-02-25,39,1.0,,0.01,0.39
2018-02-26,52,1.0,,0.01,0.52
2018-02-27,40,1.0,,0.01,0.4
2018-02-28,65,1.0,,0.01,0.65
2018-03-01,81,1.0,False,0.01,0.81
2018-03-02,73,1.0,,0.01,0.73
2018-03-03,37,1.0,,0.01,0.37
2018-03-04,56,1.0,,0.01,0.56
2018-03-05,57,1.0,,0.01,0.5700000000000001
2018-03-06,62,1.0,,0.01,0.62
2018-03-07,57,1.0,,0.01,0.5700000000000001
2018-03-08,37,1.0,,0.01,0.37
2018-03-09,43,1.0,,0.01,0.43
2018-03-10,6,1.0,,0.01,0.06
2018-03-11,49,1.0,,0.01,0.49
2018-03-12,83,1.0,,0.01,0.8300000000000001
2018-03-13,73,1.0,,0.01,0.73
2018-03-14,62,1.0,,0.01,0.62
2018-03-15,57,1.0,,0.01,0.5700000000000001
2018-03-16,76,1.0,,0.01,0.76
2018-03-17,45,1.0,,0.01,0.45
2018-03-18,19,1.0,,0.01,0.19
2018-03-19,100,1.0,,0.01,1.0
2018-03-20,31,1.0,,0.01,0.31
2018-03-21,94,1.0,,0.01,0.9400000000000001
2018-03-22,48,1.0,,0.01,0.48
2018-03-23,65,1.0,,0.01,0.65
2018-03-24,44,1.0,,0.01,0.44
2018-03-25,82,1.0,,0.01,0.8200000000000001
2018-03-26,43,1.0,,0.01,0.43
2018-03-27,64,1.0,,0.01,0.64
2018-03-28,60,1.0,,0.01,0.6
2018-03-29,98,1.0,,0.01,0.98
2018-03-30,41,1.0,,0.01,0.41000000000000003
2018-03-31,65,1.0,,0.01,0.65
2018-04-01,40,1.0,False,0.01,0.4
2018-04-02,43,1.0,,0.01,0.43
2018-04-03,100,1.0,,0.01,1.0
2018-04-04,55,1.0,,0.01,0.55
2018-04-05,37,1.0,,0.01,0.37
2018-04-06,47,1.0,,0.01,0.47000000000000003
2018-04-07,33,1.0,,0.01,0.33
2018-04-08,48,1.0,,0.01,0.48
2018-04-09,73,1.0,,0.01,0.73
2018-04-10,58,1.0,,0.01,0.58
2018-04-11,55,1.0,,0.01,0.55
2018-04-12,41,1.0,,0.01,0.41000000000000003
2018-04-13,52,1.0,,0.01,0.52
2018-04-14,44,1.0,,0.01,0.44
2018-04-15,21,1.0,,0.01,0.21
2018-04-16,52,1.0,,0.01,0.52
2018-04-17,53,1.0,,0.01,0.53
2018-04-18,56,1.0,,0.01,0.56
2018-04-19,64,1.0,,0.01,0.64
2018-04-20,33,1.0,,0.01,0.33
2018-04-21,34,1.0,,0.01,0.34
2018-04-22,60,1.0,,0.01,0.6
2018-04-23,59,1.0,,0.01,0.59
2018-04-24,58,1.0,,0.01,0.58
2018-04-25,35,1.0,,0.01,0.35000000000000003
2018-04-26,50,1.0,,0.01,0.5
2018-04-27,38,1.0,,0.01,0.38
2018-04-28,33,1.0,,0.01,0.33
2018-04-29,55,1.0,,0.01,0.55
2018-04-30,54,1.0,,0.01,0.54
2018-05-01,52,1.0,False,0.01,0.52
2018-05-02,63,1.0,,0.01,0.63
2018-05-03,70,1.0,,0.01,0.7000000000000001
2018-05-04,50,1.0,,0.01,0.5
2018-05-05,32,1.0,,0.01,0.32
2018-05-06,78,1.0,,0.01,0.78
2018-05-07,37,1.0,,0.01,0.37
2018-05-08,64,1.0,,0.01,0.64
2018-05-09,53,1.0,,0.01,0.53
2018-05-10,75,1.0,,0.01,0.75
2018-05-11,33,1.0,,0.01,0.33
2018-05-12,33,1.0,,0.01,0.33
2018-05-13,54,1.0,,0.01,0.54
2018-05-14,66,1.0,,0.01,0.66
2018-05-15,70,1.0,,0.01,0.7000000000000001
2018-05-16,95,1.0,,0.01,0.9500000000000001
2018-05-17,60,1.0,,0.01,0.6
2018-05-18,83,1.0,,0.01,0.8300000000000001
2018-05-19,26,1.0,,0.01,0.26
2018-05-20,39,1.0,,0.01,0.39
2018-05-21,49,1.0,,0.01,0.49
2018-05-22,70,1.0,,0.01,0.7000000000000001
2018-05-23,100,1.0,,0.01,1.0
2018-05-24,74,1.0,,0.01,0.74
2018-05-25,81,1.0,,0.01,0.81
2018-05-26,34,1.0,,0.01,0.34
2018-05-27,34,1.0,,0.01,0.34
2018-05-28,77,1.0,,0.01,0.77
2018-05-29,38,1.0,,0.01,0.38
2018-05-30,82,1.0,,0.01,0.8200000000000001
2018-05-31,44,1.0,,0.01,0.44
2018-06-01,61,1.0,False,0.01,0.61
2018-06-02,72,1.0,,0.01,0.72
2018-06-03,99,1.0,,0.01,0.99
2018-06-04,23,1.0,,0.01,0.23
2018-06-05,67,1.0,,0.01,0.67
2018-06-06,38,1.0,,0.01,0.38
2018-06-07,52,1.0,,0.01,0.52
2018-06-08,100,1.0,,0.01,1.0
2018-06-09,53,1.0,,0.01,0.53
2018-06-10,62,1.0,,0.01,0.62
2018-06-11,79,1.0,,0.01,0.79
