date,oil_unscaled,oil_monthly,isPartial,scale,oil
2013-05-10,89,53.0,,0.53,47.17
2013-05-11,97,53.0,,0.53,51.410000000000004
2013-05-12,94,53.0,,0.53,49.82
2013-05-13,95,53.0,,0.53,50.35
2013-05-14,98,53.0,,0.53,51.940000000000005
2013-05-15,92,53.0,,0.53,48.760000000000005
2013-05-16,92,53.0,,0.53,48.760000000000005
2013-05-17,93,53.0,,0.53,49.29
2013-05-18,100,53.0,,0.53,53.0
2013-05-19,93,53.0,,0.53,49.29
2013-05-20,92,53.0,,0.53,48.760000000000005
2013-05-21,91,53.0,,0.53,48.230000000000004
2013-05-22,90,53.0,,0.53,47.7
2013-05-23,88,53.0,,0.53,46.64
2013-05-24,91,53.0,,0.53,48.230000000000004
2013-05-25,98,53.0,,0.53,51.940000000000005
2013-05-26,95,53.0,,0.53,50.35
2013-05-27,94,53.0,,0.53,49.82
2013-05-28,95,53.0,,0.53,50.35
2013-05-29,96,53.0,,0.53,50.88
2013-05-30,97,53.0,,0.53,51.410000000000004
2013-05-31,93,53.0,,0.53,49.29
2013-06-01,96,52.0,False,0.52,49.92
2013-06-02,92,52.0,,0.52,47.84
2013-06-03,88,52.0,,0.52,45.760000000000005
2013-06-04,89,52.0,,0.52,46.28
2013-06-05,91,52.0,,0.52,47.32
2013-06-06,87,52.0,,0.52,45.24
2013-06-07,89,52.0,,0.52,46.28
2013-06-08,97,52.0,,0.52,50.440000000000005
2013-06-09,93,52.0,,0.52,48.36
2013-06-10,88,52.0,,0.52,45.760000000000005
2013-06-11,85,52.0,,0.52,44.2
2013-06-12,91,52.0,,0.52,47.32
2013-06-13,86,52.0,,0.52,44.72
2013-06-14,92,52.0,,0.52,47.84
2013-06-15,96,52.0,,0.52,49.92
2013-06-16,89,52.0,,0.52,46.28
2013-06-17,89,52.0,,0.52,46.28
2013-06-18,88,52.0,,0.52,45.760000000000005
2013-06-19,90,52.0,,0.52,46.800000000000004
2013-06-20,90,52.0,,0.52,46.800000000000004
2013-06-21,87,52.0,,0.52,45.24
2013-06-22,100,52.0,,0.52,52.0
2013-06-23,97,52.0,,0.52,50.440000000000005
2013-06-24,89,52.0,,0.52,46.28
2013-06-25,90,52.0,,0.52,46.800000000000004
2013-06-26,92,52.0,,0.52,47.84
2013-06-27,88,52.0,,0.52,45.760000000000005
2013-06-28,87,52.0,,0.52,45.24
2013-06-29,94,52.0,,0.52,48.88
2013-06-30,94,52.0,,0.52,48.88
2013-07-01,88,56.0,False,0.56,49.28
2013-07-02,87,56.0,,0.56,48.720000000000006
2013-07-03,87,56.0,,0.56,48.720000000000006
2013-07-04,88,56.0,,0.56,49.28
2013-07-05,89,56.0,,0.56,49.84
2013-07-06,93,56.0,,0.56,52.080000000000005
2013-07-07,93,56.0,,0.56,52.080000000000005
2013-07-08,87,56.0,,0.56,48.720000000000006
2013-07-09,88,56.0,,0.56,49.28
2013-07-10,90,56.0,,0.56,50.400000000000006
2013-07-11,97,56.0,,0.56,54.32000000000001
2013-07-12,95,56.0,,0.56,53.2
2013-07-13,100,56.0,,0.56,56.00000000000001
2013-07-14,92,56.0,,0.56,51.52
2013-07-15,91,56.0,,0.56,50.96000000000001
2013-07-16,90,56.0,,0.56,50.400000000000006
2013-07-17,86,56.0,,0.56,48.160000000000004
2013-07-18,88,56.0,,0.56,49.28
2013-07-19,86,56.0,,0.56,48.160000000000004
2013-07-20,91,56.0,,0.56,50.96000000000001
2013-07-21,89,56.0,,0.56,49.84
2013-07-22,89,56.0,,0.56,49.84
2013-07-23,87,56.0,,0.56,48.720000000000006
2013-07-24,89,56.0,,0.56,49.84
2013-07-25,92,56.0,,0.56,51.52
2013-07-26,88,56.0,,0.56,49.28
2013-07-27,97,56.0,,0.56,54.32000000000001
2013-07-28,92,56.0,,0.56,51.52
2013-07-29,91,56.0,,0.56,50.96000000000001
2013-07-30,90,56.0,,0.56,50.400000000000006
2013-07-31,88,56.0,,0.56,49.28
2013-08-01,97,53.0,False,0.53,51.410000000000004
2013-08-02,95,53.0,,0.53,50.35
2013-08-03,99,53.0,,0.53,52.470000000000006
2013-08-04,97,53.0,,0.53,51.410000000000004
2013-08-05,93,53.0,,0.53,49.29
2013-08-06,91,53.0,,0.53,48.230000000000004
2013-08-07,94,53.0,,0.53,49.82
2013-08-08,89,53.0,,0.53,47.17
2013-08-09,89,53.0,,0.53,47.17
2013-08-10,100,53.0,,0.53,53.0
2013-08-11,97,53.0,,0.53,51.410000000000004
2013-08-12,89,53.0,,0.53,47.17
2013-08-13,86,53.0,,0.53,45.580000000000005
2013-08-14,90,53.0,,0.53,47.7
2013-08-15,89,53.0,,0.53,47.17
2013-08-16,93,53.0,,0.53,49.29
2013-08-17,98,53.0,,0.53,51.940000000000005
2013-08-18,98,53.0,,0.53,51.940000000000005
2013-08-19,92,53.0,,0.53,48.760000000000005
2013-08-20,94,53.0,,0.53,49.82
2013-08-21,91,53.0,,0.53,48.230000000000004
2013-08-22,92,53.0,,0.53,48.760000000000005
2013-08-23,90,53.0,,0.53,47.7
2013-08-24,94,53.0,,0.53,49.82
2013-08-25,97,53.0,,0.53,51.410000000000004
2013-08-26,87,53.0,,0.53,46.11
2013-08-27,90,53.0,,0.53,47.7
2013-08-28,91,53.0,,0.53,48.230000000000004
2013-08-29,93,53.0,,0.53,49.29
2013-08-30,93,53.0,,0.53,49.29
2013-08-31,95,53.0,,0.53,50.35
2013-09-01,93,51.0,False,0.51,47.43
2013-09-02,100,51.0,,0.51,51.0
2013-09-03,94,51.0,,0.51,47.94
2013-09-04,94,51.0,,0.51,47.94
2013-09-05,96,51.0,,0.51,48.96
2013-09-06,93,51.0,,0.51,47.43
2013-09-07,99,51.0,,0.51,50.49
2013-09-08,95,51.0,,0.51,48.45
2013-09-09,98,51.0,,0.51,49.980000000000004
2013-09-10,92,51.0,,0.51,46.92
2013-09-11,90,51.0,,0.51,45.9
2013-09-12,92,51.0,,0.51,46.92
2013-09-13,89,51.0,,0.51,45.39
2013-09-14,98,51.0,,0.51,49.980000000000004
2013-09-15,90,51.0,,0.51,45.9
2013-09-16,94,51.0,,0.51,47.94
2013-09-17,94,51.0,,0.51,47.94
2013-09-18,94,51.0,,0.51,47.94
2013-09-19,92,51.0,,0.51,46.92
2013-09-20,88,51.0,,0.51,44.88
2013-09-21,94,51.0,,0.51,47.94
2013-09-22,93,51.0,,0.51,47.43
2013-09-23,93,51.0,,0.51,47.43
2013-09-24,90,51.0,,0.51,45.9
2013-09-25,91,51.0,,0.51,46.410000000000004
2013-09-26,91,51.0,,0.51,46.410000000000004
2013-09-27,94,51.0,,0.51,47.94
2013-09-28,96,51.0,,0.51,48.96
2013-09-29,95,51.0,,0.51,48.45
2013-09-30,96,51.0,,0.51,48.96
2013-10-01,86,53.0,False,0.53,45.580000000000005
2013-10-02,92,53.0,,0.53,48.760000000000005
2013-10-03,84,53.0,,0.53,44.52
2013-10-04,90,53.0,,0.53,47.7
2013-10-05,95,53.0,,0.53,50.35
2013-10-06,93,53.0,,0.53,49.29
2013-10-07,91,53.0,,0.53,48.230000000000004
2013-10-08,91,53.0,,0.53,48.230000000000004
2013-10-09,93,53.0,,0.53,49.29
2013-10-10,90,53.0,,0.53,47.7
2013-10-11,91,53.0,,0.53,48.230000000000004
2013-10-12,95,53.0,,0.53,50.35
2013-10-13,93,53.0,,0.53,49.29
2013-10-14,93,53.0,,0.53,49.29
2013-10-15,92,53.0,,0.53,48.760000000000005
2013-10-16,93,53.0,,0.53,49.29
2013-10-17,92,53.0,,0.53,48.760000000000005
2013-10-18,91,53.0,,0.53,48.230000000000004
2013-10-19,99,53.0,,0.53,52.470000000000006
2013-10-20,95,53.0,,0.53,50.35
2013-10-21,98,53.0,,0.53,51.940000000000005
2013-10-22,93,53.0,,0.53,49.29
2013-10-23,95,53.0,,0.53,50.35
2013-10-24,93,53.0,,0.53,49.29
2013-10-25,95,53.0,,0.53,50.35
2013-10-26,100,53.0,,0.53,53.0
2013-10-27,95,53.0,,0.53,50.35
2013-10-28,94,53.0,,0.53,49.82
2013-10-29,91,53.0,,0.53,48.230000000000004
2013-10-30,94,53.0,,0.53,49.82
2013-10-31,87,53.0,,0.53,46.11
2013-11-01,83,53.0,False,0.53,43.99
2013-11-02,93,53.0,,0.53,49.29
2013-11-03,92,53.0,,0.53,48.760000000000005
2013-11-04,90,53.0,,0.53,47.7
2013-11-05,90,53.0,,0.53,47.7
2013-11-06,88,53.0,,0.53,46.64
2013-11-07,89,53.0,,0.53,47.17
2013-11-08,90,53.0,,0.53,47.7
2013-11-09,100,53.0,,0.53,53.0
2013-11-10,95,53.0,,0.53,50.35
2013-11-11,94,53.0,,0.53,49.82
2013-11-12,91,53.0,,0.53,48.230000000000004
2013-11-13,94,53.0,,0.53,49.82
2013-11-14,92,53.0,,0.53,48.760000000000005
2013-11-15,96,53.0,,0.53,50.88
2013-11-16,97,53.0,,0.53,51.410000000000004
2013-11-17,89,53.0,,0.53,47.17
2013-11-18,90,53.0,,0.53,47.7
2013-11-19,91,53.0,,0.53,48.230000000000004
2013-11-20,92,53.0,,0.53,48.760000000000005
2013-11-21,89,53.0,,0.53,47.17
2013-11-22,86,53.0,,0.53,45.580000000000005
2013-11-23,97,53.0,,0.53,51.410000000000004
2013-11-24,94,53.0,,0.53,49.82
2013-11-25,96,53.0,,0.53,50.88
2013-11-26,97,53.0,,0.53,51.410000000000004
2013-11-27,90,53.0,,0.53,47.7
2013-11-28,84,53.0,,0.53,44.52
2013-11-29,83,53.0,,0.53,43.99
2013-11-30,90,53.0,,0.53,47.7
2013-12-01,83,52.0,False,0.52,43.160000000000004
2013-12-02,90,52.0,,0.52,46.800000000000004
2013-12-03,84,52.0,,0.52,43.68
2013-12-04,89,52.0,,0.52,46.28
2013-12-05,87,52.0,,0.52,45.24
2013-12-06,81,52.0,,0.52,42.120000000000005
2013-12-07,91,52.0,,0.52,47.32
2013-12-08,88,52.0,,0.52,45.760000000000005
2013-12-09,87,52.0,,0.52,45.24
2013-12-10,88,52.0,,0.52,45.760000000000005
2013-12-11,88,52.0,,0.52,45.760000000000005
2013-12-12,89,52.0,,0.52,46.28
2013-12-13,87,52.0,,0.52,45.24
2013-12-14,92,52.0,,0.52,47.84
2013-12-15,89,52.0,,0.52,46.28
2013-12-16,90,52.0,,0.52,46.800000000000004
2013-12-17,88,52.0,,0.52,45.760000000000005
2013-12-18,85,52.0,,0.52,44.2
2013-12-19,87,52.0,,0.52,45.24
2013-12-20,85,52.0,,0.52,44.2
2013-12-21,94,52.0,,0.52,48.88
2013-12-22,82,52.0,,0.52,42.64
2013-12-23,91,52.0,,0.52,47.32
2013-12-24,85,52.0,,0.52,44.2
2013-12-25,71,52.0,,0.52,36.92
2013-12-26,89,52.0,,0.52,46.28
2013-12-27,94,52.0,,0.52,48.88
2013-12-28,99,52.0,,0.52,51.480000000000004
2013-12-29,92,52.0,,0.52,47.84
2013-12-30,97,52.0,,0.52,50.440000000000005
2013-12-31,100,52.0,,0.52,52.0
2014-01-01,79,58.0,False,0.58,45.82
2014-01-02,89,58.0,,0.58,51.62
2014-01-03,89,58.0,,0.58,51.62
2014-01-04,100,58.0,,0.58,57.99999999999999
2014-01-05,91,58.0,,0.58,52.779999999999994
2014-01-06,94,58.0,,0.58,54.519999999999996
2014-01-07,91,58.0,,0.58,52.779999999999994
2014-01-08,89,58.0,,0.58,51.62
2014-01-09,91,58.0,,0.58,52.779999999999994
2014-01-10,91,58.0,,0.58,52.779999999999994
2014-01-11,98,58.0,,0.58,56.839999999999996
2014-01-12,96,58.0,,0.58,55.67999999999999
2014-01-13,92,58.0,,0.58,53.36
2014-01-14,87,58.0,,0.58,50.459999999999994
2014-01-15,85,58.0,,0.58,49.3
2014-01-16,85,58.0,,0.58,49.3
2014-01-17,92,58.0,,0.58,53.36
2014-01-18,98,58.0,,0.58,56.839999999999996
2014-01-19,96,58.0,,0.58,55.67999999999999
2014-01-20,94,58.0,,0.58,54.519999999999996
2014-01-21,87,58.0,,0.58,50.459999999999994
2014-01-22,89,58.0,,0.58,51.62
2014-01-23,89,58.0,,0.58,51.62
2014-01-24,91,58.0,,0.58,52.779999999999994
2014-01-25,99,58.0,,0.58,57.419999999999995
2014-01-26,95,58.0,,0.58,55.099999999999994
2014-01-27,91,58.0,,0.58,52.779999999999994
2014-01-28,88,58.0,,0.58,51.04
2014-01-29,89,58.0,,0.58,51.62
2014-01-30,85,58.0,,0.58,49.3
2014-01-31,91,58.0,,0.58,52.779999999999994
2014-02-01,95,57.0,False,0.57,54.15
2014-02-02,91,57.0,,0.57,51.87
2014-02-03,82,57.0,,0.57,46.739999999999995
2014-02-04,90,57.0,,0.57,51.3
2014-02-05,84,57.0,,0.57,47.879999999999995
2014-02-06,86,57.0,,0.57,49.019999999999996
2014-02-07,86,57.0,,0.57,49.019999999999996
2014-02-08,92,57.0,,0.57,52.44
2014-02-09,94,57.0,,0.57,53.58
2014-02-10,90,57.0,,0.57,51.3
2014-02-11,89,57.0,,0.57,50.73
2014-02-12,90,57.0,,0.57,51.3
2014-02-13,85,57.0,,0.57,48.449999999999996
2014-02-14,82,57.0,,0.57,46.739999999999995
2014-02-15,90,57.0,,0.57,51.3
2014-02-16,93,57.0,,0.57,53.01
2014-02-17,98,57.0,,0.57,55.85999999999999
2014-02-18,92,57.0,,0.57,52.44
2014-02-19,93,57.0,,0.57,53.01
2014-02-20,90,57.0,,0.57,51.3
2014-02-21,89,57.0,,0.57,50.73
2014-02-22,99,57.0,,0.57,56.42999999999999
2014-02-23,100,57.0,,0.57,56.99999999999999
2014-02-24,94,57.0,,0.57,53.58
2014-02-25,92,57.0,,0.57,52.44
2014-02-26,92,57.0,,0.57,52.44
2014-02-27,89,57.0,,0.57,50.73
2014-02-28,94,57.0,,0.57,53.58
2014-03-01,79,65.0,False,0.65,51.35
2014-03-02,77,65.0,,0.65,50.050000000000004
2014-03-03,70,65.0,,0.65,45.5
2014-03-04,75,65.0,,0.65,48.75
2014-03-05,80,65.0,,0.65,52.0
2014-03-06,96,65.0,,0.65,62.400000000000006
2014-03-07,96,65.0,,0.65,62.400000000000006
2014-03-08,100,65.0,,0.65,65.0
2014-03-09,93,65.0,,0.65,60.45
2014-03-10,85,65.0,,0.65,55.25
2014-03-11,82,65.0,,0.65,53.300000000000004
2014-03-12,79,65.0,,0.65,51.35
2014-03-13,81,65.0,,0.65,52.65
2014-03-14,78,65.0,,0.65,50.7
2014-03-15,85,65.0,,0.65,55.25
2014-03-16,85,65.0,,0.65,55.25
2014-03-17,79,65.0,,0.65,51.35
2014-03-18,81,65.0,,0.65,52.65
2014-03-19,84,65.0,,0.65,54.6
2014-03-20,80,65.0,,0.65,52.0
2014-03-21,78,65.0,,0.65,50.7
2014-03-22,87,65.0,,0.65,56.550000000000004
2014-03-23,87,65.0,,0.65,56.550000000000004
2014-03-24,91,65.0,,0.65,59.15
2014-03-25,88,65.0,,0.65,57.2
2014-03-26,83,65.0,,0.65,53.95
2014-03-27,79,65.0,,0.65,51.35
2014-03-28,80,65.0,,0.65,52.0
2014-03-29,83,65.0,,0.65,53.95
2014-03-30,84,65.0,,0.65,54.6
2014-03-31,80,65.0,,0.65,52.0
2014-04-01,88,59.0,False,0.59,51.919999999999995
2014-04-02,88,59.0,,0.59,51.919999999999995
2014-04-03,91,59.0,,0.59,53.69
2014-04-04,85,59.0,,0.59,50.15
2014-04-05,95,59.0,,0.59,56.05
2014-04-06,92,59.0,,0.59,54.279999999999994
2014-04-07,82,59.0,,0.59,48.379999999999995
2014-04-08,85,59.0,,0.59,50.15
2014-04-09,88,59.0,,0.59,51.919999999999995
2014-04-10,89,59.0,,0.59,52.51
2014-04-11,86,59.0,,0.59,50.739999999999995
2014-04-12,97,59.0,,0.59,57.23
2014-04-13,93,59.0,,0.59,54.87
2014-04-14,86,59.0,,0.59,50.739999999999995
2014-04-15,76,59.0,,0.59,44.839999999999996
2014-04-16,87,59.0,,0.59,51.33
2014-04-17,86,59.0,,0.59,50.739999999999995
2014-04-18,93,59.0,,0.59,54.87
2014-04-19,100,59.0,,0.59,59.0
2014-04-20,87,59.0,,0.59,51.33
2014-04-21,89,59.0,,0.59,52.51
2014-04-22,89,59.0,,0.59,52.51
2014-04-23,91,59.0,,0.59,53.69
2014-04-24,83,59.0,,0.59,48.97
2014-04-25,89,59.0,,0.59,52.51
2014-04-26,90,59.0,,0.59,53.099999999999994
2014-04-27,91,59.0,,0.59,53.69
2014-04-28,85,59.0,,0.59,50.15
2014-04-29,83,59.0,,0.59,48.97
2014-04-30,84,59.0,,0.59,49.559999999999995
2014-05-01,88,59.0,False,0.59,51.919999999999995
2014-05-02,84,59.0,,0.59,49.559999999999995
2014-05-03,94,59.0,,0.59,55.459999999999994
2014-05-04,100,59.0,,0.59,59.0
2014-05-05,92,59.0,,0.59,54.279999999999994
2014-05-06,89,59.0,,0.59,52.51
2014-05-07,90,59.0,,0.59,53.099999999999994
2014-05-08,86,59.0,,0.59,50.739999999999995
2014-05-09,84,59.0,,0.59,49.559999999999995
2014-05-10,94,59.0,,0.59,55.459999999999994
2014-05-11,93,59.0,,0.59,54.87
2014-05-12,86,59.0,,0.59,50.739999999999995
2014-05-13,88,59.0,,0.59,51.919999999999995
2014-05-14,91,59.0,,0.59,53.69
2014-05-15,89,59.0,,0.59,52.51
2014-05-16,88,59.0,,0.59,51.919999999999995
2014-05-17,97,59.0,,0.59,57.23
2014-05-18,95,59.0,,0.59,56.05
2014-05-19,90,59.0,,0.59,53.099999999999994
2014-05-20,92,59.0,,0.59,54.279999999999994
2014-05-21,94,59.0,,0.59,55.459999999999994
2014-05-22,87,59.0,,0.59,51.33
2014-05-23,84,59.0,,0.59,49.559999999999995
2014-05-24,98,59.0,,0.59,57.82
2014-05-25,92,59.0,,0.59,54.279999999999994
2014-05-26,92,59.0,,0.59,54.279999999999994
2014-05-27,94,59.0,,0.59,55.459999999999994
2014-05-28,87,59.0,,0.59,51.33
2014-05-29,83,59.0,,0.59,48.97
2014-05-30,90,59.0,,0.59,53.099999999999994
2014-05-31,100,59.0,,0.59,59.0
2014-06-01,96,59.0,False,0.59,56.64
2014-06-02,91,59.0,,0.59,53.69
2014-06-03,91,59.0,,0.59,53.69
2014-06-04,87,59.0,,0.59,51.33
2014-06-05,87,59.0,,0.59,51.33
2014-06-06,89,59.0,,0.59,52.51
2014-06-07,97,59.0,,0.59,57.23
2014-06-08,100,59.0,,0.59,59.0
2014-06-09,85,59.0,,0.59,50.15
2014-06-10,88,59.0,,0.59,51.919999999999995
2014-06-11,89,59.0,,0.59,52.51
2014-06-12,85,59.0,,0.59,50.15
2014-06-13,90,59.0,,0.59,53.099999999999994
2014-06-14,97,59.0,,0.59,57.23
2014-06-15,93,59.0,,0.59,54.87
2014-06-16,92,59.0,,0.59,54.279999999999994
2014-06-17,89,59.0,,0.59,52.51
2014-06-18,93,59.0,,0.59,54.87
2014-06-19,94,59.0,,0.59,55.459999999999994
2014-06-20,89,59.0,,0.59,52.51
2014-06-21,98,59.0,,0.59,57.82
2014-06-22,92,59.0,,0.59,54.279999999999994
2014-06-23,91,59.0,,0.59,53.69
2014-06-24,91,59.0,,0.59,53.69
2014-06-25,89,59.0,,0.59,52.51
2014-06-26,86,59.0,,0.59,50.739999999999995
2014-06-27,91,59.0,,0.59,53.69
2014-06-28,92,59.0,,0.59,54.279999999999994
2014-06-29,92,59.0,,0.59,54.279999999999994
2014-06-30,92,59.0,,0.59,54.279999999999994
2014-07-01,85,58.0,False,0.58,49.3
2014-07-02,88,58.0,,0.58,51.04
2014-07-03,89,58.0,,0.58,51.62
2014-07-04,87,58.0,,0.58,50.459999999999994
2014-07-05,89,58.0,,0.58,51.62
2014-07-06,93,58.0,,0.58,53.94
2014-07-07,91,58.0,,0.58,52.779999999999994
2014-07-08,84,58.0,,0.58,48.72
2014-07-09,87,58.0,,0.58,50.459999999999994
2014-07-10,87,58.0,,0.58,50.459999999999994
2014-07-11,87,58.0,,0.58,50.459999999999994
2014-07-12,89,58.0,,0.58,51.62
2014-07-13,87,58.0,,0.58,50.459999999999994
2014-07-14,89,58.0,,0.58,51.62
2014-07-15,87,58.0,,0.58,50.459999999999994
2014-07-16,88,58.0,,0.58,51.04
2014-07-17,89,58.0,,0.58,51.62
2014-07-18,89,58.0,,0.58,51.62
2014-07-19,100,58.0,,0.58,57.99999999999999
2014-07-20,96,58.0,,0.58,55.67999999999999
2014-07-21,90,58.0,,0.58,52.199999999999996
2014-07-22,87,58.0,,0.58,50.459999999999994
2014-07-23,87,58.0,,0.58,50.459999999999994
2014-07-24,85,58.0,,0.58,49.3
2014-07-25,90,58.0,,0.58,52.199999999999996
2014-07-26,97,58.0,,0.58,56.26
2014-07-27,93,58.0,,0.58,53.94
2014-07-28,88,58.0,,0.58,51.04
2014-07-29,88,58.0,,0.58,51.04
2014-07-30,92,58.0,,0.58,53.36
2014-07-31,87,58.0,,0.58,50.459999999999994
2014-08-01,91,58.0,False,0.58,52.779999999999994
2014-08-02,95,58.0,,0.58,55.099999999999994
2014-08-03,98,58.0,,0.58,56.839999999999996
2014-08-04,91,58.0,,0.58,52.779999999999994
2014-08-05,94,58.0,,0.58,54.519999999999996
2014-08-06,95,58.0,,0.58,55.099999999999994
2014-08-07,95,58.0,,0.58,55.099999999999994
2014-08-08,90,58.0,,0.58,52.199999999999996
2014-08-09,97,58.0,,0.58,56.26
2014-08-10,96,58.0,,0.58,55.67999999999999
2014-08-11,90,58.0,,0.58,52.199999999999996
2014-08-12,85,58.0,,0.58,49.3
2014-08-13,85,58.0,,0.58,49.3
2014-08-14,94,58.0,,0.58,54.519999999999996
2014-08-15,91,58.0,,0.58,52.779999999999994
2014-08-16,100,58.0,,0.58,57.99999999999999
2014-08-17,95,58.0,,0.58,55.099999999999994
2014-08-18,90,58.0,,0.58,52.199999999999996
2014-08-19,89,58.0,,0.58,51.62
2014-08-20,92,58.0,,0.58,53.36
2014-08-21,85,58.0,,0.58,49.3
2014-08-22,85,58.0,,0.58,49.3
2014-08-23,97,58.0,,0.58,56.26
2014-08-24,93,58.0,,0.58,53.94
2014-08-25,88,58.0,,0.58,51.04
2014-08-26,90,58.0,,0.58,52.199999999999996
2014-08-27,89,58.0,,0.58,51.62
2014-08-28,86,58.0,,0.58,49.879999999999995
2014-08-29,89,58.0,,0.58,51.62
2014-08-30,98,58.0,,0.58,56.839999999999996
2014-08-31,90,58.0,,0.58,52.199999999999996
2014-09-01,92,55.0,False,0.55,50.6
2014-09-02,86,55.0,,0.55,47.300000000000004
2014-09-03,89,55.0,,0.55,48.95
2014-09-04,88,55.0,,0.55,48.400000000000006
2014-09-05,88,55.0,,0.55,48.400000000000006
2014-09-06,96,55.0,,0.55,52.800000000000004
2014-09-07,100,55.0,,0.55,55.00000000000001
2014-09-08,90,55.0,,0.55,49.50000000000001
2014-09-09,90,55.0,,0.55,49.50000000000001
2014-09-10,92,55.0,,0.55,50.6
2014-09-11,87,55.0,,0.55,47.85
2014-09-12,88,55.0,,0.55,48.400000000000006
2014-09-13,97,55.0,,0.55,53.35
2014-09-14,93,55.0,,0.55,51.150000000000006
2014-09-15,95,55.0,,0.55,52.25000000000001
2014-09-16,93,55.0,,0.55,51.150000000000006
2014-09-17,91,55.0,,0.55,50.050000000000004
2014-09-18,89,55.0,,0.55,48.95
2014-09-19,90,55.0,,0.55,49.50000000000001
2014-09-20,96,55.0,,0.55,52.800000000000004
2014-09-21,90,55.0,,0.55,49.50000000000001
2014-09-22,92,55.0,,0.55,50.6
2014-09-23,92,55.0,,0.55,50.6
2014-09-24,92,55.0,,0.55,50.6
2014-09-25,92,55.0,,0.55,50.6
2014-09-26,91,55.0,,0.55,50.050000000000004
2014-09-27,95,55.0,,0.55,52.25000000000001
2014-09-28,96,55.0,,0.55,52.800000000000004
2014-09-29,96,55.0,,0.55,52.800000000000004
2014-09-30,91,55.0,,0.55,50.050000000000004
2014-10-01,89,59.0,False,0.59,52.51
2014-10-02,91,59.0,,0.59,53.69
2014-10-03,87,59.0,,0.59,51.33
2014-10-04,93,59.0,,0.59,54.87
2014-10-05,94,59.0,,0.59,55.459999999999994
2014-10-06,97,59.0,,0.59,57.23
2014-10-07,90,59.0,,0.59,53.099999999999994
2014-10-08,96,59.0,,0.59,56.64
2014-10-09,95,59.0,,0.59,56.05
2014-10-10,94,59.0,,0.59,55.459999999999994
2014-10-11,93,59.0,,0.59,54.87
2014-10-12,94,59.0,,0.59,55.459999999999994
2014-10-13,98,59.0,,0.59,57.82
2014-10-14,100,59.0,,0.59,59.0
2014-10-15,97,59.0,,0.59,57.23
2014-10-16,97,59.0,,0.59,57.23
2014-10-17,94,59.0,,0.59,55.459999999999994
2014-10-18,98,59.0,,0.59,57.82
2014-10-19,98,59.0,,0.59,57.82
2014-10-20,96,59.0,,0.59,56.64
2014-10-21,100,59.0,,0.59,59.0
2014-10-22,93,59.0,,0.59,54.87
2014-10-23,93,59.0,,0.59,54.87
2014-10-24,92,59.0,,0.59,54.279999999999994
2014-10-25,98,59.0,,0.59,57.82
2014-10-26,98,59.0,,0.59,57.82
2014-10-27,95,59.0,,0.59,56.05
2014-10-28,92,59.0,,0.59,54.279999999999994
2014-10-29,91,59.0,,0.59,53.69
2014-10-30,89,59.0,,0.59,52.51
2014-10-31,84,59.0,,0.59,49.559999999999995
2014-11-01,90,62.0,False,0.62,55.8
2014-11-02,89,62.0,,0.62,55.18
2014-11-03,93,62.0,,0.62,57.66
2014-11-04,92,62.0,,0.62,57.04
2014-11-05,87,62.0,,0.62,53.94
2014-11-06,90,62.0,,0.62,55.8
2014-11-07,89,62.0,,0.62,55.18
2014-11-08,95,62.0,,0.62,58.9
2014-11-09,92,62.0,,0.62,57.04
2014-11-10,92,62.0,,0.62,57.04
2014-11-11,88,62.0,,0.62,54.56
2014-11-12,90,62.0,,0.62,55.8
2014-11-13,90,62.0,,0.62,55.8
2014-11-14,91,62.0,,0.62,56.42
2014-11-15,96,62.0,,0.62,59.519999999999996
2014-11-16,91,62.0,,0.62,56.42
2014-11-17,96,62.0,,0.62,59.519999999999996
2014-11-18,100,62.0,,0.62,62.0
2014-11-19,93,62.0,,0.62,57.66
2014-11-20,90,62.0,,0.62,55.8
2014-11-21,89,62.0,,0.62,55.18
2014-11-22,95,62.0,,0.62,58.9
2014-11-23,88,62.0,,0.62,54.56
2014-11-24,90,62.0,,0.62,55.8
2014-11-25,87,62.0,,0.62,53.94
2014-11-26,90,62.0,,0.62,55.8
2014-11-27,88,62.0,,0.62,54.56
2014-11-28,91,62.0,,0.62,56.42
2014-11-29,98,62.0,,0.62,60.76
2014-11-30,91,62.0,,0.62,56.42
2014-12-01,90,64.0,False,0.64,57.6
2014-12-02,86,64.0,,0.64,55.04
2014-12-03,85,64.0,,0.64,54.4
2014-12-04,81,64.0,,0.64,51.84
2014-12-05,84,64.0,,0.64,53.76
2014-12-06,84,64.0,,0.64,53.76
2014-12-07,79,64.0,,0.64,50.56
2014-12-08,89,64.0,,0.64,56.96
2014-12-09,84,64.0,,0.64,53.76
2014-12-10,88,64.0,,0.64,56.32
2014-12-11,90,64.0,,0.64,57.6
2014-12-12,93,64.0,,0.64,59.52
2014-12-13,96,64.0,,0.64,61.44
2014-12-14,85,64.0,,0.64,54.4
2014-12-15,97,64.0,,0.64,62.08
2014-12-16,100,64.0,,0.64,64.0
2014-12-17,89,64.0,,0.64,56.96
2014-12-18,91,64.0,,0.64,58.24
2014-12-19,91,64.0,,0.64,58.24
2014-12-20,87,64.0,,0.64,55.68
2014-12-21,84,64.0,,0.64,53.76
2014-12-22,94,64.0,,0.64,60.160000000000004
2014-12-23,90,64.0,,0.64,57.6
2014-12-24,81,64.0,,0.64,51.84
